answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
problem antiviru disal,2019-08-28 08:28:03.88 UTC,68,57688057,solv error connect fail error #2 stream_socket_enable_crypto ssl oper fail code 1 openssl error messages:error:1416f086:ssl routines:tls_process_server_certificate:certif verifi fail tri ssl tls gmail smtp work tls connect fail error #2 stream_socket_enable_crypto ssl oper fail code 1 openssl error messages:error:1416f086:sslroutines:tls_process_server_certificate:certif verifi fail ssl connect fail error #2 stream_socket_cli ssl oper fail code 1 openssl error messages:error:1416f086:ssl routines:tls_process_server_certificate:certif verifi fail,0.36764705882352944,25,email gmail php phpmailer smtp,solv smtp error,6,crypt|ssl|openssl|tls|certificate|antivirus,0.792585551738739
smtpsecur = tls port 587 ssl 465 smtps? outdat,2018-03-08 01:46:27.823 UTC,88,49164088,php code automat mail send run code error follow 2018-03-08 01:33:32 connect open ssl://smtp.gmail.com:587 timeout=300 options=array 2018-03-08 01:33:33 connect fail error #2 stream_socket_cli ssl oper fail code 1 openssl error messages:error:140770fc:ssl routines:ssl23_get_server_hello:unknown protocol [c:\xampp\htdocs\email\phpmailer\class.smtp.php line 298]2018-03-08 01:33:33 connect fail error #2 stream_socket_cli fail enabl crypto [c:\xampp\htdocs\email\phpmailer\class.smtp.php line 298]2018-03-08 01:33:33 connect fail error #2 stream_socket_cli unabl connect ssl://smtp.gmail.com:587 unknown error [c:\xampp\htdocs\email\phpmailer\class.smtp.php line 298]2018-03-08 01:33:33 smtp error fail connect server 0smtp connect fail https://github.com/phpmailer/phpmailer/wiki/troubleshoot,0.13636363636363635,12,email php smtp ssl,ssl connect error:140770fc,5,ssl|openssl|crypt|security|tls,0.7849829792976379
case ssl certif sign certif author ca client app e.g browser verifi ssl certif ca ca tell client whether trust server use self sign certif use option error client app try verifi self sign ssl certif certif author ca give error self sign certif reason option skip ssl certif valid step,2018-06-20 12:32:55.017 UTC,88,50948387,get error unless follow insecur defeat purpos ssl download recent cacert.pem certif https://curl.haxx.se/ca/cacert.pem follow php.ini restart apach produc error tri runtim still get error,0.32954545454545453,29,curl php ssl,curl error ssl certif error self sign certif certif chain,7,ssl|certificate|signing|insecure|authorise|trust|validate,0.7425196170806885
,2012-09-25 15:55:37.553 UTC,145,12586684,localhost problem php script works.on host server dread connect {imap.gmail.com:993/imap/ssl} code php config appear necessary:php version 5.2.17 ./configur --prefix=/usr/local/php5 --with-libdir=lib64 --sysconfdir=/etc --disable-rpath --enable-cli --disable-cgi --with-config-file-path=/usr/local/lib --disable-al --enable-libxml --with-libxml-dir=/usr --with-openssl=/usr --with-kerberos=/usr --with-pcre-regex=/usr --with-zlib=/usr --with-zlib-dir=/usr --enable-bcmath --enable-magic-quot --with-bz2=/usr --enable-calendar --enable-ctyp --with-curl=/usr --with-curlwrapp --enable-dom --enable-exif --enable-filt --with-pcre-dir=/usr --enable-ftp --with-openssl-dir=/usr --with-gd=/usr --enable-gd-native-ttf --with-jpeg-dir=/usr --with-png-dir=/usr --with-zlib-dir=/usr --with-xpm-dir=/usr --with-ttf=/usr --with-freetype-dir=/usr --with-t1lib=/usr --with-gettext=/usr --with-gmp=/usr --enable-hash --with-iconv --enable-mbregex --enable-mbstr --with-mcrypt=/usr --with-mhash=/usr --with-mime-magic=/usr/share/magic.mim --with-mysql=/usr --with-mysqli=/usr/bin/mysql_config --with-sqlit --enable-pdo --with-pdo-sqlit --with-pdo-mysql=/usr --enable-posix --enable-reflect --enable-sess --enable-simplexml --enable-socket --enable-spl --enable-soap --enable-json --enable-inline-optim --enable-token --with-regex=system --enable-xml --with-libexpat-dir=/usr --enable-xmlread --with-xmlrpc --enable-xmlwrit --with-xsl=/usr --enable-zip --with-imap=/usr/lib64/dovecot/imap --with-imap-ssl --with-pear=/usr/local/lib/php --with-apxs2=/usr/local/apache/bin/apx curl curl support enabledcurl inform libcurl/7.15.5 openssl/0.9.8b zlib/1.2.3 libidn/0.6.5 imap imap c-client version 2004ssl support enabledkerbero support enabl openssl openssl support enabledopenssl version openssl 0.9.8e-fips-rhel5 01 jul 2008 someon gimm hint miss throw connect error?it even imap_open warn imap_open [function.imap-open] open stream blahblahhelp,0.12413793103448276,18,gmail imap php ssl,php imap gmail dread connect {imap.gmail.com:993/imap/ssl,6,ssl|scripting|openssl|kerberos|hash|crypt,0.7364668846130371
openssl version 0.9.8b support tls 1.2 openssl 0.9.8 need least openssl version 1.0.1,2016-08-01 22:37:03.88 UTC,59,38709147,difficulti curl http url use tls 1.2 curl operation- post login data websit save cookiefil error messag get api error:ssl connect error tri set 6 seem work suggestions? version use openssl version 1.0.2bcurl version 7.49.1php 5.5here code,0.1864406779661017,11,curl php ssl,difficulti get tls 1.2 work curl,5,ssl|tls|login|cookie|openssl,0.7133565545082092
none,2020-04-30 13:14:35,100,61524274,websit nginx configur requir client ssl certif want symfony/php project abl verifi client ssl certif provid extra inform certif well think ad request http header nginx site configur work client certif obligatori want underlay symfony/php project abl verifi client certif think ad http request header seem abl add http respon header back browser nginx site config firefox see respon header ind want secur hazzard look work proxi add element request header? altern client ssl certif inform symfoni / php project,0.16,16,php symfony ssl nginx ssl-client-authentication,nginx possibl add ssl_client_verifi request header without proxi let symfoni know client ssl certif,4,ssl|authentication|certificate|security,0.7015841603279114
,2017-09-22 05:13:01.863 UTC,49,46357263,tri version tls current use invok url.i tri tls version php curl command curl ubuntu exampl show tls version result cannot version php curl curl ssl connect use tls1.2 / ecdhe_rsa_aes_256_gcm_sha384 php openssl version openssl/1.0.2g php version 5.5.38,0.24489795918367346,12,curl openssl php php-curl tls1.2,php curl cannot tls version current,5,openssl|ssl|tls|rsa|aes,0.6980819702148438
,2019-02-14 19:21:08.917 UTC,83,54697664,wcf client initi secur connect soap server wsdl log show ws-secur autoris fine soap server correctli respond client drop connect respons unsecur sinc access client environ need help fix issu server side addit header add response? server certif client key request header respons header whatev client error commun error occur secur processor unabl find secur header messag messag unsecur fault bind mismatch commun parti occur servic configur secur client use secur,0.1566265060240964,13,php soapserver ssl ws-security wsdl,fix unsecur respons php soap server ssl,3,ssl|security|certificate,0.6972684860229492
caus problem follow server configur ssl certif @federkun server connect incorrect date fix instal ntpdate run ubuntu,2018-04-01 11:51:19.327 UTC,43,49597725,tri connect secur server port certif letsencrypt locat code error respons chang certif one curl provid exact error,0.18604651162790697,8,curl php ssl stream,stream_context_cr certif verifi fail,4,ssl|certificate|security|encrypt,0.6898513436317444
guess bug curl result ssl_verify_result 0 http://grokbase.com/t/php/php-bugs/07azn3bj39/43158-new-ssl-verify-result-0 try chang curl version php version separ,2014-03-11 15:38:02.487 UTC,721,22330252,creat today test environ xamp client consum wcf webservic page nusoap librari work fine send custom test product environ webservic wcf .net webservic got except wsdl error get https://service.mycompany.nl/securityservice.svc?wsdl - http error curl error 35 unknown ssl protocol error connect service.mycompany.com:443 url https://service.mycompany.com:443/securityservice.svc?wsdl content_typ http_code 0 header_s 0 request_s 0 filetim -1 ssl_verify_result 0 redirect_count 0 total_tim 0.004144 namelookup_tim 0.001897 connect_tim 0.00416 pretransfer_tim 0 size_upload 0 size_download 0 speed_download 0 speed_upload 0 download_content_length -1 upload_content_length -1 starttransfer_tim 0 redirect_tim 0 certinfo array redirect_url debug inform 2014-03-11 13:46:07.735808 nusoap_cli ctor wsdl=wsdl timeout=0 response_timeout=30 endpoint=string54 https://service.mycompany.com/securityservice.svc?wsdl 2014-03-11 13:46:07.735897 nusoap_cli lazi evalu wsdl https://service.mycompany.com/securityservice.svc?wsdl 2014-03-11 13:46:07.735919 nusoap_cli setcredenti username=webservicetestus authtype=bas certrequest= array0 { } 2014-03-11 13:46:07.735958 nusoap_cli call operation=loginusernamepassword namespace= http://tempuri.org soapaction= rpcparams= style=rpc use=encod endpointtype=wsdl params=array5 { [username]=> string11 test@test.com [password]=> string10 test!123 [returntoken]=> booltru [returnprofile]=> booltru [returnroles]=> booltru } headers=boolfals 2014-03-11 13:46:07.735990 nusoap_cli instanti wsdl class doc https://service.mycompany.com/securityservice.svc?wsdl 2014-03-11 13:46:07.736042 wsdl ctor wsdl= timeout=0 response_timeout=30 2014-03-11 13:46:07.736062 wsdl pars process wsdl path= 2014-03-11 13:46:07.736090 wsdl setcredenti username=webservicetestus authtype=bas certrequest= array0 { } 2014-03-11 13:46:07.736111 wsdl pars process wsdl path= https://service.mycompany.com/securityservice.svc?wsdl 2014-03-11 13:46:07.736127 wsdl pars wsdl path= https://service.mycompany.com/securityservice.svc?wsdl 2014-03-11 13:46:07.736147 wsdl get wsdl http url https://service.mycompany.com/securityservice.svc?wsdl 2014-03-11 13:46:07.736195 soap_transport_http ctor url= https://service.mycompany.com/securityservice.svc?wsdl use_curl= curl_opt array0 { } 2014-03-11 13:46:07.736223 soap_transport_http pars url scheme = http 2014-03-11 13:46:07.736238 soap_transport_http pars url host = service.mycompany.com 2014-03-11 13:46:07.736252 soap_transport_http pars url path = /securityservice.svc 2014-03-11 13:46:07.736266 soap_transport_http pars url queri = wsdl 2014-03-11 13:46:07.736289 soap_transport_http header host service.mycompany.com 2014-03-11 13:46:07.736336 soap_transport_http header user-ag nusoap/0.9.5 1.123 2014-03-11 13:46:07.736359 soap_transport_http setcredenti username=webservicetestus authtype=bas digestrequest= array0 { } 2014-03-11 13:46:07.736378 soap_transport_http certrequest= array0 { } 2014-03-11 13:46:07.736402 soap_transport_http header author basic bwlqbnnlaf9uzxriexrlczojbjn0ynl0mzu= 2014-03-11 13:46:07.736423 soap_transport_http header accept-encod gzip deflat 2014-03-11 13:46:07.736439 soap_transport_http header connect close 2014-03-11 13:46:07.736457 soap_transport_http enter send data length 0 2014-03-11 13:46:07.736476 soap_transport_http connect connection_timeout 0 response_timeout 30 scheme http host service.mycompany.com port 443 2014-03-11 13:46:07.736507 soap_transport_http connect use curl 2014-03-11 13:46:07.736597 soap_transport_http setcurlopt option=10002 value= string58 https://service.mycompany.com:443/securityservice.svc?wsdl 2014-03-11 13:46:07.736641 soap_transport_http setcurlopt option=52 value= int1 2014-03-11 13:46:07.736662 soap_transport_http setcurlopt option=42 value= int1 2014-03-11 13:46:07.736680 soap_transport_http setcurlopt option=19913 value= int1 2014-03-11 13:46:07.736700 soap_transport_http setcurlopt option=13 value= int30 2014-03-11 13:46:07.736718 soap_transport_http curl ssl verifi option 2014-03-11 13:46:07.736731 soap_transport_http setcurlopt option=64 value= int0 2014-03-11 13:46:07.736749 soap_transport_http setcurlopt option=81 value= int0 2014-03-11 13:46:07.736768 soap_transport_http curl username/password 2014-03-11 13:46:07.736783 soap_transport_http setcurlopt option=10005 value= string26 webservicetestuser:webservicetestpassword 2014-03-11 13:46:07.736802 soap_transport_http curl basic authent 2014-03-11 13:46:07.736818 soap_transport_http setcurlopt option=107 value= int1 2014-03-11 13:46:07.736841 soap_transport_http curl connect 2014-03-11 13:46:07.736865 soap_transport_http http request /securityservice.svc?wsdl http/1.1 2014-03-11 13:46:07.736882 soap_transport_http http header host service.mycompany.com 2014-03-11 13:46:07.736898 soap_transport_http http header user-ag nusoap/0.9.5 1.123 2014-03-11 13:46:07.736912 soap_transport_http http header author basic bwlqbnnlaf9uzxriexrlczojbjn0ynl0mzu= 2014-03-11 13:46:07.736926 soap_transport_http http header accept-encod gzip deflat 2014-03-11 13:46:07.736939 soap_transport_http http header connect close 2014-03-11 13:46:07.736959 soap_transport_http skip curl header host service.mycompany.com 2014-03-11 13:46:07.736976 soap_transport_http skip curl header author basic bwlqbnnlaf9uzxriexrlczojbjn0ynl0mzu= 2014-03-11 13:46:07.736991 soap_transport_http skip curl header connect close 2014-03-11 13:46:07.737006 soap_transport_http setcurlopt option=10023 value= array2 { [0]=> string32 user-ag nusoap/0.9.5 1.123 [1]=> string30 accept-encod gzip deflat } 2014-03-11 13:46:07.737033 soap_transport_http curl http header 2014-03-11 13:46:07.737048 soap_transport_http curl payload 2014-03-11 13:46:07.737068 soap_transport_http send receiv curl 2014-03-11 13:46:08.384096 soap_transport_http curl error 35 unknown ssl protocol error connect service.mycompany.com:443 url https://service.mycompany.com:443/securityservice.svc?wsdl content_typ http_code 0 header_s 0 request_s 0 filetim -1 ssl_verify_result 0 redirect_count 0 total_tim 0.004144 namelookup_tim 0.001897 connect_tim 0.00416 pretransfer_tim 0 size_upload 0 size_download 0 speed_download 0 speed_upload 0 download_content_length -1 upload_content_length -1 starttransfer_tim 0 redirect_tim 0 certinfo array redirect_url 2014-03-11 13:46:08.384176 soap_transport_http end send 2014-03-11 13:46:08.384212 wsdl get https://service.mycompany.com/securityservice.svc?wsdl - http error curl error 35 unknown ssl protocol error connect service.mycompany.com:443 url https://service.mycompany.com:443/securityservice.svc?wsdl content_typ http_code 0 header_s 0 request_s 0 filetim -1 ssl_verify_result 0 redirect_count 0 total_tim 0.004144 namelookup_tim 0.001897 connect_tim 0.00416 pretransfer_tim 0 size_upload 0 size_download 0 speed_download 0 speed_upload 0 download_content_length -1 upload_content_length -1 starttransfer_tim 0 redirect_tim 0&amp lt;br>certinfo array redirect_url 2014-03-11 13:46:08.384270 nusoap_cli checkwsdl 2014-03-11 13:46:08.384291 nusoap_cli got wsdl error get https://service.mycompany.com/securityservice.svc?wsdl - http error curl error 35 unknown ssl protocol error connect service.mycompany.com:443 url https://service.mycompany.com:443/securityservice.svc?wsdl content_typ http_code 0 header_s 0 request_s 0 filetim -1 ssl_verify_result 0 redirect_count 0 total_tim 0.004144 namelookup_tim 0.001897 connect_tim 0.00416 pretransfer_tim 0 size_upload 0 size_download 0 speed_download 0 speed_upload 0 download_content_length -1 upload_content_length -1 starttransfer_tim 0&amp;l t;br>redirect_tim 0 certinfo array redirect_url,0.130374479889043,94,php soap wcf web-services,php curl error 35 unknown ssl protocol error connect service.mycompany.com:443,10,ssl|security|credential|username|login|password|encode|transport|authorise|authentication,0.6822091341018677
