postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
3496,https://api.github.com/repos/dotnet/aspnetcore/issues/3496,issue,test failur system canunprotectwithcert,test occasion follow error testcod test microsoft aspnetcor dataprotect extens test dataprotectionprovidertest cs line inner stack trace system secur cryptographi xml keyinfox data getxml xmldocument xmldocument system secur cryptographi xml keyinfo getxml xmldocument xmldocument system secur cryptographi xml encryptedkey getxml xmldocument document system secur cryptographi xml keyinfo getxml xmldocument xmldocument system secur cryptographi xml encrypteddata getxml xmldocument document system secur cryptographi xml encryptedxml replaceel xmlelement inputel encrypteddata encrypteddata boolean content microsoft aspnetcor dataprotect xmlencrypt certificatexmlencryptor encryptel xelement plaintextel src microsoft aspnetcor dataprotect xmlencrypt certificatexmlencryptor cs line microsoft aspnetcor dataprotect xmlencrypt certificatexmlencryptor encrypt xelement plaintextel src microsoft aspnetcor dataprotect xmlencrypt certificatexmlencryptor cs line microsoft aspnetcor dataprotect xmlencrypt xmlencryptionextens encryptifnecessari ixmlencryptor encryptor xelement element src microsoft aspnetcor dataprotect xmlencrypt xmlencryptionextens cs line microsoft aspnetcor dataprotect keymanag xmlkeymanag microsoft aspnetcor dataprotect keymanag intern iinternalxmlkeymanag createnewkey guid keyid datetimeoffset creationd datetimeoffset activationd datetimeoffset expirationd src microsoft aspnetcor dataprotect keymanag xmlkeymanag cs line microsoft aspnetcor dataprotect keymanag xmlkeymanag createnewkey datetimeoffset activationd datetimeoffset expirationd src microsoft aspnetcor dataprotect keymanag xmlkeymanag cs line microsoft aspnetcor dataprotect keymanag keyringprovid createcacheablekeyringcor datetimeoffset ikey keyjustad src microsoft aspnetcor dataprotect keymanag keyringprovid cs line microsoft aspnetcor dataprotect keymanag keyringprovid getcurrentkeyringcor datetim utcnow src microsoft aspnetcor dataprotect keymanag keyringprovid cs line microsoft aspnetcor dataprotect keymanag keyringbaseddataprotector protect byte plaintext src microsoft aspnetcor dataprotect keymanag keyringbaseddataprotector cs line test within build fail similar messag list check link info test fail master cc bot know els pick issu made automat problem contact ryanbrandenburg,pleas workflow address flaki test issu includ check applic checkbox fill applic todo entri actual flaki test regular test failur fix test product todo link commit pr yes proceed test failur caus product code flaki either product anoth product test depend file bug product todo link bug possibl chang test avoid flaki yes go chang test section disabl test todo link pr commit wait bug resolv wait us build fix enabl test todo link pr commit close bug test flaki includ extern transient problem e g remot server problem file system race condit etc chang test avoid flaki yes chang test chang test avoid flaki exampl use differ test strategi ad retri w timeout todo link pr commit run test time local saniti check close bug log extra inform add make diagnos happen yes add log todo link pr commit delet test flaki test use todo link pr commit comment made automat problem contact ryanbrandenburg system usesinmemorycertif fail master comment made automat problem contact ryanbrandenburg system usesprovidedcertificatenotfromstor fail master system canunprotectwithcert fail master system usesprovidedcertificatenotfromstor fail master throwsifcannotdecrypt fail master throwsifcannotdecrypt fail master system usesprovideddirectoryandcertif fail master throwsifcannotdecrypt fail master xmlcanroundtrip fail master throwsifprovidedcertificatedoeshaveprivatekey fail master throwsifprovidedcertificatedoesnotmatch fail master system usesprovidedcertificatenotfromstor fail master system usesprovidedcertificatenotfromstor fail master system canunprotectwithcert fail master throwsifprovidedcertificatedoeshaveprivatekey fail master throwsifprovidedcertificatedoeshaveprivatekey fail master system canunprotectwithcert fail master system usesprovidedcertificatenotfromstor fail master throwsifprovidedcertificatedoesnotmatch fail master system usesprovidedcertificatenotfromstor fail master system usesprovideddirectoryandcertif fail master throwsifprovidedcertificatedoeshaveprivatekey fail master system usesinmemorycertif fail master system canunprotectwithcert fail master xmlcanroundtrip fail master xmlcanroundtrip fail master throwsifprovidedcertificatedoesnotmatch fail master system canunprotectwithcert fail master throwsifcannotdecrypt fail master xmlcanroundtrip fail master system canunprotectwithcert fail master comment made automat problem contact ryanbrandenburg assign take initi look pleas noth chang dataprotect caus guess caus chang corefx packag system secur cryptographi xml depend guy awar recent chang good idea send mail assign root caus packag chang corefx unblock test upgrad master netcoreapp throwsifprovidedcertificatedoeshaveprivatekey fail master system usesprovidedcertificatenotfromstor fail master throwsifprovidedcertificatedoesnotmatch fail master system usesinmemorycertif fail master throwsifprovidedcertificatedoeshaveprivatekey fail master system canunprotectwithcert fail master xmlcanroundtrip fail master xmlcanroundtrip fail master throwsifprovidedcertificatedoeshaveprivatekey fail master system usesinmemorycertif fail master xmlcanroundtrip fail master throwsifcannotdecrypt fail master throwsifprovidedcertificatedoesnotmatch fail master throwsifprovidedcertificatedoeshaveprivatekey fail master system usesprovideddirectoryandcertif fail master throwsifcannotdecrypt fail master system canunprotectwithcert fail master throwsifprovidedcertificatedoeshaveprivatekey fail master xmlcanroundtrip fail master comment made automat problem contact ryanbrandenburg,8,110,protect|security|crypt|encrypt|certificate|race condition|sanitise|signing,627,0.17543859649122806,0.4619300663471222
18995,https://api.github.com/repos/mono/mono/issues/18995,pr,wip check build assert safepoint os mutex lock,suppos two thread try lock os mutex gc unsaf mode one lock mutex hit safepoint suspend thread block wait mutex gc unsaf cooper mode result suspend initi gc deadlock wait thread forev pr add safepoint state machin transit lock os mutex check build caus assert thread attempt safepoint hold os mutex runtim still start main thread attach yet ignor safepoint transit expect interact suspens yet recurs mutex need switch safepoint mode outermost mutex lock add counter cooki mutex struct keep track whether need transit cooki logic initi cooki creat os mutex lock cooki lock mutex transit cooki lock respons exit transit transit anoth os mutex higher call stack leav cooki lock respons exit transit cooki posit lock mutex increment cooki unlock cooki posit decrement cooki exit transit cooki zero noth suppos os recurs mutex call unlock coop mutex exit safepoint transit call coop mutex cooki manag safepoint transit sinc coop mutex revers transit slowpath call insid gc safe region alreadi safepoint transit version condit variabl save restor cooki mutex unlock thread wait condit variabl cooki belong anoth thread current thread reacquir mutex restor cooki state,pr depend base discuss wonder ok default build cost sever state machin transit atom cas oper success take lock unlock context captur stuff manipul state extra bit per mutex think situat avoid use limit coop mutex high level lock e lock around larg bodi code loader domain lock os mutex es use lock around small piec code hashtabl lookup etc specif case problem assembl lock suppos protect field monodomain use protect huge bunch code sure os mutex use around small piec code today call easi tell iter code small amount work hide deadlock miss prefer least check mode think go still think good idea someth use exercis test run verifi find anyth bit intrus look actual run test suit hello world quit surpris find anyth coop lane ci hit profil failur think add check ignor util thread never suspend,7,33,safe|unsafe|deadlock|cookie|hash|protect|intrusion,333,0.0990990990990991,0.37291643023490906
32672,https://api.github.com/repos/dotnet/runtime/issues/32672,pr,wip check build assert safepoint os mutex lock,pr copi mono mono pleas edit review repo automat approv pr consid chang affect configur repo check effect file mirror identifi test case need repo merg pr origin pr merg suppos two thread try lock os mutex gc unsaf mode one lock mutex hit safepoint suspend thread block wait mutex gc unsaf cooper mode result suspend initi gc deadlock wait thread forev pr add safepoint state machin transit lock os mutex check build caus assert thread attempt safepoint hold os mutex runtim still start main thread attach yet ignor safepoint transit expect interact suspens yet recurs mutex need switch safepoint mode outermost mutex lock add counter cooki mutex struct keep track whether need transit cooki logic initi cooki creat os mutex lock cooki lock mutex transit cooki lock respons exit transit transit anoth os mutex higher call stack leav cooki lock respons exit transit cooki posit lock mutex increment cooki unlock cooki posit decrement cooki exit transit cooki zero noth suppos os recurs mutex call unlock coop mutex exit safepoint transit call coop mutex cooki manag safepoint transit sinc coop mutex revers transit slowpath call insid gc safe region alreadi safepoint transit version condit variabl save restor cooki mutex unlock thread wait condit variabl cooki belong anoth thread current thread reacquir mutex restor cooki state,correspond draft pr mono mono close,4,28,safe|unsafe|deadlock|cookie,230,0.12173913043478261,0.3670006990432739
16110,https://api.github.com/repos/OpenRA/OpenRA/issues/16110,pr,allow attack order preempt move complet turret unit,fix pr last commit chang add notif call attack order ad activ queue use notif target order queu allow turret start track immedi instead wait exist move order complet attack order tick first time sit middl target chang make sens includ playtest improv perceiv respons help soften blow turret longer track target outsid rang,move command attack order move command make unit turret point target move unit locat last move command wont fire target rang fix unit sometim attack structur target fog easili reproduc defenc structur happen structur know reproduc exactli someth caus inconsist behavior gif attack gif tank attack still reproduc build build medium tank client one send base build power plant client next medium tank move medium tank away power plant becom hidden fog issu attack order follow move command next posit medium tank pass power plant without attack gif attack defenc sure test latest version pr reproduc gif tank attack look first issu rais work tank order attack visibl structur work tank order attack frozen one alreadi fix gif attack defenc sure test latest version pr reproduc gif tank attack look first issu rais work tank order attack visibl structur work tank order attack frozen one alreadi fix reproduc final discov repro case happen build pillbox build tank happen inconsist handl visibl updat mean catch actor middl tick game consid neither frozenactor real actor visibl must realli ancient bug made wors yet sure whether best try includ fix pr ad fix even though strictli relat pr provid simplest repro case test work rebas depend merg code chang significantli readabl fix pick prep,3,21,attack|defense|signing,274,0.07664233576642336,0.28410932421684265
21478,https://api.github.com/repos/dotnet/runtime/issues/21478,issue,desktop test system secur cryptographi xml test xmldecryptiontransformtest fail system nullreferenceexcept,fail test system secur cryptographi xml test xmldecryptiontransformtest loadstreaminput correctxml system secur cryptographi xml test xmldecryptiontransformtest getoutput xmlwithencrypteddatainroot system secur cryptographi xml test xmldecryptiontransformtest getoutput xmlwithencrypteddata system secur cryptographi xml test xmldecryptiontransformtest getoutput xmlnoencrypteddata system secur cryptographi xml test xmldecryptiontransformtest getoutput xmlwithencrypteddataandexcept detail object refer instanc object stack trace system secur cryptographi xml transform propagatednamespac system secur cryptographi xml xmldecryptiontransform getoutput system secur cryptographi xml test xmldecryptiontransformtest gettransformedoutput xmldocument doc string nodetoencrypt j workspac outerloop net ddde src system secur cryptographi xml test xmldecryptiontransformtest cs line system secur cryptographi xml test xmldecryptiontransformtest getoutput xmlwithencrypteddatainroot j workspac outerloop net ddde src system secur cryptographi xml test xmldecryptiontransformtest cs line,fix dotnet corefx,3,41,security|crypt|encrypt,123,0.3333333333333333,0.25069814920425415
1397,https://api.github.com/repos/stratisproject/StratisBitcoinFullNode/issues/1397,issue,posmint race condit,race condit case call time first stake creat new stopstak dispos end stake call stake start race condit cover whole stake loop,issu stake call work properli stop stake call intent guess issu case ui button start stake stop stake call stop start produc race condit node stat say stake like crash node sure right cancel cancel loop stop code still call ui see stake user try yeah crash node cancel initi alreadi agre put regular lock around code method safe race condit appeal argument author conclud right lol anyway serious crash node well technic try catch block async loop minercontrol stop stake loop produc error control node surviv die detail still null refer except show skype say like point case race condit race condit matter unlik small still valid race condit fair point race condit small bite back eventu learn hard,4,12,race condition|safe|authorise|validate,146,0.0821917808219178,0.24642139673233032
30628,https://api.github.com/repos/dotnet/runtime/issues/30628,issue,test failur system secur cryptographi rsa test encryptdecrypt span rsadecryptpkc leadingzero,test fail build,saw failur least two roll build last two day seem happen frequent look pleas stat weird system secur cryptographi rsa test encryptdecrypt span test fail span array bridg use class use test test fail bad answer alway vs everi time test fail machin test start fail aug th fail time sinc real predict pattern pass fine aug th aug th assum queri right last day machin host everi failur h across corefx mayb non corefx test crypto data point sort machin corrupt one point machin corrupt fail twice last day th th two failur machin clientr differ machin span failur h fail one xunit log encryptdecrypt span rsadecryptpkc leadingzero failur see first encryptdecrypt span test run assum written execut order within class parallel unlik warmup problem remain thought mayb test somewher place decrypt share array race condit almost never lost look expect show random failur across myriad test fail test decrypt fix data encrypt array decrypt overwrit race condit culprit understand intermitt look os bug win function return success instead output small error code manifest appear work window see potenti servic level perhap continu drive absenc realli window bug august patch work around either interpos suffici size temporari buffer call first time null destin report size array test fail debug releas span one realli need chang origin thought affect netfx span one unders destin releas want take proactiv fix os issu work around dotnet corefx test need enabl,5,25,security|crypt|rsa|encrypt|race condition,253,0.09881422924901186,0.2440960556268692
15651,https://api.github.com/repos/OpenRA/OpenRA/issues/15651,pr,fix attack behaviour disabl unit,move disabl paus check ad paus unpaus alreadi attack unit remov allow retarget unit disabl fix,remov attacktarget allow retarget unit disabl sound correct paus disabl distinct paus disabl disabl act unit trait took liberti rebas appli fixup fix retest yet remov make emp canon work chang seem somehow interfer emp attack updat updat rebas updat final test last chang merg guess somehow need call current happen worm push fix sandworm paus attackfront actor case ts wolverin prevent turn given attack order differ direct issu found imo best left followup pr sinc bug still paus disabl rather risk conflict activ prs ok one give anoth hope final test test,2,8,attack|worm,115,0.06956521739130435,0.23963548243045807
1281,https://api.github.com/repos/mono/mono/issues/1281,pr,fix hashalgorithm enforc state case hash initi return,fix hashalgorithm enforc state read hashvalu transformblock state call transformfinalblock requir hash valid readabl place initi call hashvalu read copi hash instead return pointer remov call initi transformfinalblock sinc hashvalu reset retriev test consol applic vs ms net initi call chang releas mit licens,hello build bot mono project need approv mono team member build pull request team member repli approv approv build pull request whitelist whitelist futur pull request contributor build explicitli request build even one alreadi done contributor ignor messag broke test alreadi fix local want test pass push sadli fail hashalgorithm class expect state enforc hashalgorithm call initi reason middl call hashcor hashfin caus whole hash valu lost found test pass except thrown fix test fail check valid valu expect error made lot test vs overrid class none call initi use seem mono cryptograph class reli initi call use call reiniti ms due use state flag document describ hash good hash readi valid key initialis state save use hashalgorithm state overrid hashalgorithm chang valu hash comput still debug fail left passwordderivebytestest cs continu tomorrow think tire see obviou let split manag chunk e g start hashvalu make sure chang cover unit test easier review merg need revert bug found later well first chang caus fail unit test rest pretti much fix test caus test class fail noth caught ad test realli know make pr smaller without leav mono broken state need document chang moment hashalgorithm flaw mono pass test rd day hour work fix old librari work mono rebas master pr merg problem initi password hash passwordderivebyt due copi data hashalgorithm computehash initi call use transformfinalblock hash password fix corlib test run failur run time second system test run failur run time second system xml test run failur run time second mono posix test run failur run time second system core test run failur run time second mono secur test run failur run time second system secur test run failur run time second system configur test run failur run time second n west test run failur run time second n mideast test run failur run time second n cjk test run failur run time second librari still wont work mono crash somewher els made ms net close compani src lost hope make run mono ubuntu bit least fix custom adler hashalgorithm use crc check commun serial port lib load need fix safehandl fault think lib work mono problem code use lib code extra stuff diff requir e g set enough make review complex need reason behind chang pleas add test document pleas rebas push part split simplifi split rest review document part better chang class usabl call ms net implement call constructor caus call class seal sadli seal test one thought follow pattern use reiniti class rebas revert line push wrong commit conflict master sure add commit pr fail rebas test deadlock half time think relat chang hashalgorithm still interest merg close hello build bot mono project need approv mono team member build pull request team member repli approv approv build pull request whitelist whitelist futur pull request contributor build explicitli request build even one alreadi done contributor ignor messag one day hashalgorithm fix close pr feel free reopen pr time work thank,9,44,hash|validate|whitelist|crypt|password|security|crc|safe|deadlock,545,0.08073394495412844,0.23387585580348969
25462,https://api.github.com/repos/dotnet/runtime/issues/25462,issue,httpclienthandl authent test case fail winhttphandl curlhandl,contribut dotnet runtim authent test case fail curlhandl two error curlhandl test hx qop auth int algorithm md true yield return new object digest realm apiqop auth algorithm md sess nonc tsqwlvdgbdmrq xsxbdodv qdfr habc rvvkk opaqu hrpcsskjsgjcrkzdg ohwpzcigpchxyjwri qmxdnso charset utf userhash true true yield return new object digest realm apiqop auth algorithm md sess nonc tsqwlvdgbdmrq xsxbdodv qdfr habc rvvkk opaqu hrpcsskjsgjcrkzdg ohwpzcigpchxyjwri qmxdnso charset utf userhash true true yield return new object basic realm testrealm digest realm testrealm nonc convert tobas string encod utf getbyt datetimeoffset utcnow xmh z httpclienthandl multipleauthenticatehead withsameauth succeedshttpclienthandl multipleauthenticatehead succeedshttpclienthandl authent succe test edit remov window failur track separ issu rmkerr,expect failur result preauthent singl auth scheme provid sinc behavior desir probabl requir test fix think issu warrant investig though take look summari investig five test failur occur first two test case issu exampl invalid done best describ think case believ last three case result incorrect code loopback server result hang three case expect respons result someth loopback server side hang expect anoth messag still look fix open pr figur loopback server problem open issu track empti nonc problem info dump specif case case invalid test per spec differ authent scheme need comma separ fix add comma improv version pass machin case invalid test sever way auth scheme must separ comma mention addit string someth follow scheme invalid follow reason realm token allow basic authent actual requir flexibl presenc invalid token mean attempt authent abnf digest authent littl complic think line requir includ least realm nonc fix comma separ scheme remov invalid token someth scheme add realm nonc paramet requir digest authent flexibl handl realm paramet ad version case without case fals indic expect case return run test end hang howev modifi expect valu true expect ok test fail get respons lead believ code path follow test unauthor incorrect warrant investig look test issu case result case actual tri send request result unauthor reason test hang loopback server case result case actual tri send request result unauthor reason test hang loopback server test fail consist redhat disabl see test funcasync option option root corefx src common test system net http loopbackserv cs line system net http function test httpclienthandl authent test httpclienthandl multipleauthenticatehead pickssupport string authenticatehead string supportedauth string unsupportedauth root corefx src system net http test functionaltest httpclienthandlertest authent cs line end stack trace previou locat except thrown httpclienthandl multipleauthenticatehead pickssupport,6,34,authentication|nonce|hash|encode|validate|authorise,409,0.08312958435207823,0.2329767942428589
