answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
q1 token verif client bad idea save token togeth expir date client refresh/remov token thought better date checkig server side caus exist simpl rule trust client caus alway send malici code q2 jwt need public key alway must privat key store server side caus someon known secret key token make sens add payload complex answer 1 consid good approach verifi auth token client side involv secret key encoding/decod keep secret key client side secur creat token verifi token answer 2 jwt involv secret public key encod decod token declar kept config file somewher server side explan decod mean decod base64 secret key involv process hand verifi jwt requir secret key involv cryptograph signatur oper sum decod need secret rememb decod interpret base64 verifying/sign requir think verifi jwt token client-sid good idea imo whenev user log gener access refresh token return user someth client understand access token expir refresh refresh token encrypt data put access token chanc access data without secret key cours someon need secret key verifi tl;dr must verifi signatur jws server alway client-sid signatur verif give much unless specif case make sens need verifi signatur jws token check expir client unless encrypt claim aka use jwe case need someth similar need key decrypt claim need verifi signatur jws check expir server neither give certainti nobodi alter expir otherwis verif fail claim chang recalcul signatur differ read non encrypt claim need decod jwt-decod client consciou token expir front end still allow user request api endpoint [...] implement logic think need verifi jwt token client-sid understood correctli talk check jws expir client side.in order need verifi token signatur although librari use seem thing time let disabl expir control flag unless encrypt claim aka use jweth rfc 7515 jws say noth expir messag signatur mac valid control expir signatur give authent integrity.even rfc 7519 jwt control expir claim resolv jwt valid claim option check jwt expir without verifi signatur henc need neither public key asymmetr encrypt rsa secret key symmetr encrypt aes.in jwt jws token claim plaintext base64 encod decod payload without verifi signatur valid read expir claim.if encrypt payload aka use jwe abl note jjwt librari jwt cryptograph sign make jws encrypt make jwe ligthweigth librari auth0 decod base64encod claim jwt/jw token .a guy even ask check expir know think control client-sid advantag avoid send api request client know fail fail server valid token expir previou signatur verif secret/priv key obvious rfc 7519 say claim exp expir time claim identifi expir time jwt must accept process web app one say token allow stateless server authent client requests.th goal option expir claim allow server control gener jws use jwt authent sign must talk jws without expir token valid forev key use sign chang make verif process fail.bi invalid session one notori disadvantag use stateless authent session invalid becom real problem includ inform jws payload aka claim use author exampl role user stop use jwt session serious mean somebodi token role admin even though revok admin role invalid token either remov administr access expir control solv problem think orient avoid session hijack csrf attack attack use csrf abl make request expir jws api skip expir control differ issu verifi signatur client use public secret key regard question use seem requir public key verifi function seem public key secret made gener pair verifi method point say explicitlli accept public secret key secretorpublickey string buffer contain either secret hmac algorithm pem encod public key rsa ecdsa assum use neither use string shhhh howev question client-sid signatur verif realli needed? think least kind applic client use jws send subsequ request server say hey server gabriel paper token assur paper sign you.so client valid jws mitm success gave client jws sign instead jws sign server subsequ request simpli fail.lik expir control signatur verif prevent client make request fail client side verif requir send public secret key.send public key repres secur concern extra effort process littl benefit send secret key shhhh repres secur issu key use sign token,2017-05-04 16:18:43.85 UTC,745,43788131,nodej api angular frontend api success use jwt passport secur endpoint consciou token expir front end still allow user request api endpoint without prompt reenter log detail fresh token backend gener token implement logic think need verifi jwt token client-sid q1 sensibl approach q2 librari use seem requir public key function seem public key secret made gener pair public key come anoth verifi token without this? seem obviou miss someth apolog stupid question seem find answer,0.12483221476510067,93,json-web-token jwt node.js passport.js typescript,jwt verifi client-sid,24,scripting|security|public key|trust|malicious|private key|encode|decode|crypt|signing|signature|encrypt|validate|authentication|integrity|rsa|aes|authorise|hijacking|csrf|attack|hmac|ecdsa|mitm,0.9987785220146179
go valid store token secur major taken valid server side need make sure request come valid client malici sourc cor enabl api use token store confedenti info need encrypt store hope helps!! complet articl token / cooki give lot knowledg subject auth0 cooki vs token quot import part make understand come next two common attack vector face websit cross site script xss cross site request forgeri xsrf csrf cross site script attack occur outsid entiti abl execut code within websit app cross site request forgeri attack issu use jwt local storag hand case requir store jwt cooki need protect xsrf cto argu past xss attack much easier deal compar xsrf attack gener better understood basic sum xss attack issu token localstorag angular sanit everyth prevent effici xss attack https://angular.io/guide/security#angulars-cross-site-scripting-security-model xsrf attack issu cooki secur framework deal henc recommend standard jwt token approach manag token sinc token sign jwt format safest solut opinion cours standard token need either encrypt sign realli secur realli easi manag appropri librari https://github.com/auth0/angular2-jwt go imagin token use authent awar peopl alreadi work know good / bad practic use take look authent manag work websit twitter / facebook etc.. refresh token additionn link interest https://auth0.com/learn/refresh-tokens/ https://auth0.com/docs/tokens/refresh-token/curr edit additionn link best practic jwt https://dev.to/neilmadden/7-best-practices-for-json-web-token part 6 7 https://medium.com/vandium-software/5-easy-steps-to-understanding-json-web-tokens-jwt-1164c0adfcec,2017-09-19 13:24:26.13 UTC,259,46301690,rest api gener token use angular 4 client side question store token internet found store local storag cooki question store token local storag exampl copi valid token anoth browser valid token secur store token basic cooki mayb miss import inform,0.20077220077220076,52,angular cookies local-storage token typescript,angular 2/4 store token,18,cookie|scripting|validate|security|malicious|encrypt|attack|attack vector|cross site|xss|forgery|csrf|protect|sanitise|cross-site|signing|safe|authentication,0.9963552951812744
"someth store array store localstorag act key-valu map save variabl client save browser key usernam valu this.model.username.anoth client/brows save valu key usernam refer one storag unit behaviour tri implement sens function term sinc use store relat databas understand local storag cooki storag act still want storag purpos make counter implement function read iter store array exampl insist good idea purpos try store array simpli fantast librari call ngx-webstorag try store retriev answer question localstorag compos name/valu pair this,you overrid valu previou usernam let say retest browser window need store everi usernam enter store inlocalstorag retriev usernam home-pag thatlocalstorag realiti user login system &amp differ instanc localstorag see usernam login test purpos open multipl browser chrome firefox etc login &amp inspect valu key common practic extract usernam jwt token success respons app authent api assum integr backend ...when enter anoth usernam previou overwrit iwant display usernam quit sure usecas first need understand localstorag work local storag work key valu pair achiev save differ usernam differ key valu need key pleas read inform local storag javascript recommend save password local storag",2019-06-17 06:12:59.197 UTC,228,56625587,made login form take usernam password store local storag click login show welcom {username} differ page.but store one usernam localstorag enter anoth usernam previou overwrit want display usernam need store everi usernam enter store localstorag retriev usernam home-pag localstorag,0.13596491228070176,31,angular javascript typescript,take data local storag show tabl angular,7,scripting|login|username|password|cookie|authentication|integrity,0.9960719347000122
contrari answer secur store valu client secur mean valu known client and/or cannot modifi storag mechan localstorag websql whatev els catch javascript code abl read and/or modifi valu either obvious javascript client want protect data server-sid secret key encrypt confidenti and/or sign integr data sent client framework rail handl session default without server-sid persist still rel secur note simpli encrypt cooki server necessarili authent content see authent encrypt cooki vulner replay attack timestamp nonc care forward secreci need short take care stuff straightforward imposs either sign data encrypt javascript access still abl modifi store data client side client abl manipul angular save data servic clear user refresh browser,2018-04-18 10:35:13.39 UTC,150,49897545,store localstorag secur encrypt decrypt localstorag data want user manipul localstorag data possibl localstorag way store data client side? seen websql manipul easili write queri consol note pleas provid solut angular 2,0.19333333333333333,29,angular javascript local-storage security typescript,secur store localstorag angular 5,13,scripting|security|encrypt|crypt|protect|confidential|signing|integrity|cookie|authentication|vulnerability|attack|nonce,0.9939280152320862
cooki hold jwt token sent subsequ request cooki,2017-11-21 18:12:06.723 UTC,132,47419921,understand secur perspect concept httponli flag valu set-cooki respons header prevent xss attack understand servicestack ss-tok cooki save bearertoken accord servicestack document convert stateless session issu stateless jwt cooki usetokencooki true httponli ss-tok cooki creat upon success authent yet cannot seem token cooki store name ss-tok anyth cannot retriev javascript obvious cannot seem sent request servicestack resourc microservic ever receiv valu ss-tok secur request explicitli bearertoken secur request explicitli pass bearertoken refreshtoken state servicestack document matter must someth wrong thought document part miss code code make sens actual sinc valu ss-tok sent resourc microservic explicitli bearertoken valu said earlier mean store jwttoken cooki valu app need creat multipl instanc jsonservicecli differ area app,0.1590909090909091,21,authentication cookies servicestack typescript,point httponli ss-tok bearertoken cooki servicestack authent,6,authentication|cookie|scripting|security|xss|attack,0.9925783276557922
access route? must creat token first know give hint - slight critic - error resid valu use sign token differ valu instead sign token notic camel case avoid problem recommend instead directli set config manual string look someth final environ variabl execut follow command base os - mac os - window hope help,2018-05-23 12:54:19.657 UTC,104,50488975,tri implement authent use nestj document https://docs.nestjs.com/techniques/authent implement jwt authent tri access api authent get valid error even valid anyon face similar issu rout give unauthor error realli new typescript nestj code avail github repo pleas let know went wrong https://github.com/shamnadps/typescript_project/blob/master/src/user/user.controller.ts#l23,0.15384615384615385,16,authentication express-jwt jwt nestjs typescript,authent failur use nestj authent,6,authentication|scripting|validate|authorise|availability|signing,0.9908679723739624
,2019-12-04 19:10:16,98,59183145,angular 8 applic run make call api credenti sent server server send back cooki use author follow request problem browser case firefox 70.0.1 work chromium cooki follow request client code succe 204 content respons cooki inspect field dev-tool given no-xsrf-token . // import next requestsession_id httponli true path / samesit lax // strict matter // secur true matter valu token follow get-request launch request cooki request made curl -> respons -> respons cor set cooki set cors-problem firefox cooki come cors-requests? miss set client-sid request,0.12244897959183673,12,angular cookies cors fetch typescript,firefox set cooki sent server cors-request angular client,5,cookie|scripting|credential|authorise|security,0.9903293251991272
,2017-06-29 15:38:36.237 UTC,94,44829563,tri drupal webserv try connect provid oauth token app anyth execut http request show url call alert enter url postman got cannot contact server chang set trust unsaf ssl certif execut url correct respons note exact url app call follow sampl code keep load forev singl alert execut suppos issu postman abl connect someway possibl allow/trust unsaf ssl certificates? js develop purpos tl;dr / recap angular2/ion reach unsaf server allow unsaf ssl postman execut exact url work without allow unsaf ssl certif angular 2,0.2127659574468085,20,angular ionic2 ssl typescript,consum unsaf self sign certif endpoint,7,ssl|scripting|unsafe|signing|certificate|oauth|trust,0.9900796413421631
firstli clarifi use http alreadi encrypt data applic wireshark confirm use http http advis payload read network plain text still need encrypt question secondli depend store data assum sensit store anyth browser local storag strongli advis secur reason anyon read data use save data session storag safe implement correctli data access client server session run hope help,2017-11-10 13:28:42.087 UTC,87,47223897,think vulner angular 4 ? client encrypt data key javascript aes send api decrypt data api think vulnerability? thank,0.16091954022988506,14,aes angular typescript,angular 4 - encrypt data aes angular sent,7,aes|scripting|encrypt|crypt|vulnerability|security|safe,0.9897456169128418
hope help someone.y angular 2 modul crypto-j angular find decrypt server side,2017-01-10 13:09:13.167 UTC,92,41569625,one current project implement http post request send data server upto everyth work fine exampl data send http post request :- show code client told ssn column data secur send data http post request bodi start r &amp encrypt decrypt data use typescript angular 2 applic proper link found link relat c# exampl http://tekeye.biz/2015/encrypt-decrypt-c-sharp-str pleas tell implement encrypt/decrypt concept angular 2 applic use typescript -pradeep,0.18478260869565216,17,angular encryption http-post node-crypto typescript2.0,encrypt/decrypt data http post request use typescript angular 2 applic,4,encrypt|crypt|scripting|security,0.9893926978111267
