Topic ID,Category,Sub-Category,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04
TOPIC 0,Data Security,Password/Data Storage,0.2992326159825704,0.20336439250968397,0.3071323841810226,0.5671980440616607,0.2856289479989625,0.28386093899607656,0.23554068978410214,0.15630422872200142,0.23433600855059922,0.19819180809281534,0.25777014523434144,0.28647070104489103,0.1887461218390275,0.19807854939218877,0.34666445054812356,0.23507455340362726,0.18552432526808438,0.2899885394100028,0.25362870081961675,0.27652345776441506,0.33689306548330933,0.32022023301473573,0.23326694313351148,0.2322278673197919,0.1962819748626895,0.17996114998823032,0.2568988848018789,0.2826050480722361,0.12618389928555937,0.24311570646629357,0.2261653758718499,0.34668122158051884,0.21548997987760232,0.3137073192823057,0.31863185076355494,0.26771198592836126,0.15414056004131757,0.19064050037316824,0.19915034427557496,0.3016531060150425,0.16203903283116985,0.2181626919454204,0.19640584348547105,0.19057679449682696,0.12411264739275793,0.23090797280589037,0.22695927565447555,0.26423935100669044,0.1281245569107876,0.1991737278813557,0.2897176487002008,0.19386273017020852,0.2426406232899843,0.23037680356865167,0.26380921958873327,0.2291950975880853,0.17679468532847037,0.14111576428444222,0.19137236986294268,0.20900867763228473,0.14283843906807966,0.16794149644682993,0.24130799971740194,0.19874793900420296,0.2880801480671929,0.2403439017944038,0.12069031508684519,0.1366466553801478,0.18644300145276177,0.20238249006396128,0.2491424338856762,0.16480448856916907,0.1957520676976336,0.16391757286469183,0.15495343481494014,0.1326517726580884,0.14550006723261,0.17928855549598666,0.1689811328530292,0.18078491246314327,0.12953622113503838,0.20862058686301074,0.12287854968703218,0.18012643259213734,0.186574630130573,0.2616841146233492,0.12676151076601327,0.20686404563457472,0.1341389107663417,0.1284231769073253,0.1571884291238941,0.1126101214516287,0.19414978656465293,0.14650250203461232,0.15762847425183282,0.15275593076054333,0.15867948926196815,0.17104183721676236,0.16506164847426893,0.2133711485303138,0.1615190692353752,0.09430235241368216,0.17063342340406962,0.12056665385090229,0.09999636121626411,0.17438897233468628,0.27195557044353336,0.07824088638153626,0.05847247344735522,0.23564491477293853,0.23261657172891623,0.1970443452338931,0.1783111269670861,0.15877687205041488,0.1858507163269678,0.16543621066739433,0.175669917770742,0.10936526275431138,0.10596235667395851,0.22233088270264775,0.16174590549349818,0.2201429828742023,0.09301717695129091,0.17196117106041955,0.1329365718531956,0.05121132706052675,0.12658084131202058,0.1354442717808221,0.0952175303724029,0.10658744795665402,0.19949490561165198,0.09954453355226761,0.08152368213029995,0.1397680585323542,0.16968926358654593,0.212818605111291
TOPIC 1,Development,Libraries,0.0005864932851788277,0.005920969134119029,0.0008610663586296141,0.0023987436143215746,0.0006139806407320845,0.0007365842604485807,0.00044093677424825726,0.0010705382883315906,0.01113572301775483,0.004899427838002642,0.005072573966269071,0.0005776018927766321,0.012479567825556098,0.001994798396481201,0.008708897518808954,0.00826821580547123,0.0009042111600542234,0.0018710732323457845,0.03262680327396891,0.01040898563223891,0.0009727367887535365,0.0009069869300123843,0.002634279882733929,0.005775415830430575,0.0034415581103530712,0.00866764451166091,0.0030937892913832053,0.0013174254979406083,0.001298180254011908,0.02766960048635762,0.0006880041608902891,0.005356509716014108,0.002075176587677561,0.00596480298069461,0.0030348228304463098,0.009818680528994827,0.011353345521153338,0.011998314321681391,0.0029701481116182335,0.008828893675984415,0.013966031019286862,0.014935943258141408,0.005448116196930641,0.009664471358589184,0.016218415863113476,0.003066507140275739,0.011270134541908712,0.009636968183913268,0.025259737839138218,0.011147137876200166,0.004986810319051387,0.012574373362109658,0.02052644932588849,0.003403253555734409,0.0030366081521827474,0.013994866120722895,0.006203572190829816,0.01546294047599578,0.012344722778511969,0.012344762661403207,0.0027721984101156,0.0033349194779040536,0.004075780667250889,0.02052878945092247,0.008569660500707586,0.011443554590861764,0.009561344405688767,0.011397320386785051,0.020653802375398718,0.001753952675087554,0.001400903960789687,0.0025210388304675807,0.00483293948636856,0.00929696834693107,0.010456937236345507,0.011632443729063703,0.024739547741369786,0.005791526795746904,0.005290340411496193,0.008274180201204637,0.005737723494631013,0.009216344510302102,0.0071257835370488465,0.0020210979407263062,0.007171732485793265,0.007188220619573258,0.00347406734592943,0.03046696624078322,0.008348390919854865,0.009618301749399576,0.0024824307810100118,0.0013367076117666093,0.0011498253039580078,0.01960383764829506,0.0024138387985294684,0.0037040576005690834,0.006811531140666568,0.0056807550242340835,0.006259226401258881,0.014419109008031228,0.0048450619700209545,0.005004866852112555,0.0018678011436713859,0.004873095102892775,0.006557264095005978,0.0031979423817430964,0.003794852360151708,0.017566270023962716,0.023396519299629808,0.005728085773349132,0.0015937482986676818,0.0007297630300340445,0.0008241377341059538,0.01632563491724189,0.0031098022421550318,0.006784816172512365,0.00608151722945667,0.005716103684660213,0.0017637040810254605,0.0008516230583681088,0.011395399109460413,0.004545068419563746,0.02079658959930959,0.004243513960814612,0.014117259504174156,0.006442365702241659,0.013766304353125366,0.01605499580182368,0.007909007233268182,0.0027885115815824346,0.0015193649881478884,0.0058464335433643265,0.004497126538149916,0.006419593370083021,0.006704364505891975,0.01659848059741004
TOPIC 2,Development,Libraries,0.0031224509390691915,0.016525560815352947,0.0008610662305727601,0.0004505790420807898,0.07670163536801868,0.0926731481711613,0.04546209007676225,0.026355686329770832,0.0582639754180231,0.06388601554681372,0.06642582450876944,0.000577602078919881,0.055012462685143954,0.03738198100680685,0.024715544844511897,0.054376819539286844,0.13321852310198462,0.08956184740684246,0.0449396751460477,0.0928962046164088,0.02927303647265944,0.03085812084732185,0.06662318077595795,0.1376877211907413,0.06929313851882894,0.024736022720389883,0.1089197985112311,0.0479925830607369,0.0356730842801934,0.11362496787478449,0.07428698793436135,0.05910385324769825,0.08878706698771566,0.11181621473042469,0.07578849695288993,0.07311760138379343,0.062209718860685825,0.09147733178785226,0.05408326489251682,0.13161492801944924,0.08613495885972576,0.042812133488628355,0.06771264966248834,0.06402485182199878,0.07755551583286432,0.04665955936513416,0.07078072334583599,0.07061990108923055,0.09193605618501725,0.07703683509253492,0.04292477096846439,0.07534718889920358,0.04495075965818474,0.14525660640065324,0.05657519123515404,0.052065733501935496,0.06852592801474004,0.10383084566424729,0.0435478663648903,0.08964792979784998,0.10415493753768687,0.07906264072200588,0.06498113067564826,0.03502269991132022,0.07192043655457633,0.0774791870705573,0.08015146468683416,0.2013012038750558,0.10699441886726373,0.03922240854708121,0.0494451732665766,0.05730296338214944,0.0903715618491073,0.16616099088728772,0.09510644105778608,0.080889193300714,0.08690084533655965,0.08257713901639363,0.06266731696329468,0.06973469027098662,0.11414658853077683,0.07290649412728574,0.13261596397413605,0.0776754339450555,0.08753409657479747,0.03232590653176885,0.2057826812716054,0.09643923452240415,0.1704207928094547,0.07101985484265382,0.1056791769300142,0.08972902686703794,0.10394451196020048,0.12625946145514413,0.10983920878905337,0.1163436328691508,0.09109542645279417,0.06779466640839998,0.0676330140622061,0.11486844211231073,0.0721493689963137,0.12891618515315809,0.07632352058251854,0.10278397205790195,0.12073884568443256,0.0954118190711597,0.05364333206787705,0.10742195965758583,0.09636109115256529,0.07358795840169162,0.07823543082437633,0.1125187667658674,0.09289838148442169,0.07975442763563478,0.14553280776938968,0.11489617426013865,0.07943480248538365,0.07925482669192466,0.10319339411216788,0.0844060774114424,0.11710159217505457,0.11724570298721791,0.0703164132543239,0.08592244055233261,0.0900346048867682,0.11744239736678234,0.09045347917023772,0.1470894794583728,0.13039208435033547,0.17138572505490599,0.08425838936818764,0.08869074929232458,0.09405649628877591,0.10928890114397898,0.04557147373942336,0.08475940215284936
TOPIC 3,Cryptography,Algorithms,0.18250806817862517,0.12686984030491052,0.2024574677576311,0.09941067173494958,0.2209952443632314,0.0645003776444355,0.02629107471439056,0.23984650037600658,0.0004911946411344356,0.20072871529555414,0.004544205342729886,0.08353990909502802,0.12318140485810793,0.12643974282296508,0.09927902290481143,0.11967213407087211,0.11062107611602794,0.1347860568863465,0.06678470290110756,0.1352850620780373,0.14533715510151524,0.06850127904181136,0.07300349849666578,0.02495024386444129,0.12835836434863845,0.07807928233887651,0.0444590811179403,0.12038891970656723,0.10979999035343473,0.09537763916038482,0.1769837916155146,0.11635301409803919,0.20234656636079307,0.12820023516966708,0.1241714719186635,0.11743800038918077,0.06304736200884993,0.10730763087000621,0.11049428693898816,0.03503460883179547,0.1029023011475962,0.11386625064187683,0.14232873934452073,0.15218435166864835,0.0955528203950962,0.16766127317880644,0.09876987954027884,0.11069394481484779,0.13193085116526002,0.060179733453601926,0.06499590023304336,0.16444609355610076,0.09272877204896829,0.13962576191843254,0.10285367926769902,0.11628741571292912,0.19231653679288802,0.09785763208517516,0.17511988734552306,0.21933311995235272,0.11583767110211986,0.1922847288749282,0.13470522125507434,0.16629885628230334,0.12417589807240613,0.13279033448517083,0.1518594952569636,0.1562551115995779,0.1428250904036059,0.19719223093325755,0.19671448047198023,0.20190737639495637,0.23122429479595408,0.06839512098175023,0.1571574733856583,0.14508489848069278,0.12181761833279678,0.20035238059881522,0.1667167302366579,0.17203885101592348,0.13873982343597915,0.13640488934712872,0.1471551838871424,0.10956964466714526,0.12019087164350951,0.09391268206818496,0.10808310214748704,0.08437626579834615,0.03954674149135826,0.22700087694437782,0.1103554266510005,0.19649238295419813,0.07236268499682116,0.13528683850260373,0.04531219136551954,0.12577362001670903,0.1947157307533251,0.20783698343103213,0.07826158399305617,0.1257916851814116,0.22673237188428175,0.2880259837272062,0.17154575507855044,0.3313844328658888,0.21840022641949222,0.12368920146362047,0.0723055511910934,0.04900074384659092,0.21534042539341108,0.25922659059996594,0.11418158427647238,0.23424046567853782,0.22063404103503742,0.3274137140566988,0.09905459607640903,0.053739365490400814,0.12679304247229503,0.270066089219264,0.09444827464049803,0.08980803562046372,0.2554097347154446,0.19064020004019688,0.1408863652728829,0.17801004060840403,0.12080742546822876,0.20573496570674857,0.17786309682517587,0.18438013817528068,0.1032617443467773,0.23873130600208994,0.2516475772300391,0.15272885684046345,0.15057037583429864,0.13677608166593322,0.13623705643784398,0.20252536402937646
TOPIC 4,Development,Testing,0.0015721224141695227,0.009527996560791507,0.002868035645224154,0.0004505789023824036,0.010157710403810987,0.008240924969140907,0.010307467507664115,0.0012142258929088712,0.0004911946307402104,0.004031126780319028,0.00047975574852898717,0.0005776018424512586,0.009510901173185133,0.007333306880484868,0.0025920953904278576,0.012977520808747683,0.0009042111600542234,0.0039209552722660685,0.0006411776145493301,0.004143922432558611,0.0005205634661251679,0.000590725286823918,0.007399557267918307,0.02035009043077783,0.015841806498594287,0.002434218316921033,0.002500324527157799,0.0016110522888733872,0.0007658456212512272,0.003456294198258547,0.0006880041650479793,0.003126799568953605,0.004659699639305472,0.0013388905535975937,0.006950960698304698,0.005295441713228467,0.0006453176295811621,0.0073103352280062,0.0033381709217792377,0.023900640627419176,0.004619713292099889,0.012057489140011791,0.003270790152912793,0.0033311505103483796,0.0007575562191050267,0.014179231822313539,0.0011197471909066994,0.012055714358575642,0.0077824044856242836,0.001576867337343688,0.0019977041535232023,0.001625195297079203,0.0014145355416985694,0.002570209808618529,0.002719359226191316,0.0016924572945196902,0.003682660639954164,0.0056875519171469555,0.0025520595771658626,0.011160749922450834,0.0029305852927570936,0.014881352943990825,0.008163375010765373,0.0035917230349944225,0.006446690222344779,0.00530013139641303,0.009992565209564243,0.0022285037266556174,0.0029405176957460265,0.0021236704539252717,0.0055823389058267435,0.0006696100665620812,0.004060912404591883,0.01045174856253359,0.003341099110652327,0.0017707449652435672,0.006648370420104281,0.012301086675506667,0.012200314573419746,0.00388711078770799,0.006961891877240148,0.002642741403784991,0.0031714483952133116,0.003188348943965409,0.0033862484181424535,0.0026270451163873075,0.0028131009189804133,0.0022252919065067545,0.0045093437482137235,0.003421886344417894,0.0015980420050808511,0.005239801903910659,0.00623649000772275,0.0025209200739482185,0.004991699068923481,0.006367924803742897,0.006450480421666394,0.0031008145647669714,0.005932519101770594,0.014370951865203097,0.001995700138784876,0.026230788614300667,0.012298220366355963,0.004858863535143125,0.005612507146517081,0.0013606371312083578,0.006425848036305979,0.010513282240026456,0.007113007543098536,0.003235796593008158,0.010136792096212351,0.004676960199899243,0.008172233010275075,0.0013895081813946792,0.004135576898988802,0.010049826883914648,0.001465290838565964,0.06651354381756391,0.001359127025352791,0.012081660918499293,0.007649786567694887,0.0175774869326826,0.004918382032069769,0.005908494312527843,0.008795151497285655,0.0015804235121726783,0.0011714928400846582,0.000842833584708084,0.0019725049299138065,0.01025179038647209,0.005273384300222539,0.007656051032916786,0.004607131236016044,0.0008649144365335815,0.004788214805347917,0.004612163120570282
TOPIC 5,Data Security,Checksums,0.0005864932657762741,0.00033715438136520487,0.0008610659744590521,0.004287621274124831,0.0012487569547374733,0.0026897402392933147,0.00044093677424825726,0.0005126269796164706,0.000491194537192184,0.0007015468133128403,0.0004797557194251567,0.001033659630290155,0.00744311769482341,0.0005362932487124843,0.0005992814782075584,0.0005316419925433225,0.0009042111535867056,0.0016438915996471993,0.0027855199498137357,0.00043706614669645203,0.0005205634643061785,0.00198478762582741,0.0006321905752616551,0.0007780476259843757,0.005352299110117284,0.0010523397286306135,0.000607218112289796,0.0007889961845995415,0.0007658452531733714,0.004385905879947434,0.0006880041525749091,0.0006334356141068335,0.0007362979231402278,0.0012933542414733286,0.01511681333680539,0.0033779532365900066,0.0015553487258633443,0.0007317448272563827,0.0006398470414911999,0.0006368269241647795,0.0013819375752314829,0.008284109810765291,0.0010055085279288636,0.022099464859750766,0.0018260570905113127,0.0029602011225348256,0.001868585550255375,0.006110441762721166,0.0008916418155422434,0.002563271288754945,0.005737778173954274,0.0007978904680137268,0.0006723111571493343,0.011275455912254984,0.0010412258903867238,0.00419419816828468,0.00962220912175405,0.0012464054166700627,0.004075843877921392,0.01567451973855698,0.003408772131396373,0.0008450744353467599,0.0011028796285499148,0.0026616969015308177,0.010149160209352729,0.002044469266453938,0.009663511211270346,0.0008574779615095206,0.001929495743332574,0.0017512638237505975,0.0006491336295896742,0.008929163513644396,0.0005554853331497205,0.0019650284525743055,0.0008514100258513021,0.006615185743107254,0.013052126225375105,0.007319065569390659,0.00131494411471067,0.0008485905284312769,0.004400804538504574,0.0013012956114835106,0.016623381319992143,0.006873411463881918,0.006928189460138258,0.0008031293289968744,0.0009590777481207624,0.021376169144059532,0.005883501110656652,0.0028854334215373876,0.0008799006021075437,0.0015010505449026823,0.009999316706295846,0.0022844545662034457,0.022136324874591082,0.0008641939046490868,0.0007911906987746162,0.0045069106798529485,0.0012938984247739427,0.0026742403019852645,0.0007667346055515938,0.0014487303223607963,0.0029772105539450423,0.0007894266810682085,0.0009880418490086282,0.002953854807664787,0.0018454875459428877,0.002010420117585454,0.0010605753840146853,0.016901069873078402,0.0011327309456343451,0.00501893480743646,0.0012001687819765022,0.004473927492047854,0.012254679107475871,0.0396096485437738,0.000977508340908501,0.0028951388443861754,0.0009225788627467725,0.0064443392728112244,0.0009190705594072049,0.0018664863183284583,0.00166184308220277,0.0017159436763243073,0.01668009140121285,0.008351551032521658,0.0008463620453018366,0.008271932531594453,0.003281569886894431,0.0008513277039285107,0.006660295871805157,0.0037705979230873384,0.0009813106243482567,0.0044080930965719745,0.0009374633473970999,0.004117664441582747
TOPIC 6,Data Security,Digital Certificates,0.0005864934015941495,0.0003371545171830803,0.007041074015432969,0.0004505789838731289,0.0316258946518896,0.010904421954182907,0.09089487780584023,0.017017845332156868,0.09329072747745418,0.004316896536086763,0.22427177805608758,0.021387185061636654,0.01238876720096662,0.12836775662019914,0.02178378424141556,0.010214987194138722,0.057900250055051096,0.012640256371993858,0.03709867468246052,0.0388546939502703,0.029562999190602568,0.01598408124348345,0.08146908323311329,0.06402034442677783,0.0688550165121507,0.061436924792360514,0.026179448509698406,0.05759171330802409,0.038945923263193384,0.024451274467234423,0.13953118291101418,0.04471098200500771,0.11309116876451299,0.04693173300620401,0.038295783895208796,0.033240600056680183,0.046649212229870805,0.11837582152511458,0.06941721690835788,0.05190221576153168,0.03834277910636015,0.08780411324668451,0.13258530854156042,0.06305276817874983,0.09659998224451556,0.06846049598243553,0.043399349254676575,0.06991670615389012,0.03182973438207923,0.08140574612923007,0.01925259561263876,0.0937551081376362,0.10851548695203607,0.07286388615611941,0.05914745915317719,0.07530689923958327,0.09618705550320042,0.08696980883943414,0.008400206183010126,0.04573514263914979,0.06332764492474256,0.011094371625601882,0.07042373861199742,0.04748251406161933,0.036625135977499605,0.08089816894179451,0.09603345419623845,0.04413124942270927,0.06320083066776323,0.02784848561187291,0.052240691056275476,0.05630735148177179,0.07304301551110777,0.06187875127380398,0.04536184979692085,0.04502489355218131,0.019649591379372094,0.06125525675133758,0.028195745680325974,0.10628160826476793,0.04082078196044112,0.12647464703574465,0.03405769002191456,0.0914345889106846,0.015948118980824284,0.050972452111309394,0.011722707211064469,0.14099459224235034,0.1168138496868778,0.06624048694636887,0.09812402283410926,0.008246129746247013,0.08363391765329477,0.08965102058209595,0.028147527849650942,0.05986911797663197,0.038521618626405005,0.05253724683000026,0.07750630518858088,0.02295345304901275,0.05978057187328684,0.06626299764397309,0.12945805831055623,0.006355554340795304,0.03246451360506138,0.0055299004261063316,0.024891580044059083,0.025536348764944705,0.1001560520158992,0.02931727971641205,0.05808219225727953,0.012486496073467171,0.058953679120839715,0.07568686244970498,0.004950142749294173,0.03977062453304825,0.10745149056814486,0.06918129934794186,0.08668575591645608,0.02973850215877112,0.05217477413653224,0.024050120660989625,0.09689412930310937,0.04548331164220475,0.11033426037820612,0.043223974980517395,0.09577881556384348,0.051445897182323584,0.09135658965429425,0.0528913799287944,0.07921828713354087,0.08919788053772675,0.12641563919495294,0.09393896022569,0.09456651183763125,0.06356306554516777
TOPIC 7,Secure Coding,Memory Leaks,0.10886118426181686,0.0841314821348836,0.027101135847624393,0.08862202898599207,0.06731805306169138,0.08740167707001092,0.1400925785303116,0.04368047997413669,0.10943535327844854,0.10140195770024245,0.08485585629629593,0.1533909276998505,0.05906225827559617,0.0892500185894148,0.11494233491946942,0.10517163541002307,0.10741623473586515,0.03775578568568632,0.10492200736593481,0.09235594852943904,0.04053715223381005,0.22638243246259854,0.03997021356703686,0.11236349541286472,0.10558454590500332,0.05075434423270053,0.05150798547530191,0.029607677104650065,0.1380907171388732,0.09006213487979646,0.07662414481455926,0.05128172355149505,0.062075295821996404,0.07515385488416844,0.04194267956604323,0.04187293907757737,0.1243841620744206,0.07389206354952572,0.06177807980138288,0.05084268496596321,0.0707341678318134,0.06313363240934128,0.0373341780084177,0.10482842160966427,0.03537494147822144,0.04828231101577251,0.04389492929580489,0.059421508236555384,0.05036390885609709,0.045204320050644405,0.10922092989670185,0.06094589409026825,0.06316808223290046,0.0195502674781892,0.06069236669045986,0.08225135310954836,0.06811729866350778,0.02672590564530953,0.06655886951311034,0.09987779148365877,0.06888557977447018,0.03660329890629763,0.05715379283017598,0.049320997739965663,0.02904759088214005,0.03690512135489694,0.05448837623266774,0.022283838890745818,0.03053525429948842,0.075233788635097,0.002911648129936241,0.03732674928576908,0.0682941056970906,0.03591622330197659,0.05931239763231133,0.0739743854202162,0.05156263112197242,0.03312002021448279,0.07898166410571623,0.015111984495888464,0.043176909929727496,0.05984652269156262,0.08564379969019294,0.08769319720591444,0.03340340573101587,0.05481766048585996,0.07872201800714002,0.06180333522934234,0.11480841943412087,0.07015989426704786,0.08600263995417069,0.03708960655462255,0.0525806165129442,0.044770251545439045,0.0983657088514883,0.03798682951310184,0.09899596892875817,0.011764205408466157,0.03729832133152134,0.06689271938921593,0.08181451381554965,0.045084372476833924,0.03626982870802749,0.04382759017041988,0.016990861899103038,0.06191803995094042,0.009122099998639896,0.12385227519371256,0.05292593331597302,0.03875748832386149,0.06856805181887467,0.0027154839949419156,0.07154329172044527,0.03637705251579367,0.023131302337181598,0.03565204496408114,0.06695844752091663,0.029613133532360995,0.02574072219304862,0.09631979580674517,0.06574316148611682,0.06836836116069564,0.047696463509438264,0.04065355156886984,0.020907206566601128,0.14157217711908743,0.08451911129711387,0.05346288266567475,0.05542420943675097,0.045966876558317195,0.01934268434137187,0.09546171647059218,0.047593415156809676,0.07303294728383965,0.0465134517603124,0.05073580696965412
TOPIC 8,Network Security,Client/Server,0.05183442226067806,0.18426865087045977,0.016376278578536584,0.13563727940199896,0.022292698448706818,0.11890989929597709,0.039817993144970386,0.17545672020642086,0.11411388413398527,0.09375625433191696,0.14972237245334932,0.20782433027488878,0.19587402148913083,0.1195861002467739,0.06742719221510925,0.16407707152897133,0.08051803429973209,0.06331370110162354,0.1049281611962619,0.06431498302845284,0.19213667053372774,0.028595257918105313,0.26240217867855203,0.11493184990055548,0.056357300924322444,0.21590006255792105,0.04797556728932678,0.07508240407609958,0.1328054624301491,0.05310399011553576,0.08130481877014972,0.07669650198812106,0.10396126594860107,0.058949314336132375,0.08084938859514966,0.08154248681135609,0.09780374274851056,0.11530307097661231,0.12366638525033041,0.09689528491123513,0.11612810537566286,0.07160361284754359,0.1266412778350059,0.07695303241892432,0.18766367070929846,0.09029572056581105,0.10243492728893346,0.04715579631971195,0.13930213958519744,0.0914606844447047,0.0752769637027964,0.10955547851864883,0.13231553021446765,0.10566026301239617,0.08551068876506572,0.1127180245079686,0.0958300303774076,0.11953909550080927,0.08270873258973757,0.04393775637879077,0.08559590785730645,0.04067426020628773,0.11182112924329568,0.07017935519627028,0.08580746127950863,0.06747862213617942,0.14921737257663475,0.11299528606769886,0.039470544068115905,0.11452901124470498,0.060126726002116423,0.10148171110600031,0.08818123887841856,0.06851136822449681,0.11170751230903468,0.06967182541282252,0.12956663638397004,0.15344091952556482,0.11169956337713909,0.12483952344113138,0.1432588208739742,0.03584515942808745,0.15576576981298526,0.09478629397690876,0.14097531810486025,0.07011234447010793,0.02638024002111419,0.01229042646009475,0.06449700049706734,0.08475651929956467,0.12319064670072807,0.09578770570159476,0.12611328207816358,0.05874117340984716,0.056596463717869486,0.11471768680429603,0.09351694482734962,0.12626318201812234,0.1368748241298211,0.04807189134407963,0.0690997501768396,0.07433287377352826,0.10044271999096964,0.05494221156954558,0.07460100277343631,0.08751709803580429,0.05886245006346144,0.1425459530291846,0.04469575367762618,0.06049355169069832,0.08712111329756832,0.08779562981773938,0.06470023417652836,0.04858810969077846,0.15618364182834435,0.04151671169711335,0.08327842073721023,0.06969151758260393,0.13587169419042766,0.038304079936719256,0.10114197236975155,0.09502358685637338,0.13695123674590018,0.041324214634104545,0.08427529515827745,0.1595436784328841,0.04257326541376054,0.1360622843761424,0.13708826320258335,0.06720856699594778,0.07545736260615978,0.07141858128194983,0.06486411206624952,0.11321423080880777,0.062426185877904154,0.10197052422833318
TOPIC 9,Secure Coding,Thread/Process Management,0.2602607867205127,0.0003371544977805267,0.10939305976498873,0.0051343640894629065,0.018871154879369505,0.02738611667882651,0.1409051483438816,0.05075037878996227,0.12146536007224183,0.048272488915851376,0.10066331300185993,0.0005776019970653579,0.04373195153510261,0.098506244296524,0.05645316045905929,0.1478785732324468,0.18050265931783038,0.0841603804964017,0.031841591613354266,0.11447741042647977,0.05771718615324062,0.09574848724878393,0.0534354054081418,0.0674678232006651,0.11474222909667085,0.10109969251971052,0.2409669243172496,0.14401628818762088,0.035279546509948835,0.07865941731749142,0.044992922414426824,0.029604709426884687,0.02356098786520306,0.12705292781720345,0.07271904895069863,0.07375665099797993,0.14012481544341426,0.05966020744187214,0.1911694524169434,0.05640110720040476,0.08885735486647123,0.11411710161924167,0.03722100157548474,0.0049320491794228125,0.056525541988230545,0.1239478962746469,0.10328901606927891,0.04438281067821663,0.09476935771475409,0.10241974974063772,0.0798043770256958,0.0759326627687022,0.06133249830544138,0.08184284301096341,0.06394368707834794,0.052011131108531936,0.06644439849554581,0.07488338790376317,0.09832788154463126,0.05859060597393419,0.13067632673791554,0.03386463379327957,0.07425311439755904,0.05590510141160904,0.04772761704777528,0.09382323263449624,0.02421580339291869,0.06809476416122473,0.03937586791625318,0.05143336178423789,0.004263690898369532,0.10475588295388583,0.017487625564431904,0.0826339104288866,0.06636126278057677,0.06834650690022197,0.06139120093980131,0.05228550227957385,0.11739659030839296,0.05613826644324805,0.07147880861383124,0.051368649103096686,0.08907833822169257,0.062149622422529735,0.06980347854550928,0.08872436678735539,0.09902876815574832,0.09948637604102259,0.09353566923819016,0.0884956958325347,0.04689161149714061,0.0734838626349638,0.06646240367310031,0.03497131316968686,0.039546955444384364,0.0406972882903776,0.026566767604725264,0.05224209020077698,0.08998442376226497,0.031633155842428096,0.05389612323240187,0.07531452272163924,0.10271836250205524,0.02301590196212702,0.07964550899591163,0.10288243923078928,0.11640812319004908,0.07312672389525687,0.10599717154677603,0.07138376441055341,0.03750115991521549,0.06321357049898285,0.020034099557401184,0.03572523026862958,0.05550388268117482,0.09090733169978193,0.07683338339792009,0.030977969245473753,0.04117429479906012,0.11600793885698199,0.021685590140232643,0.019538241369604213,0.08964696875811665,0.06245585558115801,0.11778920055395446,0.034764146975552045,0.06226268374131691,0.054225456373387715,0.0514607403581197,0.10795550140981755,0.04456138909343914,0.0924964682516218,0.09718712588726013,0.0750957134696364,0.08571318560615719,0.03607545809451646
