postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
4486,https://api.github.com/repos/puppeteer/puppeteer/issues/4486,pr,fix instal sandbox gener protocol type,fix,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info sign cla look good thank googler go info close sinc direct want go,4,13,sandbox|signing|username|authorise,123,0.10569105691056911,0.9917767643928528
435,https://api.github.com/repos/tensorflow/tfjs-models/issues/435,pr,knn memori leak,awesom chang,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info,4,12,leak|signing|username|authorise,106,0.11320754716981132,0.9906308650970459
14507,https://api.github.com/repos/angular/angular-cli/issues/14507,pr,fix subresourceintegr updat webpack subresourc integr,relat,found contributor licens agreement sender pull request unabl find agreement commit author co author author mayb use differ email address git commit use sign cla login doubl check author someon els need sign cla well confirm okay contribut googl order pass check pleas resolv problem pull request author add anoth comment bot run bot comment mean think anyth chang googler go info issu automat lock due inact pleas file new issu encount similar relat problem read automat convers lock action perform automat bot,4,10,integrity|authorise|signing|login,91,0.10989010989010989,0.9885598421096802
3432,https://api.github.com/repos/angular/angular-cli/issues/3432,pr,add support open ssl,fix,thank pull request look first contribut googl open sourc project look pull request need sign contributor licens agreement cla memo pleas visit sign sign pleas repli e g verifi thank alreadi sign cla possibl github usernam use differ email address check exist cla verifi email git sign cla corpor pleas let us know compani name cla sign cla look good thank lgtm thank issu automat lock due inact pleas file new issu encount similar relat problem read automat convers lock action perform automat bot,3,8,ssl|signing|username,90,0.08888888888888889,0.9749225974082947
669,https://api.github.com/repos/angular/angularfire/issues/669,pr,chore user authent fix typo,typo fix,thank pull request look first contribut googl open sourc project look pull request need sign contributor licens agreement cla memo pleas visit sign sign pleas repli e g verifi thank alreadi sign cla possibl github usernam use differ email address check exist cla verifi email git sign cla corpor pleas let us know compani name thank pull request look first contribut googl open sourc project look pull request need sign contributor licens agreement cla memo pleas visit sign sign pleas repli e g verifi thank alreadi sign cla possibl github usernam use differ email address check exist cla verifi email git sign cla corpor pleas let us know compani name sign cla look good thank cla look good thank thank,3,14,authentication|signing|username,128,0.109375,0.9658656120300293
81,https://api.github.com/repos/alibaba/formily/issues/81,pr,fix fix setfieldst valid,fix,cla assist thank submiss realli appreci mani open sourc project ask sign contributor licens accept contribut sign cla alreadi statu still pend let us dirtytyp,2,3,validate|signing,31,0.0967741935483871,0.9652944207191467
1550,https://api.github.com/repos/angular/angular-cli/issues/1550,pr,remov crypto filter config,fix issu,thank pull request look first contribut googl open sourc project look pull request need sign contributor licens agreement cla memo pleas visit sign sign pleas repli e g verifi thank alreadi sign cla possibl github usernam use differ email address check exist cla verifi email git sign cla corpor pleas let us know compani name reason close issu automat lock due inact pleas file new issu encount similar relat problem read automat convers lock action perform automat bot,3,7,crypt|signing|username,85,0.08235294117647059,0.9634929299354553
268,https://api.github.com/repos/GoogleChrome/rendertron/issues/268,pr,alway close page return prevent memori leak,pr fix possibl memori leak render return earli found error page close everi return avoid huge pile unus page,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github sign cla look good thank thank much well done,4,14,leak|signing|username|authorise,135,0.1037037037037037,0.9553807973861694
224,https://api.github.com/repos/angular/angularfire/issues/224,pr,updat user authent md,correct avoid error,thank pull request look first contribut googl open sourc project look pull request need sign contributor licens agreement cla memo pleas visit sign sign pleas repli e g verifi thank alreadi sign cla possibl github usernam use differ email address check exist cla verifi email git sign cla corpor pleas let us know compani name thank pull request look first contribut googl open sourc project look pull request need sign contributor licens agreement cla memo pleas visit sign sign pleas repli e g verifi thank alreadi sign cla possibl github usernam use differ email address check exist cla verifi email git sign cla corpor pleas let us know compani name sign thank,3,14,authentication|signing|username,120,0.11666666666666667,0.9452804327011108
6500,https://api.github.com/repos/angular/angular-cli/issues/6500,pr,ad custom hash option,need custom hash support angular cli cach bust ad option depend thing,thank pull request look first contribut googl open sourc project look pull request need sign contributor licens agreement cla memo pleas visit sign sign pleas repli e g verifi thank alreadi sign cla possibl github usernam use differ email address check exist cla verifi email git sign cla corpor pleas let us know compani name sign requir cla found contributor licens agreement sender pull request unabl find agreement commit author author mayb use differ email address git commit use sign cla login doubl check author someon els need sign cla well confirm okay contribut googl sign cla look good thank guy consid custom hash option featur angular cli issu automat lock due inact pleas file new issu encount similar relat problem read automat convers lock action perform automat bot,5,17,hash|signing|username|authorise|login,146,0.11643835616438356,0.9446641802787781
176,https://api.github.com/repos/material-components/material-components-web-components/issues/176,pr,upgrad npm run fix broken link malwar event stream,malwar detect version npm modul event stream v remov npm upgrad npm run version fix depend issu remov malwar,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github sign cla look good thank forgot alreadi exist cours redund,5,16,malware|signing|username|authorise|forge,138,0.11594202898550725,0.9388322830200195
14785,https://api.github.com/repos/angular/angular-cli/issues/14785,pr,fix improv pipe signatur,current cli gener commit gener conform offici doc fix,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info sign cla look good thank googler go info note team first time contributor contribut cli confer aim help develop contribut open sourc project ci flake look unrel failur issu automat lock due inact pleas file new issu encount similar relat problem read automat convers lock action perform automat bot,4,13,signing|signature|username|authorise,165,0.07878787878787878,0.9363608360290527
