postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
9859,https://api.github.com/repos/desktop/desktop/issues/9859,issue,authent error,describ bug clear concis descript bug version os open github desktop menu see desktop version includ oper system use step reproduc behavior go click scroll see error expect behavior clear concis descript expect happen actual behavior clear concis descript actual happen screenshot add screenshot help explain problem applic log attach log open menu select applic addit context add context problem,,2,4,authentication|scripting,63,0.06349206349206349,0.86946702003479
892,https://api.github.com/repos/angular/angularfire/issues/892,issue,facebook login work mobil,facebook login work well broswer fail mobil android mobil sign button shown click noth happen ionic info give,ionic check ionic nativ alreadi creat use angularfir mani functionla depend isnt possibl angularfir upgrad make compat ionic nativ x,2,3,login|signing,43,0.06976744186046512,0.8501824140548706
258,https://api.github.com/repos/deckgo/deckdeckgo/issues/258,issue,studio click button upload asset seem effect ipad,see video,much think ios issu least ipad issu ios support click javascript,2,2,asset|scripting,22,0.09090909090909091,0.8348984122276306
307,https://api.github.com/repos/Jigsaw-Code/outline-server/issues/307,issue,noth happen login,environ version run v arch linux happen click digit ocean start element see sign creat account digitalocean messag browser open login page log noth happen outlinemanag connect react visibl expect behavior login outlinemanag show relat ui,issu relat project pleas reopen issu persist latest version app,2,4,login|signing,50,0.08,0.8074707984924316
2450,https://api.github.com/repos/itchio/itch/issues/2450,issue,load captcha page login,enviro itch version issu descript page load login,,3,4,captcha|login|scripting,13,0.3076923076923077,0.7711301445960999
283,https://api.github.com/repos/wexond/desktop/issues/283,issue,oauth login discours close login window finish,bug descript log github forum yunohost org discours power forum open pop window auth complet expect pop window close site reload main window manual close popup reload site reproduc go forum yunohost org believ happen discours forum click login via github login use github notic popup close end process detail oper system maco wexond version guess last known work wexond version n,think relat popup basic browserwindow without browserwiew reproduc,3,6,oauth|login|scripting,78,0.07692307692307693,0.7610517144203186
9979,https://api.github.com/repos/desktop/desktop/issues/9979,issue,export aws share credenti file path share credenti file,describ bug clear concis descript bug version os open github desktop menu see desktop version includ oper system use step reproduc behavior go click scroll see error expect behavior clear concis descript expect happen actual behavior clear concis descript actual happen screenshot add screenshot help explain problem applic log attach log open menu select applic addit context add context problem,,2,5,credential|scripting,70,0.07142857142857142,0.758070170879364
417,https://api.github.com/repos/szimek/signature_pad/issues/417,issue,page load signaturepad,question pleas ask tag instead creat issu want request featur report bug current behavior current behavior bug pleas provid step reproduc possibl minim demo problem via similar templat expect behavior version signaturepad browser devic affect issu work previou version signaturepad,pleas provid actual descript problem,2,4,signature|scripting,49,0.08163265306122448,0.7534929513931274
2931,https://api.github.com/repos/home-assistant/frontend/issues/2931,issue,cloud remot login page sometim fail initi,home assist releas issu b ui state lovelac ui lovelac browser oper system version offici build bit maco high sierra g descript problem b login page ha cloud remot ui nabu casa sometim show error refresh page abl reproduc,instead,2,3,login|scripting,48,0.0625,0.753007173538208
1451,https://api.github.com/repos/teambit/bit/issues/1451,issue,bit websit login,expect behavior log actual behavior log step reproduc problem click signup author github say redirect back actual page bit homepag show login button specif bit version node version npm yarn version platform bit compil includ version bit tester includ version,hi issu fix deploy close issu,3,4,login|signing|authorise,50,0.08,0.7409675717353821
270,https://api.github.com/repos/bitwarden/browser/issues/270,issue,add login work tokenhub com,sign account never got notif add login detail bitwarden tri logoff login bitwarden pickup log offer save new login,thank known issu moment add login notif notic issu site fix next releas,2,6,login|signing,38,0.15789473684210525,0.7409628033638
15,https://api.github.com/repos/manosim/gitify/issues/15,issue,past password github login,gener password password github past login window sure app electron,right electron actual seem electron prevent copi past look later today hey copi past within app,2,5,password|login,31,0.16129032258064516,0.7388772964477539
1570,https://api.github.com/repos/mozilla/voice-web/issues/1570,issue,email edit passwordless account,affect version firefox affect platform window precondit common voic passwordless account creat log step reproduc go edit button login ident section log click edit button login ident section expect result email edit actual result log window display,per expect behaviour close issu,2,4,password|login,47,0.0851063829787234,0.7385406494140625
4010,https://api.github.com/repos/desktop/desktop/issues/4010,issue,failur login github enterpris account maco,descript failur login github enterpris account maco version github desktop version os version maco high sierra step reproduc open github desktop open prefer account enterpris click sign provid compani git url provid credenti expect behavior success login actual behavior get error messag say user name passphras enter correct reproduc often addit inform error messag dialog exact enterpris account url credenti success log use old github desktop version,thank take time contribut notic duplic pleas follow issu updat try follow step let know resolv issu omg yes solv thank,5,8,login|scripting|signing|credential|user name,95,0.08421052631578947,0.7224233150482178
