postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
25526,https://api.github.com/repos/elastic/elasticsearch/issues/25526,issue,nonodeavailableexcept none configur node avail transport,transport version es version es yml client put client transport sniff fals work well howev put client transport sniff true except transport client put client transport sniff true work,pleas ask question forum reserv github issu verifi bug featur request,3,11,availability|transport|snif,47,0.23404255319148937,0.7443101406097412
1123,https://api.github.com/repos/android-async-http/android-async-http/issues/1123,issue,load keystor truststor,hi problem load keystor server trust caus load truststor load client certif infact server side messag empti chain,,2,4,trust|certificate,22,0.18181818181818182,0.7430332899093628
2334,https://api.github.com/repos/azkaban/azkaban/issues/2334,pr,featur allow smtp ssl default mail port enabl config mai,smtp without ssl enabl default port howev secur port filter smtp ssl default port port open enabl ssl config config mail ssl true smtp default port,,2,6,ssl|security,37,0.16216216216216217,0.7261971235275269
31080,https://api.github.com/repos/elastic/elasticsearch/issues/31080,pr,transport client valid node handshak,relat right transport client open temporari node connect take node inform node inform use open perman connect use client howev continu configur transport address configur transport address load balanc connect differ node perman connect caus handshak valid fail commit remov handshak valid transport client simpl node sampl mode,ping backport,2,8,transport|validate,56,0.14285714285714285,0.7205140590667725
11503,https://api.github.com/repos/vespa-engine/vespa/issues/11503,pr,allow config ssl cipher suit protocol version,fyi,ptal,2,2,ssl|cipher,10,0.2,0.7011431455612183
151,https://api.github.com/repos/google/volley/issues/151,issue,javax net ssl sslprotocolexcept ssl handshak abort ssl x f fc failur ssl librari usual protocol error,javax net ssl sslprotocolexcept ssl handshak abort ssl x f fc failur ssl librari usual protocol error error ssl routin ssl server hello sslv alert handshak failur extern openssl ssl clnt c x ccf x,sound issu underli http librari rather volley relat issu note,2,15,ssl|openssl,63,0.23809523809523808,0.6967432498931885
314,https://api.github.com/repos/TooTallNate/Java-WebSocket/issues/314,issue,accept ssl certif web socket client,skip ssl certif valid websocket client mean accept certif,,3,6,ssl|certificate|validate,16,0.375,0.6769871115684509
193,https://api.github.com/repos/yanzhenjie/NoHttp/issues/193,issue,javax net ssl sslprotocolexcept ssl handshak abort ssl xbe c failur ssl librari usual protocol error,javax net ssl sslprotocolexcept ssl handshak abort ssl xbe c failur ssl librari usual protocol error error ssl routin openssl intern tlsv alert decod error extern boringssl src ssl tls record c xda e x,,4,17,ssl|openssl|tls|decode,52,0.3269230769230769,0.6759865283966064
8949,https://api.github.com/repos/netty/netty/issues/8949,pr,correctli produc ssl alert certif valid fail,client side use nativ ssl implement motiv verif server cert fail use trustmanag client side need ensur produc correct alert send remot peer close connect modif correct verif mode client side default updat test result fix,ptal,4,5,ssl|certificate|validate|trust,45,0.1111111111111111,0.6746559739112854
1453,https://api.github.com/repos/eclipse-vertx/vert.x/issues/1453,issue,one certif use tls handshak use pemkeycertopt,keystor file certif chain creat option whole certif chain sent client tls handshak pem file certif chain creat option first certif chain sent client tls handshak problem exist vertx openssl engin option use openssl engin altern requir,thank report check branch yes work,3,10,certificate|tls|openssl,51,0.19607843137254902,0.6736364960670471
797,https://api.github.com/repos/android-async-http/android-async-http/issues/797,issue,connect fail error peer certif,connect error onfailur peer certif,well endpoint certif trust client either constructor skip ssl certif trust valid provid schemeregistri differ implement eg trust keychain raw resourc app see exampl schemeregistri init,4,9,certificate|trust|ssl|validate,37,0.24324324324324326,0.6675041913986206
402,https://api.github.com/repos/lettuce-io/lettuce-core/issues/402,issue,default epol transport avail,epol socket transport tcp epol librari avail run linux oper system epol usag disabl set,,2,4,transport|availability,20,0.2,0.6391931176185608
66,https://api.github.com/repos/networknt/light-4j/issues/66,issue,switch undertow server client truststor keystor,use creat key pair test caus lot confus commun client server tls connect default test client server keystor truststor use copi server keystor server truststor server src main resourc config tls folder updat secret yml server key store trust store password copi client keystor client truststor client src main resourc config tls folder updat client yml keystor truststor locat name enabl load add client keystor truststor password secret yml chang tls connect servic servic call work automat warn offici deploy creat key store trust store client server,along resolv issu client yml server yml secret yml updat move secret secret yml,3,14,trust|tls|password,108,0.12962962962962962,0.6390039324760437
452,https://api.github.com/repos/jeasonlzy/okhttp-OkGo/issues/452,issue,http fail javax net ssl sslpeerunverifiedexcept hostnam verifi certif,app try httpsutil sslparam sslparam httpsutil getsslsocketfactori getasset open server cer builder sslsocketfactori sslparam sslsocketfactori sslparam trustmanag log e catch ioexcept e e printstacktrac okgo getinst setokhttpcli builder build log http fail javax net ssl sslpeerunverifiedexcept hostnam verifi certif sha se aszpp z squ afd dweh w q fep zqjco dn cn ou ts ts l ts st hangzhou c cn subjectaltnam sslparam httpsutil getsslsocketfactori builder sslsocketfactori sslparam sslsocketfactori sslparam trustmanag okgo getinst setokhttpcli builder build,,5,23,ssl|certificate|asset|trust|sha,86,0.26744186046511625,0.6362499594688416
