postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
447,https://api.github.com/repos/googlesamples/android-vision/issues/447,pr,featur face sign v,face sign,featur face sign v thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info,3,14,signing|username|authorise,111,0.12612612612612611,0.9633899331092834
3808,https://api.github.com/repos/bumptech/glide/issues/3808,pr,annot protect field viewtarget view notnul,kotlin languag code child class viewtarget see nullabl properti,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info issu automat mark stale activ last seven day close activ occur within next seven day thank contribut,4,23,protect|signing|username|authorise,233,0.09871244635193133,0.9393686056137085
3540,https://api.github.com/repos/google/guava/issues/3540,pr,guava consist hash valid bucket,address issu sure whether undocu expect behavior bug bug fix document alert user actual behavior pend bug fix,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github inform sourc googler go info sign cla look good thank googler go info,5,25,hash|validate|signing|username|authorise,238,0.10504201680672269,0.9391129612922668
1610,https://api.github.com/repos/google/gson/issues/1610,pr,jsonprimit consid lazilyparsednumb integr valu integr comput hashcod,fix bug describ two jsonprimit equal differ hashcod,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info sign found contributor licens agreement sender pull request unabl find agreement commit author co author author mayb use differ email address git commit use sign cla login doubl check author someon els need sign cla well confirm okay contribut googl order pass check pleas resolv problem comment bot comment mean think anyth chang googler go info fix thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info,6,34,integrity|hash|signing|username|authorise|login,274,0.12408759124087591,0.9278745055198669
3482,https://api.github.com/repos/bumptech/glide/issues/3482,pr,add pipe safe char,resolv,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github sign cla look good thank look pipe allow charact url,4,13,safe|signing|username|authorise,115,0.11304347826086956,0.9185104966163635
720,https://api.github.com/repos/material-components/material-components-android/issues/720,pr,slider fix slider invalid valu,fix updat demo includ button demonstr,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info sign cla look good thank googler go info,4,13,validate|signing|username|authorise,120,0.10833333333333334,0.9051435589790344
3076,https://api.github.com/repos/google/guava/issues/3076,pr,hashbimap unnecessari call rehashifnecessari,insert new key valu map size increas necessari,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct project maintain email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github sign cla look good thank null null,4,14,hash|signing|username|authorise,117,0.11965811965811966,0.8993303775787354
956,https://api.github.com/repos/firebase/quickstart-android/issues/956,pr,deprec code order code safe null fix,hi fix safe null order code chang deprec code fix firebas lover,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info cla look good thank googler go info lgtm thank contribut,4,13,safe|signing|username|authorise,130,0.1,0.884644627571106
267,https://api.github.com/repos/youtube/api-samples/issues/267,pr,fix go oauth sampl openurl function use window,exec command argument url url refer sourc code,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info sign cla look good thank googler go info,4,13,oauth|signing|username|authorise,125,0.104,0.8827800154685974
3507,https://api.github.com/repos/google/guava/issues/3507,pr,updat javadoc unsignedbyt java,unsignedbyt method treat paramet unsign return least greatest valu unsign respect updat javadoc test case input run type termin output,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla pleas visit sign sign fix issu pleas repli e g verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info cla look good thank googler go info look mention unsigned javadoc method class seem reason try submit intern soon coupl small modif,3,27,signing|username|authorise,250,0.108,0.8745558857917786
