postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
1658,https://api.github.com/repos/google/gvisor/issues/1658,pr,unrol checksum comput loop,unrol checksum comput loop checksum comput one expens bit packet process manual unrol loop provid signific improv checksum speed updat benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op benchmarkunrolledchecksum checksum ns op,,2,61,checksum|signing,137,0.44525547445255476,0.5633229613304138
687,https://api.github.com/repos/linuxkit/linuxkit/issues/687,pr,curl secur updat,upgrad fix follow cve cve cve cve cve cve cve cve cve cve cve cve cve sign justin cormack,,3,15,security|cve|signing,23,0.6521739130434783,0.5079005360603333
149,https://api.github.com/repos/tarent/loginsrv/issues/149,issue,increas default jwtsecret length enhanc secur,current jwtsecret length vulner bruteforc byte length increas least bit byte length default jwt algorithm hash key length ref,,3,3,security|vulnerability|hash,26,0.11538461538461539,0.4992786645889282
5439,https://api.github.com/repos/vitessio/vitess/issues/5439,pr,ad xxhash vindex,sign harshit gangal ad xxhash bit vindex use sql type primarili use primari vindex e number charact xxhash high qualiti hash algorithm high perform high avalanch effect local benchmark input size run cpu time data process speed b ns op mb b ns op mb b ns op mb kb ns op mb kb ns op mb,believ extend support multi column vindex xxhash work byte sql column type agnost allow multipl byte ad gener singl bit hash,2,7,hash|signing,82,0.08536585365853659,0.45637941360473633
2119,https://api.github.com/repos/google/gvisor/issues/2119,pr,add ctrie lock free hash trie,implement intend replac map lock usag e g transport demux found consist bottleneck process packet exist sync map heavi weight heavi interfac convers cost implement base go gener allow elimin interfac convers even allow concret valu store tabl howev implement definit free alloc reli heavili exist safeti provid garbag collector coincid implement data structur significantli complex without garbag collector benchmark percentwrit benchmark percentwrit nil benchmark percentwrit nil ns op benchmark percentwrit hashtri benchmark percentwrit hashtri ns op benchmark percentwrit builtin benchmark percentwrit builtin ns op benchmark percentwrit benchmark percentwrit nil benchmark percentwrit nil ns op benchmark percentwrit hashtri benchmark percentwrit hashtri ns op benchmark percentwrit builtin benchmark percentwrit builtin ns op benchmark percentwrit benchmark percentwrit nil benchmark percentwrit nil ns op benchmark percentwrit hashtri benchmark percentwrit hashtri ns op benchmark percentwrit builtin benchmark percentwrit builtin ns op note nil map case interfac dispatch oper perform work provid reason baselin compar actual cost builtin map ctrie implement,,4,10,hash|transport|safe|signing,163,0.06134969325153374,0.44087815284729004
8913,https://api.github.com/repos/golang/go/issues/8913,issue,math crypto hash write power version assembl routin applic,want write power version assembl routin math packag sever crypto packag hash crc packag packag file either write power version determin go version good write assembl,comment power lot specif instruct kind thing think hand written assembl definit beat gener version assum mean math big comment function belong byte string packag resid runtim packag e g byte equal byte indexbyt etc memcmp memclr runtim packag need rewritten comment function belong byte string packag resid runtim packag e g byte equal byte indexbyt etc memcmp memclr runtim packag need rewritten comment specif crypto md md block power x crypto rc rc power x crypto sha sha block power x crypto sha sha block power x crypto sha sha block power x hash crc crc power x math abs power x math asin power x math atan power x math atan power x math dim power x math exp power x math exp power x math expm power x math floor power x math frexp power x math hypot power x math ldexp power x math log power x math log p power x math low power x math mod power x math modf power x math remaind power x math sin power x math sinco power x math sqrt power x math tan power x math big arith power x reflect asm power x runtim memclr power x runtim memmov power x sever math file like trivial simpli jump go code,4,19,crypt|hash|crc|sha,250,0.076,0.4384855329990387
87,https://api.github.com/repos/prometheus/client_golang/issues/87,pr,unifi fingerprint aka signatur calcul,fix chang fingerprint therefor invalid everi persist fingerprint e wipe storag commit remov labelvaluestosignatur function use nowher broken implement right remov one golint warn,old benchmark benchmarkmetr ns op b op alloc op new benchmark benchmarkmetr ns op b op alloc op note remain alloc done test setup benchmark particularli well written pr add better benchmark benchmarkmetriclabelstofingerprintscalar ns op b op alloc op benchmarkmetriclabelstofingerprintsingl ns op b op alloc op benchmarkmetriclabelstofingerprintdoubl ns op b op alloc op benchmarkmetriclabelstofingerprinttripl ns op b op alloc op,3,10,fingerprint|signature|validate,90,0.1111111111111111,0.4279608130455017
2132,https://api.github.com/repos/google/gvisor/issues/2132,pr,add ctrie lock free hash trie,add ctrie lock free hash trie implement intend replac map lock usag e g transport demux found consist bottleneck process packet exist sync map heavi weight heavi interfac convers cost implement base go gener allow elimin interfac convers even allow concret valu store tabl howev implement definit free alloc reli heavili exist safeti provid garbag collector coincid implement data structur significantli complex without garbag collector benchmark percentwrit benchmark percentwrit nil benchmark percentwrit nil ns op benchmark percentwrit hashtri benchmark percentwrit hashtri ns op benchmark percentwrit builtin benchmark percentwrit builtin ns op benchmark percentwrit benchmark percentwrit nil benchmark percentwrit nil ns op benchmark percentwrit hashtri benchmark percentwrit hashtri ns op benchmark percentwrit builtin benchmark percentwrit builtin ns op benchmark percentwrit benchmark percentwrit nil benchmark percentwrit nil ns op benchmark percentwrit hashtri benchmark percentwrit hashtri ns op benchmark percentwrit builtin benchmark percentwrit builtin ns op note nil map case interfac dispatch oper perform work provid reason baselin compar actual cost builtin map ctrie amscann ctrie e eab e b b,,4,11,hash|transport|safe|signing,175,0.06285714285714286,0.4272722005844116
4832,https://api.github.com/repos/syncthing/syncthing/issues/4832,issue,sha faster implement avail,github com minio sha simd github com minio sha simd simd instruct use sha much faster go builtin mstenber go go tfhf fs go test bench benchmarkshabas goo darwin goarch amd pkg github com fingon go tfhf fs benchmarkshabas builtin ns op mb benchmarkshabas builtin ns op mb benchmarkshabas builtin ns op mb benchmarkshabas simd ns op mb benchmarkshabas simd ns op mb benchmarkshabas simd ns op mb builtin crypto sha simd link applic testcas byte kb machin,use minio implement two year,3,14,sha|availability|crypt,88,0.1590909090909091,0.4224178194999695
29904,https://api.github.com/repos/golang/go/issues/29904,issue,crypto ellipt cpu dos vulner affect p p go,track,fix b f cf f c e dfb db,2,2,crypt|vulnerability,20,0.1,0.4080582857131958
