answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
js-side remov hard-cod http prefix http server need buy ssl certif enabl ssl run port 443 https://security.stackexchange.com/a/65007,2015-06-10 15:52:18.84 UTC,46,30761317,actual request mobil applic hit server urlhttp ssl secur mbl applic hit server url secur mean ssl protocol http convert http https.,0.1956521739130435,9,javascript,server request need convert http http,4,scripting|ssl|security|certificate,0.5737539529800415
,2017-03-16 16:50:26.97 UTC,52,42840186,want creat web socket connect 2 page one deploy use cloudfront auto sign ssl certif tri creat socket connect second page error solut make happen ? solv solv use dns server aws route53 creat dns vm *.example.com put ssl certif domain *.example.com vm,0.11538461538461539,6,javascript sockets websocket,creat websocket connect ws wss http,4,scripting|signing|ssl|certificate,0.5145776271820068
admin privileg pos termin ad line host file real certif server applic,2014-09-25 11:27:50.567 UTC,79,26037462,applic run pos termin receiv data applic run machin display content remot site load http receiv data local applic want websocket work fine far howev site display load http websocket connect requir encrypt well realli proper certif use self-sign one chrome connect websocket use self-sign certif resolv problem? unencrypt websocket self-sign certif encrypt one sign certif option miss,0.189873417721519,15,google-chrome https javascript websocket,establish secur connect websocket localhost,6,scripting|security|encrypt|certificate|signing|privilege,0.4951477646827698
check wss:// websocket ssl/tl connect immedi disconnect without give errors? key problem ssl certif caus warn sort wss:// websocket connect immedi fail canon detect seem use self-gener certif issu ip certif usual issu server name bound ip address ssl certif bound server ip address? case ip chang tls connect give warn client browser disconnect dynam dns dynam ips wildcard certif exampl certif issu to*.domain.com dns work total dynam dns suggest fix rang ip-nam certif issu ip select appropri certif know ip launch time,2016-05-26 05:51:55.693 UTC,130,37452604,tls websocket client browser javascript problem server start dynam talk rest servic start endpoint ip return i.e server ec2 onstanc new uniqu ip start endpoint dns name tls certif match ip bypass dns name check still complet connect benefit encryp session,0.14615384615384616,19,javascript websocket,tls dynam server ip,5,scripting|tls|certificate|bypass|ssl,0.4900154769420624
use self sign certif need put certif http well browser prompt user accept certif otherwis fail establish wss:// connect connect use hostnam provid certif ip address,2014-09-18 14:10:59.363 UTC,64,25915053,run secur web-socket need http run tomcat server know declar howev need anyth els besid declar web-socket secur web-socket run correctli suffic run secur web-socket error certif handshak,0.203125,13,https javascript ssl-certificate websocket,need run secur web socket http,5,scripting|ssl|certificate|security|signing,0.4845994710922241
found solut part allow client connect secur socket self-sign certif rejectunauthor fals accept certif still keep connect encrypt,2017-05-29 13:17:46.217 UTC,71,44243503,node server meteor.j commun anoth server use websockets.a commun server involv direct user chosen self sign certif add certif paramet node server client server test connect insecur mode certif work fine connect android applic secur mode ad certif applic work fine,0.2112676056338028,15,javascript meteor node.js websocket,standalon nodej client connect self sign websocket wss,7,scripting|signing|certificate|insecure|security|authorise|encrypt,0.4706922769546509
check browser consol error due mix contents. move http resourc http,2016-12-01 10:33:42.157 UTC,55,40908322,site work fine today tri instal certif ssl pass site http site open http layour javascript work use nginx server gandi ssl certif donwload certif site ad /etc/nginx/sites-avail problem relat configur certif construct page,0.2,11,javascript nginx server ssl,site loos javascript layout instal http,4,scripting|ssl|certificate|availability,0.4621318280696869
2 option revers proxi termin tls client cert base auth forward unencrypt traffic websocket server behind revers proxi forward tls untouch websocket server 2 need websocket server implement tls client-cert base authent tls-enabl websocket server exampl base autobahn python/twisted-bas https://github.com/tavendo/autobahnpython/tree/master/examples/websocket/echo_tl add client-cert auth follow exampl http://twistedmatrix.com/documents/current/core/howto/ssl.html#auto7 disclaim author autobahn work tavendo,2012-10-26 03:13:55.267 UTC,96,13080248,psgi/plack applic host behind revers http proxi visitor authent client certif websocket pass data say output tail -f browser asynchron applic work fine access directli access via revers http proxi client certif authent websocket,0.17708333333333334,17,client-certificates javascript websocket,websocket via secur http server client certif authent,8,certificate|scripting|security|authentication|tls|encrypt|ssl|authorise,0.4594023525714874
ad wss make connect ssl client side two way specifi ssl connect http secure:tru option sure,2014-03-13 00:42:52.977 UTC,63,22366899,2 node.j instanc separ box socket.io commun though sit network behind firewal commun ssl encrypt follow work fine server1 server2 though provid key pair go here? secur channel establish specifi wss:? without keys? incident work. though http,0.15873015873015872,10,javascript node.js socket.io websocket,ssl encrypt server server socket.io connect,5,scripting|ssl|encrypt|firewall|security,0.4565470814704895
,2013-07-19 06:07:34.513 UTC,45,17739152,want build architectur wss implement certif work connect browser program creat websocket close directli understand code run port 5005 } webscoket server implement use netti run port 7575.which offer ssl3.0 enabl http connect,0.13333333333333333,6,https javascript netty ssl-certificate wss,secur webscoket connect use wss never establish,4,scripting|ssl|certificate|security,0.4565460979938507
