postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
7054,https://api.github.com/repos/systemd/systemd/issues/7054,issue,spammi v detach egress bpf program cgroup fail invalid argument,reload elsewher oct foobar systemd reload oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd attach egress bpf program cgroup sys fs cgroup unifi system slice systemd logind servic fail invalid argument oct foobar systemd attach egress bpf program cgroup sys fs cgroup unifi system slice systemd journald servic fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd attach egress bpf program cgroup sys fs cgroup unifi system slice systemd udevd servic fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument oct foobar systemd detach egress bpf program cgroup fail invalid argument,reproduc problem debian sid seem happen boot know kernel cgroup ebpf enabl guess mean say systemd handl grace log issu hmm yeah log note pure cosmet problem error systemd log regard downgrad messag debug drop complet log fix wait seem issu realli fix cherri pick e da cc e b dcae c ed b ab c b eb e f b c e f debian reboot log full current git work properli chanc provid strace output bpf firewal support run debian kernel current git work properli log still spam messag egress bpf progam attach detach chanc provid strace output bpf firewal support run debian kernel give pointer creat log give pointer creat log sourc tree build good enough see attach strace git master v g f btw attach journalctl r appear kernel support cgroup bpf fine come individu bit refus einval actual try put togeth alloc bpf program map accept bpf code everyth actual attach program cgroup say einval clear sure recommend current kernel exactli relev bpf cgroup config xyz option kernel see unam linux pluto amd smp debian x gnu linux ah uh cgroup bpf turn kernel mean config cgroup bpf everyth els need actual work creat cgroup bpf program attach actual cgroup broken api note entir sure detect cgroup bpf support best assum cgroup bpf turn kernel creat cgroup bpf program turn ad check whether bpf prog attach work much uglier sinc need creat cgroup rather mon nov lennart poetter wrote mean config cgroup bpf everyth els need asid relat reason debian kernel enabl cgroup bpf suggest fix wait pleas give whirl see work debian kernel thank asid relat reason debian kernel enabl cgroup bpf probabl need ask debian kernel maintain track issu make sens follow let know systemd potenti user config cgroup bpf well,4,127,spam|validate|login|firewall,1672,0.07595693779904306,0.8560472130775452
1615,https://api.github.com/repos/aircrack-ng/aircrack-ng/issues/1615,issue,fix make check sqlite true experiment true gcrypt true segfault clang,report misterx aug utc run aircrack ng segfault test wep bit ptw home travi build aircrack ng aircrack ng src make check error,comment anonym aug utc use aircrack ng aircrack ng comment misterx aug utc revis aircrack ng aircrack ngdisplay segfault locat aircrack ptw lib c line comment misterx aug utc assembl code rc test amd sse comment misterx aug utc workaround aircrack ng aircrack ngdisabl sse clang gcrypt comment misterx aug utc aircrack ng aircrack ng comment misterx aug utc fix aircrack ng aircrack ng well undon workaround comment misterx aug utc guess entir fix make check still fail clang one less defin see aircrack ng aircrack ng comment misterx aug utc workaround back place improv aircrack ng aircrack ng comment misterx aug utc see aircrack ng aircrack ngtoo modifi misterx aug utc,2,22,crypt|crack,147,0.14965986394557823,0.5203409194946289
2419,https://api.github.com/repos/rspamd/rspamd/issues/2419,issue,email sourc cannot learn spam though classifi spam,classif pleas choos one option crash hang data loss webui usabl seriou bug x ordinari bug featur enhanc reproduc pleas choos one option alway x sometim rare unabl try applic rspamd version oper system cpu debian stretch virtual ghz kvm flag fpu vme de pse tsc msr pae mce cx apic sep mtrr pge mca cmov pat pse clflush mmx fxsr sse sse syscal nx lm constant tsc nopl xtopolog eagerfpu pni cx x apic hypervisor kaiser descript pleas provid descript summari issu spam mail inbox score bay ham want learn spam say alreadi learn spam scan manual say ham se termin gif compil error relev log see detail expect result learn twice spam sourc classifi spam actual result alway get classifi bay spam debug inform see detail configur e g addit inform,pleas fill log section updat issu automat mark stale recent activ close activ occur thank contribut,2,11,spam|scripting,158,0.06962025316455696,0.4898042678833008
1834,https://api.github.com/repos/rspamd/rspamd/issues/1834,issue,startup restart error rspamd proxi glib error rspamd src libutil map c rspamd pars kv list assert fail key null,classif pleas choos one option crash hang data loss webui usabl seriou bug x bug featur enhanc reproduc pleas choos one option x alway sometim rare unabl try applic rspamd version oper system cpu memori environ debian postfix rspamd dual xeon l gb ram descript pleas provid descript summari issu everi restart error appear webui histori compil error rspamd proxi glib error rspamd src libutil map c rspamd pars kv list assert fail key null step reproduc restart rspamd expect result error list actual result rspamd proxi glib error rspamd src libutil map c rspamd pars kv list assert fail key null debug inform see detail crash error appear webui error configur debian postfix rspamd addit inform error appear log,map broken data cannot tell problem descript issu automat mark stale recent activ close activ occur thank contribut,2,16,spam|scripting,159,0.10062893081761007,0.47265323996543884
489,https://api.github.com/repos/rspamd/rspamd/issues/489,issue,manual learn spam ham fuzzi,try local fuzzi rule server symbol local fuzzi unknown mime type applic octet stream max score read skip unknown yes fuzzi map local fuzzi deni max score flag local fuzzi prob max score flag local fuzzi white max score flag try learn spam ham spam rspamc f w fuzzi add msg ham rspamc f w fuzzi add msg see correct fuzzi first use learn flag help correct manual learn spam ham fuzzi,mean actual learn post evid start check rspamc msg result file msg second metric default spam fals score action add header symbol bay ham symbol date past symbol forg sender symbol hfilter url symbol mime html symbol r dkim allow bank com symbol uribl black emlport com multi uribl com messag id e ahroj ws mjlearn spam rspamc f w fuzzi add msg result file msg second success true check rspamc msg result file msg second metric default spam fals score action add header symbol bay ham symbol date past symbol forg sender symbol hfilter url symbol local fuzzi deni symbol mime html symbol r dkim allow bank com symbol uribl black emlport com multi uribl com messag id e ahroj ws mja ham rspamc f w fuzzi add msg result file msg second success true check rspamc msg result file msg second metric default spam fals score action add header symbol bay ham symbol date past symbol forg sender symbol hfilter url symbol local fuzzi deni symbol local fuzzi white symbol mime html symbol r dkim allow bank com symbol uribl black emlport com multi uribl com messag id e ahroj ws mjveri strang got want symbol local fuzzi deni symbol local fuzzi white problem probabilist part call shingl shingl associ specif hash hash differ list overal behaviour well defin proper remov old hash use clean associ shingl add anoth list expect result immedi got result previou learn attempt x updat fuzzi storag per minut wait check btw forc updat use manual learn immedi feedback manual learn learn user mark spam ham script know often user mark normal messag spam mark ham try continu test check statu rspamc msg result file msg second metric default spam fals score symbol local fuzzi deni symbol local fuzzi white messag id e ahroj ws mja ham rspamc f w fuzzi add msg rspamc f w fuzzi add msg minut rspamc msg result file msg second metric default spam fals score action add header symbol local fuzzi deni symbol local fuzzi white messag id e ahroj ws mjlearn ham rspamc f w fuzzi add msg result file msg second success true minut rspamc msg result file msg second metric default spam fals score symbol local fuzzi deni symbol local fuzzi white messag id e ahroj ws mjlearn spam rspamc f w fuzzi add msg minut rspamc msg result file msg second metric default spam fals score symbol local fuzzi deni symbol local fuzzi white messag id e ahroj ws mjsee local fuzzi deni local fuzzi white chang togeth depend learn flag spam ham unlearn fuzzi del confirm issu hash alreadi fuzzi storag rspamd updat regardless flag test f well chang address pars recent master pleas check solv issu address pars affect issu respond see last nightli build cento check commit chang address pars recent master rebuild rpm cento deb f af posit latest repli relat issu rebuild rpm cento git df b f fc f c cb b b result test fuzzi learn ignor flag first learn flag first learn comment comment list relearn seem got bug fuzzi storag shingl never use learn digest two symbol scane time subsequ ham learn decreas ham score spam learn increas spam score cours fals posit detect behavior simpl predict bug shingl fix got unexpect us learn behavior learn ham messag fuzzi storag alreadi contain match shingl mark spam score spam shigl increas avoid learn ham spam vice versa scan messag everi learn attempt match shingl alreadi store differ flag right look pretti complic possibl least add learn protect case thank detail investig issu clear commit potenti fix fuzzi storag updat flag reset weight sane valu look work expect think respect flag delet match shingl regardless flag question test realli annoy wait whole minut result iter forc updat quit use manual learn immedi feedback mayb add rspamc command hi go hijack well age issu thread slightli relat question thread often statment one fuzzi del unlearn messag current problem lot messag learn ham incorrectli fix want train spam tri learn spam thought fuzzi del first learn spam unabl find document f flag last post sound matter fuzzi del anyway b unlearn command written correctli tri variou number f either unlearn correctli thank pointer mix fuzzi bay cannot delet bay token retrain ham spam vice versa train spam specifi directori instead filenam delet fuzzi hash local fuzzi storag one find flag fuzzi storag configur see local fuzzi check conf oh man feel stupid yes mix plu manag learn ham think use learn spam mad misinterpret output thank issu automat mark stale recent activ close activ occur thank contribut,7,102,spam|fuzz|forge|hash|scripting|protect|hijacking,847,0.1204250295159386,0.4663373827934265
1917,https://api.github.com/repos/rspamd/rspamd/issues/1917,issue,rspamd crash rspamd glib printerr function,classif pleas choos one option x crash hang data loss webui usabl seriou bug bug featur enhanc reproduc pleas choos one option alway sometim rare unabl x try applic rspamd version oper system cpu memori environ ubuntu x descript pleas provid descript summari issu unexpectedli rspamd crash got log compil error step reproduc expect result actual result debug inform see detail configur addit inform,issu automat mark stale recent activ close activ occur thank contribut,2,6,spam|scripting,82,0.07317073170731707,0.4631153345108032
2636,https://api.github.com/repos/rspamd/rspamd/issues/2636,issue,error rspamd src libserv rspamd symcach c rspamd symcach item async dec full assert fail dyn item async event,classif pleas choos one option x crash hang data loss webui usabl seriou bug ordinari bug featur enhanc reproduc pleas choos one option alway x sometim rare unabl try applic rspamd version git b abaea bio oper system cpu ubuntu intel r xeon r cpu e v ghz descript pleas provid descript summari issu compil error relev log see detail mail cbf rspamd task rspamd task timeout process task time forc process nov mail cbf rspamd glib rspamd glib printerr function error rspamd src libserv rspamd symcach c rspamd symcach item async dec full assert fail dyn item async event nov mail cbf rspamd rspamd crash sig handler caught fatal signal abort pid trace nov mail cbf rspamd rspamd print crash f e gsignal xc nov mail cbf rspamd rspamd print crash f abort x nov mail cbf rspamd rspamd print crash f g assert messag x b nov mail cbf rspamd rspamd print crash f g assert messag expr x nov mail cbf rspamd rspamd print crash bd f b rspamd symcach item async dec full x nov mail cbf rspamd rspamd print crash bd fb rspamd symcach item async dec check full x nov mail cbf rspamd rspamd print crash bd b rspamd redi process x nov mail cbf rspamd rspamd print crash bd dad f redisprocesscallback xdf nov mail cbf rspamd rspamd print crash bd dad f redisasynchandleread xb nov mail cbf rspamd rspamd print crash f event prioriti init x nov mail cbf rspamd rspamd print crash f f event base loop x f nov mail cbf rspamd rspamd print crash bd da start worker x nov mail cbf rspamd rspamd print crash bd ed rspamd fork worker x f nov mail cbf rspamd rspamd print crash bd da rspamd fork delay cb x nov mail cbf rspamd rspamd print crash f event prioriti init x nov mail cbf rspamd rspamd print crash f f event base loop x f nov mail cbf rspamd rspamd print crash bd f main xad nov mail cbf rspamd rspamd print crash f b libc start main xe nov mail cbf rspamd rspamd print crash bd f c start x expect result crash actual result crash debug inform see detail configur e g addit inform,issu automat mark stale recent activ close activ occur thank contribut,3,60,spam|scripting|signing,406,0.1477832512315271,0.45839568972587585
1322,https://api.github.com/repos/rspamd/rspamd/issues/1322,issue,webui empti bay spam ham probabl valu,classif pleas choos one option crash hang data loss x webui usabl seriou bug bug featur enhanc reproduc pleas choos one option x alway sometim rare unabl try applic rspamd version oper system cpu memori environ descript pleas provid descript summari issu empti bay spam ham probabl valu hint step reproduc log webui interfac scan messag symbol hover symbol expect result display bay spam ham probabl ie actual,descript symbol metric bit strang probabl return part histori turn typo possibl realiz featur issu automat mark stale recent activ close activ occur thank contribut,2,7,spam|scripting,101,0.06930693069306931,0.4514341354370117
1611,https://api.github.com/repos/rspamd/rspamd/issues/1611,issue,multipl fuzzi algorithm broken,classif pleas choos one option crash hang data loss webui usabl seriou bug x bug featur enhanc reproduc pleas choos one option x alway sometim rare unabl try applic rspamd version oper system cpu memori environ debian gnu linux jessi descript pleas provid descript summari issu configur fuzzi check modul algorithm local fuzzi rule never score set algorithm make local fuzzi rule work expect compil error step reproduc add messag fuzzi expect result actual result symbol debug inform see detail configur addit inform,,3,8,fuzz|spam|scripting,88,0.09090909090909091,0.45008063316345215
2051,https://api.github.com/repos/rspamd/rspamd/issues/2051,issue,invalid dkim signatur case,classif pleas choos one option crash hang data loss webui usabl x seriou bug bug featur enhanc reproduc pleas choos one option x alway sometim rare unabl try applic rspamd version oper system cpu memori environ debian intel xeon e gb ram postfix dovecot descript pleas provid descript summari issu case rspamd sign messag dkim incorrectli e mail seem modifi step reproduc send email follow sourc expect result messag sign valid dkim signatur time configur addit inform seem problem relat header refer eml attach remov dkim signatur valid send origin email one modifi,issu automat mark stale recent activ close activ occur thank contribut,5,12,validate|signing|signature|spam|scripting,109,0.11009174311926606,0.44779714941978455
