postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
502,https://api.github.com/repos/XX-net/XX-Net/issues/502,pr,bug need help support gvs ip add ecdh cipher ssl sock gener ssl modul openssl modul,ssl sock ssl openssl cipher ssl ssl sock ssl wrap socket openssl ssl sock sslcontext openssl ssl connect sslcontext socket sslcontext context cipher list ssl context cipher list cipher gvs ip good ip txt good ip txt gws python start py warn gws ip ip good ip txt bad ip txt ip rang txt gvs ips,ip ip gvs ip ip gvs ip googl ip pycharm ip googl ip py report bad ip report connect fail ip report bad ip ip gae ip ip gws ip gvs ip cipher gws ip gae appid googl com direct gvs ip cipher gae googl com check ip gvs ip head appid gvs ip ip ssl ip cipher cipher ip gws ip cipher gvs chiper cipher cipher gws cipher gvs gws report bad ip report connect fail report connect fail creat ssl timeout fail ip ping good ip txt bad ip txt gvs ip ip rang txt connect manag py connect thread ip none gws ip report connect fail ip ip ip gvs ip cipher direct goagent gvs ip cipher header gws gvs ip gws linhua notif report bad ip report connect fail report connect fail report connect fail creat ssl timeout fail ip ping good ip txt bad ip txt gvs ip ip rang txt connect manag py connect thread ip str googl ip gws ip ip none gws ip report connect fail ip ip ip ip ip ip check ip py gvs ip cipher direct goagent gvs ip cipher header gws gvs ip gws ip cipher ssl ecdh rsa aes sha ecdh rsa aes sha aes sha aes sha ssl cipher ssl tcp cipher cipher cipher cipher cipher gws ip cipher openssl cipher cipher repli email directli view github cipher sslscan sslscan git master sslscan version rbsec g fe c openssl c jun test ssl server port tls renegoti secur session renegoti support tls compress compress disabl heartble tls vulner heartble tls vulner heartble tls vulner heartble support server cipher accept sslv bit ecdh rsa aes sha accept sslv bit aes sha accept sslv bit ecdh rsa rc sha accept sslv bit rc sha accept tlsv bit ecdh rsa aes sha accept tlsv bit aes sha accept tlsv bit ecdh rsa rc sha accept tlsv bit rc sha accept tlsv bit ecdh rsa aes sha accept tlsv bit aes sha accept tlsv bit ecdh rsa rc sha accept tlsv bit rc sha accept tlsv bit ecdh rsa aes gcm sha accept tlsv bit ecdh rsa aes sha accept tlsv bit ecdh rsa aes sha accept tlsv bit aes gcm sha accept tlsv bit aes sha accept tlsv bit aes sha accept tlsv bit ecdh rsa rc sha accept tlsv bit rc sha prefer server cipher sslv bit ecdh rsa rc sha tlsv bit ecdh rsa rc sha tlsv bit ecdh rsa rc sha tlsv bit ecdh rsa aes gcm sha ssl certif signatur algorithm sha withrsaencrypt rsa key strength subject c doc googl com altnam dns c doc googl com dns c mdn net dns c doc sj sj googleusercont com dns c googlevideo com dns c pack googl com dns c play googl com dns c video googl com dns c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns googlevideo com dns gvt com issuer googl internet author g good job ssl cipher goagent x x x local check ip py cipher gws gvs cipher rc sha ecdh rsa rc sha tls gws cipher aes sha ecdh rsa aes sha openssl tls rc sha ecdh rsa rc sha openssl thank gmt linhua notif cipher sslscan sslscan git master sslscan version rbsec g fe c openssl c jun test ssl server port tls renegoti secur session renegoti support tls compress compress disabl heartble tls vulner heartble tls vulner heartble tls vulner heartble support server cipher accept sslv bit ecdh rsa aes sha accept sslv bit aes sha accept sslv bit ecdh rsa rc sha accept sslv bit rc sha accept tlsv bit ecdh rsa aes sha accept tlsv bit aes sha accept tlsv bit ecdh rsa rc sha accept tlsv bit rc sha accept tlsv bit ecdh rsa aes sha accept tlsv bit aes sha accept tlsv bit ecdh rsa rc sha accept tlsv bit rc sha accept tlsv bit ecdh rsa aes gcm sha accept tlsv bit ecdh rsa aes sha accept tlsv bit ecdh rsa aes sha accept tlsv bit aes gcm sha accept tlsv bit aes sha accept tlsv bit aes sha accept tlsv bit ecdh rsa rc sha accept tlsv bit rc sha prefer server cipher sslv bit ecdh rsa rc sha tlsv bit ecdh rsa rc sha tlsv bit ecdh rsa rc sha tlsv bit ecdh rsa aes gcm sha ssl certif signatur algorithm sha withrsaencrypt rsa key strength subject c doc googl com altnam dns c doc googl com dns c mdn net dns c doc sj sj googleusercont com dns c googlevideo com dns c pack googl com dns c play googl com dns c video googl com dns c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns cach c doc googl com dns cach c play googl com dns cach c video googl com dns cach c youtub com dns googlevideo com dns gvt com issuer googl internet author g repli email directli view github,13,281,cipher|ssl|openssl|rsa|aes|sha|tls|security|vulnerability|certificate|signature|encrypt|authorise,1233,0.2278994322789943,0.7722043991088867
36,https://api.github.com/repos/wal-e/wal-e/issues/36,pr,updat cipher string explain detail,updat cipher string explain detail think make function differ intent behind compon clear decis inform read openssl lib c lib c express ban des lift per standard des weak cipher high forbid des long enough key high categori still explicitli forbidden perform reason sslv expressli ban lucid sake even though strictli necessari given des thank accid histori high class cipher suit present base des thu high des suffici mean close read avail sslv deni cipher suit use md clear mount practic attack sslv session seem even less like tls v sinc hmac md thought fine given flavor sha wide deploy thought stronger seem ban predic practic consequ compat time write cipher suit openssl support given constraint openssl version openssl c line break insert clariti openssl cipher high anul sslv rc des md ecdh rsa aes gcm sha ecdh ecdsa aes gcm sha ecdh rsa aes sha ecdh ecdsa aes sha ecdh rsa aes sha ecdh ecdsa aes sha srp dss aes cbc sha srp rsa aes cbc sha dhe dss aes gcm sha dhe rsa aes gcm sha dhe rsa aes sha dhe dss aes sha dhe rsa aes sha dhe dss aes sha dhe rsa camellia sha dhe dss camellia sha ecdh rsa aes gcm sha ecdh ecdsa aes gcm sha ecdh rsa aes sha ecdh ecdsa aes sha ecdh rsa aes sha ecdh ecdsa aes sha aes gcm sha aes sha aes sha camellia sha psk aes cbc sha ecdh rsa aes gcm sha ecdh ecdsa aes gcm sha ecdh rsa aes sha ecdh ecdsa aes sha ecdh rsa aes sha ecdh ecdsa aes sha srp dss aes cbc sha srp rsa aes cbc sha dhe dss aes gcm sha dhe rsa aes gcm sha dhe rsa aes sha dhe dss aes sha dhe rsa aes sha dhe dss aes sha dhe rsa camellia sha dhe dss camellia sha ecdh rsa aes gcm sha ecdh ecdsa aes gcm sha ecdh rsa aes sha ecdh ecdsa aes sha ecdh rsa aes sha ecdh ecdsa aes sha aes gcm sha aes sha aes sha camellia sha psk aes cbc sha,commit ef de b eb f cd v f b fbfc dd c cc bcbbf fbd good,11,159,cipher|openssl|availability|attack|tls|hmac|sha|rsa|aes|ecdsa|cbc,373,0.4262734584450402,0.48263826966285706
352,https://api.github.com/repos/trailofbits/algo/issues/352,pr,new cipher implement,addit test requir cipher suit review x maco x ios x android x window x ubuntu network manag,think keep aes gcm ecp unless good reason switch hardcod prf prfsha imho default window look default ike aes gcm sha prfsha ecp esp aes gcm sha ecp window ike aes gcm sha prfsha ecp aes sha prfsha modp esp aes gcm sha ecp aes sha modp unless find support someth better window creator updat come pr close btw need chang mobileconfig work ios maco work ubuntu confirm request chang work window work android strongswan order revers right cipher default ike aes gcm sha prfsha ecp esp aes gcm sha ecp compat ike aes sha prfsha ecp aes gcm sha prfsha ecp aes sha prfsha modp esp aes sha ecp aes gcm sha ecp aes sha modp cipher default ike aes gcm sha prfsha ecp esp aes gcm sha ecp compat ike aes gcm sha prfsha ecp aes sha prfsha ecp aes sha prfsha modp esp aes gcm sha ecp aes sha ecp aes sha modp yes pleas make chang strongest cipher first comment go aes addit secur margin gain noth two size gener less overhead term network cpu etc default avail,5,65,cipher|aes|sha|security|availability,204,0.31862745098039214,0.47862422466278076
1524,https://api.github.com/repos/trailofbits/algo/issues/1524,issue,consid use harddn dnscrypt proxi,smaller faster dnscrypt proxi,restrict current support blacklist pre build avail support system benchmark wireguard server eu west first one dnscrypt proxi second harddn wireguard client eu west namebench server configur algo harddn algo dnscrypt system provid amazon overal dnscrypt proxi faster addit effort need run benchmark result fastest individu respons millisecond sys algo harddn net algo dnscrypt ne googl public dn mean respons millisecond algo dnscrypt ne googl public dn algo harddn net sys respons distribut chart ms respons distribut chart distribut chart full respons distribut chart output namebench best sourc automat thread queri run timeout health timeout server read top websit alexa usr share namebench data alexa top domain txt mb read cach latenc test hit usr share namebench data cach hit txt mb read cach latenc test miss usr share namebench data cach miss txt mb read cach latenc test hit miss usr share namebench data cach mix txt mb gener test top websit alexa record select automat select sanit record weight mode check queri intercept statu check connect qualiti congest level x check durat ms check latest saniti refer check nameserv avail thread server avail durat run initi health check server thread sys fail test static ak fbcdn net answer nxdomain static ak fbcdn net googl public dns fail test static ak fbcdn net answer nxdomain static ak fbcdn net algo dnscrypt network fail test static ak fbcdn net answer nxdomain static ak fbcdn net algo harddn network fail test static ak fbcdn net answer nxdomain static ak fbcdn net test name server healthi wait wildcard cach queri server thread wait ttl decrement run cach share check server thread run final health check server thread nameserv warn answer nxdomain static ak fbcdn net like fals posit nameserv warn www paypal com hijack www glb paypal com like fals posit nameserv warn www facebook com appear incorrect star mini c r facebook com like fals posit final list nameserv consid algo dnscrypt netw ms windowsupd microsoft com hijack windowsupd redir updat microsoft com nsatc net twitter com appear incorrect www googl com hijack googl public dns ms twitter com appear incorrect windowsupd microsoft com hijack windowsupd redir updat microsoft com nsatc net www googl com hijack sys ms twitter com appear incorrect windowsupd microsoft com hijack windowsupd redir updat microsoft com nsatc net www googl com hijack algo harddn netwo ms twitter com appear incorrect windowsupd microsoft com hijack redir updat microsoft com nsatc net www googl com hijack send queri server error queri sys zhidao baidu com timeout dns oper time error queri sys citi tianya cn timeout dns oper time error queri sys www orkut co timeout dns oper time fastest individu respons millisecond sys algo harddn net algo dnscrypt ne googl public dn mean respons millisecond algo dnscrypt ne googl public dn algo harddn net sys respons distribut chart url distribut chart url configur fastest nearest nameserv algo dnscrypt network nameserv sys nameserv algo harddn network test algo dnscrypt network faster hi super satisfi current dnscrypt proxi implement far better previou dnsmasq implement especi ad tracker block hope ad tracker malwar site block abil remov enabl algo excel privaci secur tool current use follow host size blacklist algo respons pleas remov abil pile well support dnscrypt proxi term configur option custom eas perform modern crypto primit support safeti c vs go think beat competit hand frequent updat featur maintain dev clearli commit project,9,36,crypt|blacklist|availability|sanitise|hijacking|malware|privacy|security|safe,575,0.06260869565217392,0.46856823563575745
3608,https://api.github.com/repos/psf/requests/issues/3608,issue,request except sslerror eof occur violat protocol ssl c,error messag environ test code,problem secur configur suffici high cannot connect remot peer specif request restrict cipher use cipher known flaw mean recent releas quit restrict releas mean aes des support cipher upcom releas restrict aes due known flaw des larg file problem server seem support utterli abomin cipher check cipher terribl cipher rc known broken md either reason cipher suit combin height absurd made want check server ssllab result let show highlight grade f experiment server vulner drown attack grade f server support ssl obsolet insecur use tls drown attack grade f server support bit export suit vulner freak attack grade f server use ssl obsolet insecur grade cap b server support older protocol current best tls grade cap c server accept rc cipher older protocol version grade cap b server support forward secreci refer browser support cipher suit total insecur almost md hash function mani des des regular one time des sever export strength coupl rc almost everyth sha sunk rc one cipher suit list current request will speak weakest current list go away next major releas request pi ce de r sistanc sandwich terribl fact reason request server abl speak protocol overlap allow tlsv cipher suit overlap howev seem server maximum number cipher suit look handshak give actual test take full request cipher suit string pass openssl command line tool attempt connect time fail remov one element front eventu start work tl dr server terribl support terribl weak tls possibl avoid use strongli recommend speak server shape form absolut must allow connect succeed strongli discourag,12,39,ssl|violate|security|cipher|aes|vulnerability|attack|insecure|tls|hash|sha|openssl,269,0.1449814126394052,0.45630237460136414
2024,https://api.github.com/repos/certbot/certbot/issues/2024,issue,incorrect certif associ domain name,creat certif domain name exampl domain com domain com certif domain com www domain com certif domain com www domain com reason access link certif domain com henc error connect privat domain name certif match howev access issu show right certif domain com one possibl caus strang behavior initi creat domain name ie domain com www domain com domain com www domain com one certif certif creat etc letsencrypt live domain com decid split certif sinc unrel domain name case creat nd rd certif separ domain com domain com sequenc first domain com domain com time domain com creat etc letsencrypt live domain com latest nginx config follow server name domain com www domain com ssl certif etc letsencrypt live domain com fullchain pem ssl certif key etc letsencrypt live domain com privkey pem server name domain com www domain com ssl certif etc letsencrypt live domain com fullchain pem ssl certif key etc letsencrypt live domain com privkey pem right certif associ domain com although work www domain com tri revok certif domain com recreat certif still give issu wipe everyth begin fresh,notic chang nginx conf follow server name www domain com domain com ssl certif etc letsencrypt live domain com fullchain pem ssl certif key etc letsencrypt live domain com privkey pem basic revers order server name one domain name server name ie domain com access work fine access give error issu solv server name separ comma rather space,3,34,certificate|encrypt|ssl,248,0.13709677419354838,0.43252721428871155
412,https://api.github.com/repos/certbot/certbot/issues/412,issue,less verbos cipher list,cryptograph e b fd eafccd defba e f nginx ssl config follow valu ssl cipher ecdh ecdsa aes gcm sha ecdh ecdsa aes gcm sha ecdh ecdsa aes sha ecdh ecdsa aes sha ecdh ecdsa aes sha ecdh ecdsa aes sha ecdh rsa aes gcm sha ecdh rsa aes gcm sha ecdh rsa aes sha ecdh rsa aes sha ecdh rsa aes sha dhe rsa aes gcm sha dhe rsa aes gcm sha dhe rsa aes sha dhe rsa aes sha dhe rsa aes sha dhe rsa aes sha edh rsa des cbc sha wonder actual necessari much less verbos decent luck configur ssl cipher default anul enul adh rc rc des high medium low sslv exp md dss psk quali ssl lab ssl give rate cipher suit shorter configur allow see anoth potenti benefit simpli shorter allow futur cipher blacklist automat work think lot frontend web server configur peopl put togeth come copi past sampl variou blog post list basic one long magic string given lot peopl doubt let encrypt point refer someth right sort configur potenti give peopl configur revisit determin latest magic string possibl giant problem approach,say seek expert advic ciphersuit set ssl lab page make sure recommend well inform newest recommend imperfect forward secreci author doubt improv upon compar issu refer although form concis someth said abl see exactli cipher enabl definit suggest ssl lab test author cipher suit mention try show mayb aw idea practic reason suggest ask tls administr recommend guidanc ciphersuit select go try collect other said supersed hope good focus expert attent topic,12,77,cipher|crypt|ssl|ecdsa|aes|sha|rsa|cbc|blacklist|encrypt|authorise|tls,267,0.2883895131086142,0.4037472605705261
14345,https://api.github.com/repos/home-assistant/core/issues/14345,issue,secur issu unauthor trust access spoof x forward header,home assist releas issu probabl older version last work home assist releas known n oper environ hass io docker window etc hassbian applic deploy problem bug ha certain condit allow person spoof trust sourc address bypass password authent condit trust network defin ip valu x forward true revers proxi use e nginx attack guess one ips trust list e api password els noth bypass case attack add spoof x forward header ip trust list ha grant access without ask password caus first ip header spoof last ip header guarante non spoof assum valid revers proxi format valu comma space separ list ip address left origin client success proxi pass request ad ip address receiv request exampl request pass proxi proxi proxi shown header proxi appear remot address request sinc easi forg x forward field given inform use care last ip address alway ip address connect last proxi mean reliabl sourc inform x forward data use forward revers proxi scenario problem relev entri fill even seem unimport traceback applic addit inform work around disabl trust network set remov revers proxi limit network access author individu problem first notic first refer issu pr right environ test hope somebodi use setup appli fix test,use work last known work version upgrad recent check latest dev version confirm issu thing didnt even hack header still password ask connect extern network spoof header believ differ issu revers proxi ha configur nginx revers proxi config use api password trust network x forward forfalseus x forward fortrust networksproxi header x forward proxi add x forward proxi header x forward remot addr setup real ip x forward fortrust networkapi passwordip ban enabledx forward header use connect come whitelist ip known trust upstream proxi creat pull request potenti implement resolv issu along pr doc explain chang submit potenti solut issu abl review approach possibl help test greatli appreci short term altern submit help prevent user use set without understand prs made resolv thank everybodi setup help qa strongli suggest ad automat test case compil list case includ peopl report unauthor access due vulner know affect minor user critic test case glosari x forward config look header fals default user trust network config trust pass authent note new trust proxi field peernam input request transport extra info peernam ip directli connect forward input list ips claim peernam real ip output request key real ip ip client direct direct consid authent note list address new trust proxi configur field case x forward x forward fals trust network peernam forward none real ip case b x forward spoof proxi x forward fals trust network peernam forward real ip note proper proxi line real ip alway peernam proxi trust network caus lack authent everybodi proxi trust network caus forc authent even client trust network case bad user configur bug ha user revers proxi must configur x forward properli setup case x forward normal case proxi x forward true trust network peernam forward real ip note assum peernam trust proxi case b x forward spoof case proxi x forward true trust network peernam forward real ip note result authent bypass case due user miss configur bug ha trust proxi x forward true autom test sack output sinc test know proxi case x forward spoof case proxi chain ips x forward true trust network peernam forward real ip note ha fail wrong output result authent bypass even though user config proper case b x forward spoof case proxi replac ips x forward true trust network peernam forward real ip note revers proxi configur chain reset ip list valid per spec though chain document method see exampl nginx reset mode use bug manifest workaround vulner case x forward doubl proxi setup x forward true trust network peernam proxi forward proxi b real ip real client note cannot implement time ha concept one chain proxi support ha common real life perhap use trust proxi support well note use doubl proxi setup configur today result output lead authent bypass case case b x forward doubl proxi setup one trust x forward true trust network peernam proxi forward proxi b real ip real client note cannot implement time ha concept one chain proxi support ha common real life perhap use trust proxi support well note use doubl proxi setup configur today result output lead forc authent,14,74,security|authorise|trust|spoof|bypass|password|authentication|attack|validate|forge|hack|whitelist|vulnerability|transport,727,0.10178817056396149,0.38744497299194336
551,https://api.github.com/repos/trailofbits/algo/issues/551,issue,support split tunnel,strongswan great client pair algo one featur strongswan support split tunnel read strongswan support seem need support server respond back appropri let vpn client know local network interest project,seem need support server respond back appropri let vpn client know local network instead client narrow traffic selector without configur server usual client propos narrow traffic selector split tunnel proprietari instal usual done either via proprietari ike extens send possibl profil client use differ ids either configur psk authent use latter obvious work certif first implement strongswan client split tunnel right client use pubkey authent except differ cas mean server distinguish client want either profil awesom thank detail correct entir clear vpn connect strongswan algo say setup split tunnel work fine strongswan algo strongswan instal local linux client connect remot algo vpn ikev certif auth snip connect within ipsec conf passthrough take care avoid vpn local lan traffic split tunnel work fine strongswan algo rightsubnet split tunnel way local address rout algo without turn vpn client push local lan attribut via configur payload client client suppos instal passthrough polici network local network client sent back afaik passthrough instal local network must done client,4,12,tunnelling|authentication|certificate|ipsec,196,0.061224489795918366,0.38246357440948486
875,https://api.github.com/repos/trailofbits/algo/issues/875,pr,dns encrypt,servic support bsd ubuntu apparmor polici cgroup limit cloudflar dns http enabl default instal fix,let put default configur rather behind ad block role assum mani user want chang googl cloudflar dns http set expos config cfg know let switch default cloudflar dns cloudflar delet larger amount data log googl compar let put default configur rather behind ad block role mean without n prompt ad block role affect one enabl separ time enabl dnsmasq block ads forward request dingo yes skip n prompt let make default everyon unbound need dingo unbound cloudflar dingo cloudflar unbound googl googledn provid tls http api rid googledn therefor rid dingo wait dingo support cloudflar rid unbound clouflar option cloudflar argo tunnel dns http easi integr benefit compar unbound see binari bsd oh right bsd support far know dns tls dns http doh cloudflar doh unbound method dns tls right prefer dns tls least rfced faster theori benchmark internet dns tls seem faster right unbound univers rout perform similar http tls setup algovpn server lookup vps datacent fast wire connect think fine support dns http draft rfc requir http strict cipher suit pretti good ditch unbound client concern add much complex anoth random pile c stay concern much happier simpl go binari dingo damn notic dingo troubl cloudflar dns let dnscrypt proxi instead mayb late stubbi use dns tls local resolv throw support ipv etc stubbi use getdn written c avoid especi protocol dns complex pars requir dnscrypt proxi dns http final answer niceee let know readi review deploy test readi test,7,23,encrypt|crypt|cloudflare|tls|tunnelling|integrity|cipher,260,0.08846153846153847,0.3810412883758545
