postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
98,https://api.github.com/repos/fireeye/commando-vm/issues/98,issue,bug upgrad metasploit fail remot file either exist unauthor forbidden,ran follow admin powershel prompt choco upgrad metasploit flare f output command includ error file found upgrad follow packag metasploit flare upgrad accept licens packag metasploit flare v instal version avail base sourc progress download metasploit flare metasploit flare v forc metasploit flare packag file upgrad complet perform instal step attempt header fail remot file either exist unauthor forbidden url except call getrespons argument remot server return error found download metasploit flare bit remot file either exist unauthor forbidden url except call getrespons argument remot server return error found upgrad metasploit flare success error run c programdata chocolatey lib metasploit flare tool chocolateyinstal ps see log detail chocolatey upgrad packag packag fail see log detail c programdata chocolatey log chocolatey log failur metasploit flare exit error run c programdata chocolatey lib metasploit flare tool chocolateyinstal ps see log detail,run issu brand new instal see vm run window vmware workstat help chocolatey v upgrad follow packag metasploit flare upgrad accept licens packag metasploit flare instal instal progress download metasploit flare progress download metasploit flare metasploit flare v forc metasploit flare packag file upgrad complet perform instal step attempt header fail remot file either exist unauthor forbidden url except call getrespons argument remot server return error found download metasploit flare bit remot file either exist unauthor forbidden url except call getrespons argument remot server return error found upgrad metasploit flare success error run c programdata chocolatey lib metasploit flare tool chocolateyinstal ps see log detail chocolatey upgrad packag packag fail see log detail c programdata chocolatey log chocolatey log failur metasploit flare exit error run c programdata chocolatey lib metasploit flare tool chocolateyinstal ps see log detail confirm happen build perform today addit taskbar item appear confirm happen along taskbar item appear docker fail start follow packag instal amass proxycap spiderfoot wfuzz x dbg confirm taskbar item appear docker fail start everyth awesom fix,4,30,metasploit|authorise|availability|fuzz,324,0.09259259259259259,0.9972811341285706
424,https://api.github.com/repos/dsccommunity/ActiveDirectoryDsc/issues/424,issue,addomaintrust chang trust type work,detail scenario tri problem occur current implement xaddomaintrust refactor version pr possibl chang trust type detect creat integr test problem use type type call method alreadi trust trust type trust trust type code type sinc paramet trust detect result want creat new trust alreadi one logic recreat trust never call sinc logic check trust either type verbos log show problem suggest solut issu option add logic call method type realli determin trust present option cmdlet avail activedirectoy powershel modul return trust regardless trust type cmdlet fail trust exist dsc configur use reproduc issu detail possibl typenam system manag autom pscredenti typenam system manag autom pscredenti oper system target node run window server version build powershel target node run n version dsc modul use dev use current dev branch dev,,5,22,intrusion|trust|integrity|availability|credential,135,0.16296296296296298,0.9938057065010071
1356,https://api.github.com/repos/pester/Pester/issues/1356,issue,ps xml file sign,issu discuss know issu even alreadi discuss wonder ps xml file sign environ import pester without manual sign ps xml file seem ms encourag ps xml describ environ previou error messag indic file gherkin type ps xml sign expect behavior modul import correctli current behavior ps xml file sign prevent import restrict execut polici environ possibl solut sign ps xml file,ps xml file extens present list file sign ad hope next releas usabl next releas avail later today tomorrow thank support import fine find list file sign look open issu signmodul script look commit close issu,3,11,signing|availability|scripting,102,0.10784313725490197,0.9911917448043823
701,https://api.github.com/repos/dsccommunity/SqlServerDsc/issues/701,issue,sqlsetup password contain doubl quot setup argumentlist get corrupt,detail scenario tri problem occur password contain doubl quot setup argumentlist get corrupt fix doubl quot use password work resourc descript updat known problem dsc configur use resourc detail possibl configur password contain doubl quot version oper system sql server powershel dsc target node run n modul sqlserver sqlp version modul dsc target node run n version dsc modul use dev use current dev branch dev,chang line servicetyp svcpassword serviceaccount getnetworkcredenti password replac trick escap doubl quot,3,8,password|scripting|credential,88,0.09090909090909091,0.9896731376647949
5034,https://api.github.com/repos/sqlcollaborative/dbatools/issues/5034,issue,new dbaagentjobcategori authent failur,step reproduc expect behavior agent job categori creat pass back new categori info actual behavior run produc follow error cours tri authent kerbero pass sql credenti target server setup mix authent pretti sure come need includ paramet environment data powershel sql server,correct one problem submit pr line need updat pass variabl instead variabl variabl connect object alreadi made pass ensur connect perform previou work alreadi done basic look,3,5,authentication|kerberos|credential,74,0.06756756756756757,0.98841392993927
9,https://api.github.com/repos/Veil-Framework/Veil-Pillage/issues/9,issue,credenti alway fail,got veil framework configur kali x distro work insid veil pillag watch present def con cool test basic modul much luck host kali linux x veil pillag alreadi ran updat script target window pro x usernam media password attempt follow target usernam media tri media pc media password manag run command command notepad exe run alway met follow modul run command output file root veil output pillag run command execut complet display output file n output file result notepad use cred media pc media error credenti fail matter try usernam password know credenti right made password log normal via rdp local advic suggest laptop access smb share run pc well commun fine look forward respons pairughdock,exactli problem search everywher answer luck someon help us pleas local admin box go worth review,4,11,credential|scripting|username|password,136,0.08088235294117647,0.9856415390968323
197,https://api.github.com/repos/Sitecore/docker-images/issues/197,pr,switch hash valid instead zip test fix,zip remov asset imag switch sha hash valid sourc file defin sitecor packag json packag hash defin file check skip use skip hash check use contributor check happen need sourc place build context folder actual run ensur sourc file alway valid,,4,9,hash|validate|asset|sha,49,0.1836734693877551,0.9847577214241028
2766,https://api.github.com/repos/lukesampson/scoop/issues/2766,pr,present new binari check hash,close work mayb miss case someth els extern bucket someth,made chang output add function current url foregroundcolor red write host texp current hash foregroundcolor green write host tact actual foregroundcolor red file fullpath cach path current app version current url write host ttfirst byte texpect tactual actual foregroundcolor red diff git lib core ps b lib core ps index c f aff c e lib core ps b lib core ps function format hash aria string hash return hash function hash string multihash type hash multihash split hash type specifi assum sha type hash sha multihash sha notcontain type return fals hash type type support return type hash function handl special url url fosshub com diff git lib instal ps b lib instal ps index f c c lib instal ps b lib instal ps function check hash file hash app name write host check hash nonewlin write host url remot filenam url f cyan nonewlin write host nonewlin type expect hash split expect type specifi assum sha type expect sha type sha notcontain type return fals hash type type support algorithm expect hash hash algorithm eq fals return fals hash type algorithm support actual comput hash file type tolow actual comput hash file algorithm tolow expect expect tolow actual ne expect powershel sha notcontain type return fals hash type type support null fals fals impli boolean alway one case fix bug stripe algorithm type sha got save without type best manifest test python exp coreutil ant readi merg,2,33,hash|sha,256,0.12890625,0.982215166091919
44,https://api.github.com/repos/pluralsight/PS-AutoLab-Env/issues/44,issue,hard code admin password,goal project streamlin setup test environ need prompt administr password use simpli default pif someon want chang lab complet prompt password remov possibl error enter password forget enter make easier us complet unattend instal,agre dev test try next releas done p,2,5,password|forge,47,0.10638297872340426,0.9821494817733765
510,https://api.github.com/repos/Badgerati/Pode/issues/510,issue,new inbuilt authent authent user file,describ featur new take file valid user use file file contain usernam sha password user well name email group similar inbuilt ad authent function take paramet allow certain user group function default look file root server chang use paramet exampl,,5,7,authentication|validate|username|sha|password,47,0.14893617021276595,0.981888473033905
119,https://api.github.com/repos/nightroman/Invoke-Build/issues/119,issue,support task paramet hashtabl specifi job,stori begin altern dsl syntax v task job cannot contain hashtabl use describ safe refer thu hashtabl someth els exampl altern dsl syntax task todo hashtabl treat key valu task paramet addit task paramet use usual exampl,,2,5,hash|safe,44,0.11363636363636363,0.9811914563179016
788,https://api.github.com/repos/chocolatey-community/chocolatey-coreteampackages/issues/788,issue,hash match malwarebyt,expect behavior ran choco instal malwarebyt expect instal without issu current behavior instead receiv error suggest checksum match possibl solut perhap checksum need updat environ packag version use malwarebyt chocolatey version v,sorri understand open issu repositori malwarebyt packag maintain pleas contact maintain packag,3,7,hash|malware|checksum,48,0.14583333333333334,0.9805464744567871
212,https://api.github.com/repos/lukesampson/scoop/issues/212,issue,openssl recip fail version replac version j,ps c user rob scoop instal openssl instal innounp download hash ok extract done creat shim innounp innounp instal success instal openssl download remot server return error found,thank rob fix,2,4,openssl|hash,39,0.10256410256410256,0.9790468215942383
2868,https://api.github.com/repos/lukesampson/scoop/issues/2868,issue,valid incorectli valid uri,write manifest gamesav experienc scoop valid falsli make error run test gener test extra bucket instal powershel download via browser work good test fail test problem curli bracket,url encod string b,2,4,validate|encode,37,0.10810810810810811,0.9777892827987671
11,https://api.github.com/repos/MSEndpointMgr/ConfigMgr/issues/11,issue,lenovo bio updat script work without password,paramet password string null script perform check password null line need check length equal instead,hi colin chang password variabl check check null empti instead resolv issu password specifi mauric,2,7,scripting|password,38,0.18421052631578946,0.9771790504455566
143,https://api.github.com/repos/fireeye/commando-vm/issues/143,issue,metasploit fail instal via instal ps via choco instal metasploit flare,mani issu instal coupl fail packag one big one metasploit fail autom instal afterward via manual method choco instal metasploit flare help much appreci thank see line output ps c window system choco instal metasploit flare chocolatey v instal follow packag metasploit flare instal accept licens packag progress download metasploit flare metasploit flare v metasploit flare packag file instal complet perform instal step attempt header fail remot file either exist unauthor forbidden url except call getrespons argument remot server return error found download metasploit flare bit remot file either exist unauthor forbidden url except call getrespons argument remot server return error found instal metasploit flare success error run c programdata chocolatey lib metasploit flare tool chocolateyinstal ps see log detail chocolatey instal packag packag fail see log detail c programdata chocolatey log chocolatey log failur metasploit flare exit error run c programdata chocolatey lib metasploit flare tool chocolateyinstal ps see log detail commando,fyi guess specif version call url someth chang requir tls connect instead http someon weigh commandovm noob thank issu correct version isnt anymor error mean server abl find file updat upload packag pleas try manual instal fail pleas wait min try packag cach pleas let know issu awesom thank much give try wick work thank much time prob,3,17,metasploit|authorise|tls,223,0.07623318385650224,0.9764423966407776
627,https://api.github.com/repos/ScoopInstaller/Main/issues/627,issue,latexhash check fail,anyon got similar issu,seem latex packag contain viru fals posit check system set first fals posit check system set issu still exist solut yet hash manifest expect hash correct pleas try still output mb,2,4,hash|virus,39,0.10256410256410256,0.9746703505516052
1192,https://api.github.com/repos/lukesampson/scoop-extras/issues/1192,issue,slackhash check fail,hash check slack fail unfortun idea fix,think slack fail releas file provid incorrect hash sure proceed even though probabl mistak mean file replac attack work fine fix,2,4,hash|attack,32,0.125,0.9745743870735168
14,https://api.github.com/repos/majkinetor/au/issues/14,issue,calcul hash bit bit url given,current updat script provid bit uri still trigger two download bit bit version appar hash quit cumbersom larg execut getlatest function,argument updat function exampl exampl idea close thank work,2,3,hash|scripting,37,0.08108108108108109,0.9745411276817322
10,https://api.github.com/repos/A-mIn3/WINspect/issues/10,issue,run sign,download file vanilla window instal allow run prevent accomod,open powershel admin enter executionpolici bypass run script default set window restrict error altern sign script cert ca domain,3,5,signing|bypass|scripting,31,0.16129032258064516,0.9737156629562378
3896,https://api.github.com/repos/lukesampson/scoop/issues/3896,pr,two way encod cooki checkver,paramet cooki encod json checkver cooki json checkver encod,tri prs open need separ user agent pass checkver alreadi support user agent,2,6,encode|cookie,28,0.21428571428571427,0.9728025197982788
516,https://api.github.com/repos/Badgerati/Pode/issues/516,pr,add new inbuilt authent use user json file,descript chang add new inbuilt authent use user json file contain array user usernam hash password relat issu resolv exampl,,5,6,authentication|scripting|username|hash|password,29,0.20689655172413793,0.9723596572875977
165,https://api.github.com/repos/pluralsight/PS-AutoLab-Env/issues/165,issue,setup host ps cannot load digit sign,setup host ps cannot load digit sign script digit sign,unblock file path setup host ps unblock file run,2,4,signing|scripting,27,0.14814814814814814,0.9720166325569153
1313,https://api.github.com/repos/EmpireProject/Empire/issues/1313,issue,invok kerberoast hash load,hi invok kerberoast script seem output hash correct format whether default format john hashcat output neither crackabl load hashcat john tell hash load anyth fix,fix merg,4,9,kerberos|hash|scripting|crack,32,0.28125,0.971811830997467
509,https://api.github.com/repos/PSAppDeployToolkit/PSAppDeployToolkit/issues/509,issue,version appdeploytoolkitconfig xml utf encod utf bom lead display error,describ bug encod appdeploytoolkitconfig xml correct version utf lead wrongli display charact e g german show installationwelcom version,thank report alreadi awar issu fix implement avail next version,2,3,encode|availability,39,0.07692307692307693,0.9712620973587036
348,https://api.github.com/repos/chocolatey/boxstarter/issues/348,issue,allow password prompt password,see creat script vm use test vm password cmd accept password expect allow password accept happen step reproduc run script,probabl relat,2,7,password|scripting,27,0.25925925925925924,0.9708750247955322
396,https://api.github.com/repos/OctopusDeploy/Library/issues/396,pr,add sql execut script authent,execut sql script use smo use either sql window authent option exist specifi previou step sql script extract creat previou step,,2,5,scripting|authentication,27,0.18518518518518517,0.970236599445343
1636,https://api.github.com/repos/lukesampson/scoop/issues/1636,issue,bad charset openssh json,hi seen mistak charset openssh json output command realiz connect via ssh exampl bash window exit special charact openssh,,2,4,openssh|ssh,24,0.16666666666666666,0.9699421525001526
165,https://api.github.com/repos/rmbolger/Posh-ACME/issues/165,pr,fix domeneshop use insecur paramet,use insecur paramet throw error pscredenti object need decrypt secur string test use ps core linux sign rnulf nielsen,good catch,5,6,insecure|security|credential|crypt|signing,27,0.2222222222222222,0.9688410758972168
