postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
6852,https://api.github.com/repos/facebook/create-react-app/issues/6852,issue,high vulner found react script fsevent tar,pleas read first section bug report write answer vulner issu tar packag react script fsevent vulner arbitrari file overwrit high vulner pleas updat tar depend react script packag remedi issu,duplic,2,7,vulnerability|scripting,39,0.1794871794871795,0.8653610944747925
1104,https://api.github.com/repos/garris/BackstopJS/issues/1104,issue,pleas upgrad puppet version fix high audit sever vulner proxi agent,high machin middl packag depend backstopj dev path backstopj puppet info upgrad puppet version fix high audit sever vulner,puppet releas version yet issu bump soon releas goe thank,2,4,audit|vulnerability,41,0.0975609756097561,0.8625244498252869
2154,https://api.github.com/repos/preactjs/preact/issues/2154,issue,upgrad microbundl v next fix secur warn,ran npm audit find coupl packag result warn microbundl dev depend warn fix microbundl version v next,,2,2,security|audit,25,0.08,0.8446866273880005
1505,https://api.github.com/repos/yabwe/medium-editor/issues/1505,pr,updat lodash version resolv potenti secur vulner,descript upgrad lodash version resolv secur vulner relat,,3,5,security|vulnerability|scripting,16,0.3125,0.8390308618545532
2783,https://api.github.com/repos/sveltejs/svelte/issues/2783,pr,chore npm fix vulner npm audit,fix vulner audit report npm audit secur report run npm updat js yaml depth resolv vulner moder denial servic packag js yaml depend codecov dev path codecov js yaml info moder denial servic packag js yaml depend eslint dev path eslint js yaml info high code inject packag js yaml depend codecov dev path codecov js yaml info high code inject packag js yaml depend eslint dev path eslint js yaml info run npm updat handlebar depth resolv vulner high prototyp pollut packag handlebar depend c dev path c istanbul report handlebar info,thank,4,10,vulnerability|audit|security|inject,101,0.09900990099009901,0.8317636251449585
6469,https://api.github.com/repos/facebook/create-react-app/issues/6469,issue,react script vulner depend,hi issu depend react script packag latest version depend jestthi version jest deepli depend packag report vulner packag version earlier v jestref brace version issu fix jest v alpha higher help resolv issu,track address creat react app v,2,4,scripting|vulnerability,44,0.09090909090909091,0.8231518268585205
8791,https://api.github.com/repos/mapbox/mapbox-gl-js/issues/8791,issue,upgrad esm remov regular express denial servic redo secur vulner,regular express denial servic redo secur resolv vulner,see thank link,2,4,security|vulnerability,22,0.18181818181818182,0.8216899633407593
1064,https://api.github.com/repos/restify/node-restify/issues/1064,issue,restifi depend mark insecur,accord npm restifi insecur depend,thank report outdat depend secur issu updat,2,3,insecure|security,17,0.17647058823529413,0.812841534614563
247,https://api.github.com/repos/FormidableLabs/webpack-dashboard/issues/247,issue,npm audit report secur issu depend,depend secur issu patch avail need updat npm audit report follow project,fix,3,5,audit|security|availability,20,0.25,0.803494930267334
1449,https://api.github.com/repos/http-party/node-http-proxy/issues/1449,issue,npm audit low vernabl yarg yarg parser,solut build get fail becoz error npm audit npm audit secur report manual review vulner requir attent resolv visit addit guidanc low prototyp pollut packag yarg parser patch depend react script dev path react script webpack dev server yarg yarg parser info low sever vulner scan packag vulner requir manual review see full report detail,,4,9,audit|security|vulnerability|scripting,63,0.14285714285714285,0.7965748906135559
17192,https://api.github.com/repos/WordPress/gutenberg/issues/17192,pr,chore run npm audit fix updat report eslint util packag,descript execut rid vulner npm audit fix still need updat parcel use playground much import one,,3,4,audit|scripting|vulnerability,27,0.14814814814814814,0.7857493162155151
426,https://api.github.com/repos/geeeeeeeeek/electronic-wechat/issues/426,issue,low sever vulner affect repo,hi notic repo low sever vulner regular express denial affect packag hawk lt x gt x lt test report repo fix vulner snyk let gener pull request recommend best upgrad path link fix vulner test report stay secur snyk commun snyk metadata,,2,5,vulnerability|security,48,0.10416666666666667,0.7823716402053833
1406,https://api.github.com/repos/handlebars-lang/handlebars.js/issues/1406,issue,potenti secur vulner,github say found potenti secur vulner one depend handlebar depend defin packag lock json known moder sever secur vulner version rang,yes potenti secur issu use version version x instead see detail thank prompt respons,2,7,security|vulnerability,39,0.1794871794871795,0.7821509838104248
34469,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/34469,pr,chore secur updat npm run,pr updat packag remov secur vulner,,2,3,security|vulnerability,12,0.25,0.7779484987258911
6567,https://api.github.com/repos/facebook/create-react-app/issues/6567,issue,depend brace secur issu,low regular express denial servic packag brace patch depend react script path react script jest jest cli jest config babel jest babel plugin istanbul test exclud micromatch brace info,alreadi report user resolv upgrad jest,2,3,security|scripting,40,0.075,0.7689715027809143
3207,https://api.github.com/repos/processing/p5.js/issues/3207,pr,run npm audit fix,npm keep warn secur vulner result run updat bunch offend packag,,3,3,audit|security|vulnerability,16,0.1875,0.765854001045227
1834,https://api.github.com/repos/MichMich/MagicMirror/issues/1834,pr,updat insecur depend,relat issu updat depend make packag secur per npm fix secur vulner depend,,3,4,insecure|security|vulnerability,17,0.23529411764705882,0.7638324499130249
1246,https://api.github.com/repos/parcel-bundler/parcel/issues/1246,pr,updat depend secur vuln,secur vulner until v updat fix parcel realli affect vulner give warn use npm,,2,4,security|vulnerability,19,0.21052631578947367,0.7559804320335388
1551,https://api.github.com/repos/visionmedia/superagent/issues/1551,issue,npm audit secur alert patch version,run warn appear,,2,2,audit|security,10,0.2,0.7492300271987915
16963,https://api.github.com/repos/WordPress/gutenberg/issues/16963,pr,chore run npm audit fix fix vulner,descript execut branch fix report vulner ad packag contributor remov packag updat packag fix vulner scan packag run longer see report vulner audit packag found vulner,,3,8,audit|vulnerability|scripting,34,0.23529411764705882,0.7441364526748657
333,https://api.github.com/repos/trufflesuite/truffle/issues/333,issue,high sever vulner affect repo,hi notic repo high sever vulner regular express denial affect packag minimatch lt x test report repo fix vulner snyk let gener pull request recommend best upgrad path link fix vulner test report stay secur snyk commun snyk metadata,,2,5,vulnerability|security,45,0.1111111111111111,0.7425656914710999
1906,https://api.github.com/repos/gulpjs/gulp/issues/1906,issue,high sever vulner affect repo,hi notic repo high sever vulner regular express denial affect packag minimatch lt x test report repo fix vulner snyk let gener pull request recommend best upgrad path link fix vulner test report stay secur snyk commun snyk metadata,,2,5,vulnerability|security,45,0.1111111111111111,0.7425643801689148
2580,https://api.github.com/repos/GeekyAnts/NativeBase/issues/2580,pr,patch lodash vulner,npm audit report medium sever,,2,2,vulnerability|audit,9,0.2222222222222222,0.7425212264060974
425,https://api.github.com/repos/relax/relax/issues/425,issue,high sever vulner affect repo,hi notic repo high sever vulner resourc download insecur affect packag unicod test report repo fix vulner snyk let gener pull request recommend best upgrad path link fix vulner test report stay secur snyk commun snyk metadata,,3,6,vulnerability|insecure|security,43,0.13953488372093023,0.740856945514679
5831,https://api.github.com/repos/brave/brave-browser/issues/5831,issue,cryptowallet show known depend vulner,run yarn audit show follow,fix via,3,3,crypt|vulnerability|audit,13,0.23076923076923078,0.738966166973114
