answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
,2010-02-19 17:57:00.983 UTC,102,2298495,develop secur servic use wcf wshttpbind switch cassini local iis due work ssl etc certif setup etc debug fine startup wcf project wcf client test project solut test project startup project debug visual studio attach iis cannot trace server side never attach iis trace first start new debug instanc server project start test project problem debug session end restart cassini abl test project startup trace server side automat accomplish iis host way? set need configur test project tell vs run server piec iis attach,0.0392156862745098,4,c#-3.0 iis-7 visual-studio-2008 wcf-security,visual studio 2008 - debug iis host wcf server project client test project startup,3,security|ssl|certificate,0.5788799524307251
creat privat key set azur add new applic set website_load_user_profil = 1 made work,2019-11-11 10:56:23,252,58800004,built creation self-sign certif use certenrol certenrolllib work local soon deploy azur either server api error messag certenroll::cx509enrollment::_createrequest access deni 0x80070005 win32 5 error_access_deni stacktrac certenrolllib.ix509enrollment2.createrequestencodingtyp encod foo.api.core.providers.certificateprovider.generatebase64encodedpfxstr subjectnam int32 certificatevalidityinyear string password foo.api.core.services.certificateservice.d__4.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task foo.serverapi.services.documentsigningservice.d__7.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task foo.serverapi.services.documentsigningservice.d__5.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task system.runtime.compilerservices.taskawaiter.validateendtask task foo.serverapi.controllers.documentcontroller.&lt;>c__displayclass10_1.&lt;b__5>d.movenext use server api error messag certenroll::cx509certificaterequestcertificate::initializefromprivatekey paramet incorrect 0x80070057 win32 87 error_invalid_paramet stacktrac certenrolllib.ix509certificaterequestcertificate2.initializefromprivatekeyx509certificateenrollmentcontext context ix509privatekey pprivatekey string strtemplatenam foo.api.core.providers.certificateprovider.generatebase64encodedpfxstr subjectnam int32 certificatevalidityinyear string password foo.api.core.services.certificateservice.d__4.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task foo.serverapi.services.documentsigningservice.d__7.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task foo.serverapi.services.documentsigningservice.d__5.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task system.runtime.compilerservices.taskawaiter.validateendtask task foo.serverapi.controllers.documentcontroller.&lt;>c__displayclass10_1.&lt;b__5>d.movenext use overcom issu certenrol azure? edit final error lead correct path server api error messag certenroll::cx509privatekey::cr system cannot find file specifi 0x80070002 win32 2 error_file_not_found stacktrac certenrolllib.ix509privatekey2.cr foo.api.core.providers.certificateprovider.generatebase64encodedpfxstr subjectnam int32 certificatevalidityinyear string password foo.api.core.services.certificateservice.d__4.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task foo.serverapi.services.documentsigningservice.d__7.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task foo.serverapi.services.documentsigningservice.d__5.movenext --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task system.runtime.compilerservices.taskawaiter.validateendtask task foo.serverapi.controllers.documentcontroller.&lt;>c__displayclass10_1.&lt;b__5>d.movenext,0.16666666666666666,42,azure c# certenroll self-signed x509certificate2,certenrol azur - gener self sign certif,6,signing|certificate|encode|validate|password|private key,0.5198875665664673
iis 7/8 go control panel / program featur / turn window featur check item web manag tool includ iis manag servic ii 6 manag compat solut work ==> http://blogs.msdn.com/b/jpsanders/archive/2009/05/13/iis-7-adsi-error-system-runtime-interopservices-comexception-0x80005000-unknown-error-0x80005000.aspx?commentposted=true#commentmessag need give permiss iusr account access execut link provid necessari inform find right account probabl grant permiss applicationpoolident rather virtual account actual correspond applic pool read microsoft descript search onlin virtual ident iis etc develop machin probabl sort full admin right restrict still problem recommend replic error process monitor run see exactli process access resourc ident howev recommend replic issu develop machin rather run process monitor product take littl bit learn abl run effici,2013-01-15 22:31:17.997 UTC,162,14348141,one consol applic list websit bind iis call consol applic asp.net via process everyth work fine develop machin widow 7 / iis 7.5 test window 2012 / iis 8 im get access deni error error log p.s applic pool ident applicationpoolident forget mention consol app work fine server run cmd,0.018518518518518517,3,c# iis iis-8 security windows,directoryentri iis access permiss,3,security|forge|scripting,0.49348217248916626
error went away enabl 32-bit applic true app pool find confus work fals run app pool user administr permissions? love better explan go,2017-09-23 21:55:53.423 UTC,73,46384634,code caus code asp.net applic run app pool local user account chang app pool run local administr error goe away place code consol applic run local user account app pool run error process monitor highlight issu error detail,0.0684931506849315,5,asp.net c# cryptography xero-api,cryptographicexception- invalid provid type specifi access xero api,3,crypt|validate|user account,0.48778191208839417
abl resolv enabl azur portal mention sign jwt token azur webjob without get cryptographicexcept,2013-08-05 16:00:29.417 UTC,50,18062583,follow line succe pc throw except web host server except system.security.cryptography.cryptographicexcept intern error occur system.security.cryptography.ncryptnative.openstorageproviderstr providernam system.security.cryptography.cngkey.importbyte[] keyblob cngkeyblobformat format cngprovid provid . secur exception? around,0.24,12,.net asp.net c# cryptography,cngkey.import.. succe pc fail web host,3,crypt|security|signing,0.48649275302886963
librari support anoth authent web app code stolen web applic asp.net mvc,2017-03-28 08:11:00.903 UTC,211,43064047,work googl .net client librari work user want authent googl librari spawn new webpag user authent code use librari run local via visual studio work fine howev try deploy hang run use visual studio use local iis follow error system.except createserviceaccountanalyticsreportingfail ---> system.aggregateexcept one error occur ---> system.componentmodel.win32except access deni system.diagnostics.process.startwithshellexecuteexprocessstartinfo startinfo system.diagnostics.process.startprocessstartinfo startinfo google.apis.auth.oauth2.localservercodereceiver.d__6.movenext c:\apiary\v1.22\google-api-dotnet-client\src\support\googleapis.auth.dotnet4\oauth2\localservercodereceiver.cs:lin 89 --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task google.apis.auth.oauth2.authorizationcodeinstalledapp.d__8.movenext c:\apiary\v1.22\google-api-dotnet-client\src\support\googleapis.auth\oauth2\authorizationcodeinstalledapp.cs:lin 77 --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task google.apis.auth.oauth2.googlewebauthorizationbroker.d__4.movenext c:\apiary\v1.22\google-api-dotnet-client\src\support\googleapis.auth.dotnet4\oauth2\googlewebauthorizationbroker.cs:lin 134 --- end stack trace previou locat except thrown --- system.runtime.compilerservices.taskawaiter.throwfornonsuccesstask task system.runtime.compilerservices.taskawaiter.handlenonsuccessanddebuggernotificationtask task google.apis.auth.oauth2.googlewebauthorizationbroker.d__1.movenext c:\apiary\v1.22\google-api-dotnet-client\src\support\googleapis.auth.dotnet4\oauth2\googlewebauthorizationbroker.cs:lin 60 --- end inner except stack trace --- system.threading.tasks.task`1.getresultcoreboolean waitcompletionnotif webapplication1.webform1.authenticateoauthstr clientsecretjson string usernam c:\users\daimto\documents\visu studio 2015\projects\webapplication1\webapplication1\index.aspx.cs:lin 69 --- end inner except stack trace --- webapplication1.webform1.authenticateoauthstr clientsecretjson string usernam c:\users\daimto\documents\visu studio 2015\projects\webapplication1\webapplication1\index.aspx.cs:lin 83 webapplication1.webform1.page_loadobject sender eventarg e c:\users\daimto\documents\visu studio 2015\projects\webapplication1\webapplication1\index.aspx.cs:lin 31 c:\inetpub\wwwroot\app_data\mygooglestorag system admin type person littl understand iis guess iis permiss abl spawn process? guess tri set applic pool person account tri network system well link follow issu client librari time googlewebauthorizationbroker.authorizeasync keep hang host iis googl calendar api-tim except iis,0.12322274881516587,26,asp.net c# google-api-dotnet-client google-oauth iis,googl auth run visual studio hang deploy iis,4,oauth|authentication|authorise|username,0.4557582437992096
solut work ==> http://blogs.msdn.com/b/jpsanders/archive/2009/05/13/iis-7-adsi-error-system-runtime-interopservices-comexception-0x80005000-unknown-error-0x80005000.aspx?commentposted=true#commentmessag resolv access deni error ==> run administr admin approv mode ==> disabl,2015-05-26 05:55:41.73 UTC,78,30450504,upgrad new server consol applic tri creat virtual directori iis 8.5 window 2012 get error [system.runtime.interopservices.comexception] {access denied.\r\n} system.runtime.interopservices.comexcept errorcod 0x80070005 access deni system.directoryservices.directoryentry.bindboolean throwiffail system.directoryservices.directoryentry.bind system.directoryservices.directoryentry.get_iscontain system.directoryservices.directoryentries.checkiscontain system.directoryservices.directoryentries.findstr name string schemaclassnam tri give permiss still give error per get access deni tri creat iis applic code,0.01282051282051282,1,c# iis-8.5 security windows2012,access deni error try add new virtual directori use consol applic,1,security,0.44907644391059875
follow c# code exactli visual studio taken jexu manag https://github.com/jexuswebserver/jexusmanager/blob/master/jexusmanager.features.certificates/certificatesfeature.c translat powershel equival command achiev goal,2018-03-30 15:27:06.527 UTC,78,49577068,develop web api web server visual studio enabl ssl requir local ssl certif develop machin need abl ci build machin via command line order run selenium test local visual studio help get taken care start web api web server follow prompt need duplic happen click yes prompt via command line,0.1282051282051282,10,asp.net-web-api c# iis makecert ssl,iis express trust self-sign ssl certif cli,4,ssl|trust|signing|certificate,0.4488857090473175
code show error messageboth local azur portal edit visual studio code shown work fine visual studio work fine deploy visual studio azur portal post mention solut try post tell us includ code asp.net core project run local work expect deploy azur web app azur function except solut hope help,2020-03-17 05:36:07,118,60716749,"function app key vault certificate,but except system find file specifi system.security.cryptography.cryptographicexception.throwcryptographicexceptionint32 hr system.security.cryptography.x509certificates.x509utils._loadcertfromblobbyte[] rawdata intptr password uint32 dwflag boolean persistkeyset safecertcontexthandle&amp pcertctx system.security.cryptography.x509certificates.x509certificate.loadcertificatefromblobbyte[] rawdata object password x509keystorageflag keystorageflag system.security.cryptography.x509certificates.x509certificate2..ctorbyte[] rawdata dwp.cda.functionapp.utils.certificatehelper.getkeyvaultcertificatestr keyvaultnam string name dwp.cda.functionapp.processrequest.runjobject eventgridev tracewrit log work well local visual studio account azur servic authentication.i give full access account give access function app key vault access polici code certif",0.22033898305084745,26,c# azure-functions x509certificate azure-keyvault,certif key vault fail,6,certificate|security|crypt|password|safe|authentication,0.4457469880580902
,2018-08-22 14:11:13.79 UTC,39,51968791,creat test program write eicar test viru file comput viru found f-secur iter azur app servic window run 100 iter mean anti-malwar even window defend enabl vms azur app servic use,0.15384615384615385,6,antivirus azure azure-web-sites c#,anti-malwar azur app servic,4,antivirus|virus|malware|security,0.42653360962867737
