postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
438,https://api.github.com/repos/toniblyx/prowler/issues/438,issue,check extra count avail trust advisor output fail,trust advisor output depend level support account check avail level support check avail statu avail current check extra evalu ok pass warn info everyth els fail avail nessesarili fail result,thank give context exampl pleas even better run share output great pleas clean past caller ident getcallerident account arn userid delet extra check trust advisor error warn score part cis benchmark pass trust advisor check low util amazon ec instanc state ok pass trust advisor check idl load balanc state ok pass trust advisor check underutil amazon ebs volum state ok pass trust advisor check unassoci elast ip address state ok pass trust advisor check secur group specif port unrestrict state ok pass trust advisor check secur group unrestrict access state ok pass trust advisor check iam state ok pass trust advisor check amazon bucket permiss state ok pass trust advisor check mfa root account state ok pass trust advisor check iam password polici state ok pass trust advisor check amazon rds secur group access risk state ok pass trust advisor check amazon ebs snapshot state ok pass trust advisor check amazon ec avail zone balanc state ok pass trust advisor check load balanc optim state ok pass trust advisor check vpn tunnel redund state ok pass trust advisor check high util amazon ec instanc state ok pass trust advisor check auto scale group resourc state ok pass trust advisor check amazon rds backup state ok pass trust advisor check amazon rds multi az state ok pass trust advisor check auto scale group health check state ok pass trust advisor check amazon bucket log state ok pass trust advisor check amazon ebs provis iop ssd volum attach configur state ok pass trust advisor check larg number rule ec secur group state ok pass trust advisor check larg number ec secur group rule appli instanc state ok pass trust advisor check amazon rds idl db instanc state ok pass trust advisor check amazon rout alia resourc record set state ok pass trust advisor check amazon rout name server deleg state ok pass trust advisor check amazon rout high ttl resourc record set state ok pass trust advisor check overutil amazon ebs magnet volum state ok pass trust advisor check cloudfront content deliveri optim state ok pass trust advisor check amazon rout latenc resourc record set state ok pass trust advisor check amazon rout mx resourc record set sender polici framework state ok pass trust advisor check amazon rout failov resourc record set state ok pass trust advisor check amazon rout delet health check state ok pass trust advisor check aws cloudtrail log state ok pass trust advisor check elb listen secur state ok pass trust advisor check elb secur group state ok pass trust advisor check elb cross zone load balanc state ok pass trust advisor check elb connect drain state ok pass trust advisor check cloudfront header forward cach hit ratio state ok pass trust advisor check cloudfront custom ssl certif iam certif store state ok pass trust advisor check cloudfront ssl certif origin server state ok pass trust advisor check amazon ec ebs throughput optim state ok pass trust advisor check cloudfront altern domain name state ok pass trust advisor check iam access key rotat state ok pass trust advisor check expos access key state ok pass trust advisor check underutil amazon redshift cluster state ok pass trust advisor check amazon ec reserv instanc leas expir state ok info trust advisor check amazon bucket version state warn fail trust advisor check aws direct connect connect redund state avail fail trust advisor check aws direct connect locat redund state avail fail trust advisor check aws direct connect virtual interfac redund state avail pass trust advisor check amazon aurora db instanc access state ok fail trust advisor check pv driver version ec window instanc state avail fail trust advisor check ec config servic ec window instanc state avail pass trust advisor check amazon ebs public snapshot state ok pass trust advisor check amazon rds public snapshot state ok pass trust advisor check ec demand instanc state ok pass trust advisor check ses daili send quota state ok pass trust advisor check ebs provis iop ssd volum aggreg iop state ok pass trust advisor check ebs provis iop ssd io volum storag state ok pass trust advisor check ebs activ volum state ok pass trust advisor check ebs activ snapshot state ok pass trust advisor check ebs gener purpos ssd gp volum storag state ok pass trust advisor check ebs magnet standard volum storag state ok pass trust advisor check ec elast ip address state ok pass trust advisor check ec reserv instanc leas state ok pass trust advisor check kinesi shard per region state ok pass trust advisor check cloudform stack state ok pass trust advisor check auto scale launch configur state ok pass trust advisor check auto scale group state ok pass trust advisor check vpc state ok pass trust advisor check vpc internet gateway state ok pass trust advisor check vpc elast ip address state ok pass trust advisor check iam instanc profil state ok pass trust advisor check iam role state ok pass trust advisor check iam polici state ok pass trust advisor check iam user state ok pass trust advisor check iam server certif state ok pass trust advisor check iam group state ok pass trust advisor check elb activ classic load balanc state ok pass trust advisor check rds cluster role state ok pass trust advisor check rds cluster paramet group state ok pass trust advisor check rds cluster state ok pass trust advisor check rds reserv instanc state ok pass trust advisor check rds subnet per subnet group state ok pass trust advisor check rds subnet group state ok pass trust advisor check rds option group state ok pass trust advisor check rds event subscript state ok pass trust advisor check rds db manual snapshot state ok pass trust advisor check rds total storag quota state ok pass trust advisor check rds db paramet group state ok pass trust advisor check rds read replica per master state ok pass trust advisor check rds db secur group state ok pass trust advisor check rds db instanc state ok pass trust advisor check rds max auth per secur group state ok pass trust advisor check ebs throughput optim hdd st volum storag state ok pass trust advisor check ebs cold hdd sc volum storag state ok fail trust advisor check dynamodb read capac state avail pass trust advisor check dynamodb write capac state ok pass trust advisor check rout max health check state ok pass trust advisor check rout host zone state ok pass trust advisor check rout reusabl deleg set state ok pass trust advisor check rout traffic polici state ok pass trust advisor check rout traffic polici instanc state ok fail trust advisor check ena driver version ec window instanc state avail fail trust advisor check nvme driver version ec window instanc state avail fail trust advisor check amazon ec reserv instanc optim state avail fail trust advisor check servic limit state avail seem els miss need entir trace send pr fix sorri pr someth echo queri ta check result grep ok textpass trust advisor check ta check name state queri ta check result elif echo queri ta check result grep warn textinfo trust advisor check ta check name state queri ta check result elif echo queri ta check result grep avail textinfo trust advisor check ta check name state queri ta check result els textfail trust advisor check ta check name state queri ta check result fi pull request chang code test piec code thank sent githawk yes pleas,9,153,availability|trust|security|password|tunnelling|delegation|ssl|certificate|scripting,1284,0.1191588785046729,0.8346592783927917
287,https://api.github.com/repos/drwetter/testssl.sh/issues/287,issue,chain trust list directori ca,hi tri dev one testssl chain trust work search etc pem chang etc ssl cert work issu display list ca present instead displai ok right one exampl chain trust experim ok accvraiz chain incomplet acedicom root chain incomplet ac ra z certic mara chain incomplet actali authent root ca chain incomplet addtrust low valu servic root chain incomplet addtrust public servic root chain incomplet addtrust qualifi certif root chain incomplet affirmtrust commerci chain incomplet affirmtrust network chain incomplet affirmtrust premium ecc chain incomplet affirmtrust premium chain incomplet america onlin root certif author chain incomplet america onlin root certif author chain incomplet applicationca japanes govern chain incomplet ato trustedroot chain incomplet trust nqual chain incomplet autoridad de certificacion firmaprofesion cif chain incomplet baltimor cybertrust root chain incomplet buypass class ca chain incomplet buypass class root ca chain incomplet buypass class ca chain incomplet buypass class root ca chain incomplet ca disig chain incomplet ca disig root r chain incomplet ca disig root r chain incomplet camerfirma chamber commerc root chain incomplet camerfirma global chambersign root chain incomplet certigna chain incomplet certinomi autorit racin chain incomplet certplu class primari ca chain incomplet certsign root ca chain incomplet certum root ca chain incomplet certum trust network ca chain incomplet chamber commerc root chain incomplet china internet network inform center ev certif root chain incomplet cnnic root chain incomplet comodo aaa servic root chain incomplet comodo certif author chain incomplet comodo ecc certif author chain incomplet comodo secur servic root chain incomplet comodo trust servic root chain incomplet comsign ca chain incomplet comsign secur ca chain incomplet cybertrust global root chain incomplet deutsch telekom root ca chain incomplet digicert assur id root ca chain incomplet digicert assur id root g chain incomplet digicert assur id root g chain incomplet digicert global root ca chain incomplet digicert global root g chain incomplet digicert global root g chain incomplet digicert high assur ev root ca chain incomplet digicert trust root g chain incomplet digit signatur trust co global ca chain incomplet digit signatur trust co global ca chain incomplet dst ace ca x chain incomplet dst root ca x chain incomplet trust root class ca chain incomplet trust root class ca ev chain incomplet ebg elektronik sertifika hizmet sa lay c chain incomplet ec acc chain incomplet ee certif centr root ca chain incomplet e guven kok elektronik sertifika hizmet saglayicisi chain incomplet entrust net premium secur server ca chain incomplet entrust root certif author chain incomplet epki root certif author chain incomplet equifax secur ca chain incomplet equifax secur ebusi ca chain incomplet equifax secur global ebusi ca chain incomplet e tugra certif author chain incomplet geotrust global ca chain incomplet geotrust global ca chain incomplet geotrust primari certif author g chain incomplet geotrust primari certif author g chain incomplet geotrust primari certif author chain incomplet geotrust univers ca chain incomplet geotrust univers ca chain incomplet global chambersign root chain incomplet globalsign root ca chain incomplet globalsign root ca r chain incomplet globalsign root ca r chain incomplet go daddi class ca chain incomplet go daddi root certif author g chain incomplet gte cybertrust global root chain incomplet hellen academ research institut rootca chain incomplet hongkong post root ca chain incomplet igc chain incomplet izenp com chain incomplet juur sk chain incomplet microsec e szigno root ca chain incomplet microsec e szigno root ca chain incomplet netlock arani class gold f tan tv ny chain incomplet netlock busi class b root chain incomplet netlock express class c root chain incomplet netlock notari class root chain incomplet netlock qualifi class qa root chain incomplet network solut certif author chain incomplet oist wisekey global root ga ca chain incomplet pscprocert chain incomplet quovadi root ca g chain incomplet quovadi root ca g chain incomplet quovadi root ca chain incomplet quovadi root ca g chain incomplet quovadi root ca chain incomplet quovadi root ca chain incomplet root ca generalitat valenciana chain incomplet rsa secur v chain incomplet secur global ca chain incomplet securesign rootca chain incomplet securetrust ca chain incomplet secur commun ev rootca chain incomplet secur commun rootca chain incomplet secur commun root ca chain incomplet sg trust servic racin chain incomplet sonera class root ca chain incomplet sonera class root ca chain incomplet spi cacert chain incomplet ssl cert snakeoil chain incomplet staat der nederlanden root ca g chain incomplet staat der nederlanden root ca chain incomplet starfield class ca chain incomplet starfield root certif author g chain incomplet starfield servic root certif author g chain incomplet startcom certif author chain incomplet startcom certif author g chain incomplet startcom certif author chain incomplet trust authent encrypt root ca pn chain incomplet swisscom root ca chain incomplet swisscom root ca chain incomplet swisscom root ev ca chain incomplet swisssign gold ca g chain incomplet swisssign platinum ca g chain incomplet swisssign silver ca g chain incomplet taiwan grca chain incomplet tc trustcent class ca ii chain incomplet tc trustcent class ca ii chain incomplet tc trustcent univers ca chain incomplet teliasonera root ca v chain incomplet thawt premium server ca chain incomplet thawt primari root ca g chain incomplet thawt primari root ca g chain incomplet thawt primari root ca chain incomplet thawt server ca chain incomplet trusti fps root ca chain incomplet telesec globalroot class chain incomplet telesec globalroot class chain incomplet b tak ueka k k sertifika hizmet sa lay c r chain incomplet turktrust certif servic provid root chain incomplet turktrust certif servic provid root chain incomplet turktrust certif servic provid root chain incomplet twca global root ca chain incomplet twca root certif author chain incomplet utn datacorp sgc root ca chain incomplet utn userfirst email root ca chain incomplet utn userfirst hardwar root ca chain incomplet verisign class public primari certif author g chain incomplet verisign class public primari certif author g chain incomplet verisign class public primari certif author chain incomplet verisign class public primari certif author g chain incomplet verisign class public primari certif author g chain incomplet verisign class public primari certif author chain incomplet verisign class public primari certif author g chain incomplet verisign class public primari certif author g chain incomplet verisign class public primari certif author g chain incomplet verisign class public primari certif author g chain incomplet verisign class public primari certif author chain incomplet verisign class public primari certif author g chain incomplet verisign univers root certif author chain incomplet visa ecommerc root chain incomplet wellssecur public root certif author chain incomplet wosign china chain incomplet wosign chain incomplet xramp global ca root chain incomplet ok addtrust extern root openssl unreli determin trust start nok end ok right ca thank comment,hi um pm schrieb niko hi tri dev one testssl chain trust work search etc pem place testssl sh keep certif store os browser testssl sh reli individu certif store chang etc ssl cert work issu display list ca present instead displai ok right one well mayb best check whether pull everyth sound etc pem miss hth dirk hey dirk ok understood creat etc pem file insid ans reput etc pem testssl sh copi pem insid recheck test server still list sorri understand list check one per one right one case think interest display ok corpor differ ca put test show ok ok thank niko hey niko um pm schrieb niko hey dirk thank comment ok think understood put ca etc store show etc rel testssl sh linux store alreadi etc linux pem other mozilla pem microsoft pem cheer dirk ah ok great sorri nois niko corpor differ ca put test show ok ok one ca compani probabl look improv see testssl sh check store cwd etc pem one fail report great sorri nois prob,11,175,trust|ssl|authentication|certificate|authorise|signing|security|signature|rsa|encrypt|openssl,1287,0.13597513597513597,0.6929540634155273
534,https://api.github.com/repos/cloudfoundry-attic/cf-release/issues/534,pr,allow login server disabl via spiff templat,allow bosh deploy cf includ login server result ccng defer uaa instead login server,hey drnic thank submit pull request inform recipi pull request alreadi sign cla creat issu pivot tracker manag view current statu issu test case need modifi touch manifest hi pleas adjust manifest gener spec match desir chang seem pr descript actual thank cf runtim team thank point templat spec fix local run ci yes origin start screw github pr somehow hi fix manifest gener spec review commit pr seem pr address differ issu intend wish pr address initi descript first comment thank cf runtim team unsur pr main reason caus login enabl impli properti pass login server job login server properti fall login prefix properti read login server read enabl properti avail job properti propag compon login author url auth wish disabl login server bosh mean deploy instanc login job rather deploy instanc login job ok notic mention pr descript match titl pr fix properti use cloud control ng job templat confus question yes want disabl login server exist bosh yes run instanc need tell ccng instead login activ pr allow us bosh deploy without ccng keep think endpoint thank explan unawar cc use login properti namespac purpos login job read properti pr stuck limbo cross multipl team tue oct pm filip hanik notif thank explan unawar cc use login properti namespac purpos login job read properti repli email directli view github pr need review someon els ok merg ok merg stuck hi follow statu pr pair review soon thank cf runtim team ok thank tue oct pm jame myer notificationshi follow statu pr pair review soon thank cf runtim team repli email directli view github,5,24,login|signing|scripting|availability|authorise,288,0.08333333333333333,0.6288442015647888
995,https://api.github.com/repos/cloudfoundry-attic/cf-release/issues/995,pr,updat cf stub yml cf login fail statu code,rootcf login skip ssl valid login u admin p c oudc w api endpoint error statu code error code messag var vcap job uaa config uaa yml true,hey yupengzt thank submit pull request pull request submitt commit author must contributor licens agreement cla file us pleas sign appropri cla send sign cla pleas provid github usernam case individu cla list github usernam make pull request behalf organ confid cover corpor cla pleas make sure public membership appropri github org per public membership one owner repositori close reopen pull request dreddbot take anoth look creat issu pivot tracker manag label github issu updat stori start hi pleas submit prs develop branch run test submit prs pr fail test sign submit cla look contribut document corpor cla chip childer cchilder contributor contributor yu peng yu peng contributor licens agreement zte thank updat system reflect pull request public member zte paa github organ cla happi contribut chip thu jun pm wrote,6,11,login|ssl|validate|authorise|signing|username,169,0.0650887573964497,0.6078288555145264
39,https://api.github.com/repos/google/fuzzing/issues/39,pr,add fuzzer build definit,fuzzer build known job type oss fuzz project chang mainli base,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info,4,25,fuzz|signing|username|authorise,216,0.11574074074074074,0.5886619091033936
467,https://api.github.com/repos/kubernetes-retired/kubernetes-anywhere/issues/467,issue,openstack provid insecur option,add openstack insecur option auth work cluster use self sign certif,assign issu go stale inact mark issu fresh stale issu rot addit inact eventu close prevent issu auto close comment issu safe close pleas send feedback sig test kubernet test infra lifecycl stale remov lifecycl stale issu go stale inact mark issu fresh stale issu rot addit inact eventu close issu safe close pleas send feedback sig test kubernet test infra stale stale issu rot inact mark issu fresh rotten issu close addit inact issu safe close pleas send feedback sig test kubernet test infra rotten remov lifecycl stale rotten issu close inact reopen issu mark issu fresh send feedback sig test kubernet test infra remov lifecycl rotten,4,8,insecure|signing|certificate|safe,124,0.06451612903225806,0.5580734014511108
494,https://api.github.com/repos/opsnull/follow-me-install-kubernetes-cluster/issues/494,issue,kube proxi x certif sign unknown author,k v k master node etcd k nginx dnsutil pod k last login mon jul root kubeclt cs bash kubeclt command found root kubectl cs name statu messag error schedul healthi ok control manag healthi ok etcd healthi health true etcd healthi health true etcd healthi health true root root kubectl node name statu role age version readi v readi v readi v root node kube proxi k io client go inform factori go fail list v endpoint x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet root systemctl statu l kube proxi kube proxi servic kubernet kube proxi server load load etc systemd system kube proxi servic enabl vendor preset disabl activ activ run sinc mon cst min ago doc main pid kube proxi memori cgroup system slice kube proxi servic k kubernet bin kube proxi config k kubernet yaml kube proxi config yaml log dir var log k kube proxi logtostderr true v jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v endpoint x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet jul cnt xdck kube proxi proxier go sync ipv rule servic endpoint receiv master jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v servic x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v endpoint x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v servic x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v endpoint x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v servic x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v endpoint x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v servic x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet jul cnt xdck kube proxi e reflector go k io client go inform factori go fail list v endpoint x certif sign unknown author possibl crypto rsa verif error tri verifi candid author certif kubernet root,,6,74,certificate|signing|authorise|login|crypt|rsa,500,0.148,0.5500108003616333
401,https://api.github.com/repos/cloudfoundry-attic/cf-release/issues/401,pr,ad login uaa base key cf properti yml,run two cf instal differ aws region user avail instal connect central uaa make work togeth yml file gener add uaa base url templat,hey joek thank submit pull request pull request author must contributor licens agreement cla file us pleas sign appropri cla send sign cla pleas provid github usernam case individu cla list github usernam make pull request behalf organ creat issu pivot tracker manag view current statu issu repo manag runtim team thank look merg abl wait sign cla thank cf commun pair jess max thank sing cla yesterday whitelist accident merg pr merg merg work futur repo submit pull request develop branch thank cf commun pair jess max,6,9,login|availability|authorise|signing|username|whitelist,121,0.0743801652892562,0.5402859449386597
126,https://api.github.com/repos/cloudfoundry-attic/cf-release/issues/126,pr,allow uaa login setnew featur enabl manifest,properti uaa login addnew true,hey kushmerick thank submit pull request pull request author must contributor licens agreement cla file us pleas sign appropri cla send sign cla pleas provid github usernam case individu cla list github usernam make pull request behalf organ fyi login addnew requir saml login mind take look chanc test featur look good readi merg descript ad spec commit messag refer login setnew code login addnew use commit messag incorrect amend push forc merg still add descript uaa login addnew job uaa spec still wait descript login addnew descript properti someth along line add extern user uaa databas upon login updat pr merg otherwis add separ close cc still around seen ticketi boo age properti true client exist upon authent attempt automat creat client system work authent attempt user request client authent oauth token carri client user inform auth request variabl limit client close merg thank,8,23,login|authorise|signing|username|saml|scripting|authentication|oauth,158,0.14556962025316456,0.5142895579338074
1017,https://api.github.com/repos/cloudfoundry-attic/cf-release/issues/1017,pr,allow login prompt properti overridden templat,use ldap uaa backend use email address user key see relat,hey wbean thank submit pull request pull request submitt commit author must contributor licens agreement cla file us pleas sign appropri cla send sign cla pleas provid github usernam case individu cla list github usernam make pull request behalf organ confid cover corpor cla pleas make sure public membership appropri github org per public membership one owner repositori close reopen pull request dreddbot take anoth look creat issu pivot tracker manag label github issu updat stori start hi suspect fail unit test mind run updat fixtur file need updat make test pass squash commit one one pass commit ideal pleas close open pr believ sign submit cla info pleas check contribut,5,8,login|ldap|authorise|signing|username,129,0.06201550387596899,0.5137625932693481
