answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
,2016-07-29 13:31:34.42 UTC,90,38660209,creat program take password tell user mani charact password wrong use difflib.diff howev sure creat anoth loop make abl tell mani charact password wrong input miss charact check function moment function pick mistak mistak extra charact correct password case rusti understand difflib quit poor creat new loop swap &lt > +s -s? chang condit alreadi loop? edit:exampl input/output rusty33 –> wrong 2 charact rsti –> wrong 0 charact mainli tri make function detect charact miss extra fuss order charact moment,0.05555555555555555,5,difflib function passwords python python-2.7,use difflib detect miss charact,1,password,0.9249100089073181
function return statement tri print return valu function none block definit function indent see differ exampl @dim said function return anyth need call function problem approach nest statement re-check requir everi pair if/els block add lot redund anoth approach keep tracker variabl password requir initi iter charact tracker variabl requir satisfi exampl make variabl store count iter string test charact count charact interest appli criteria nest condit mutual exclus condit never work - charact cannot three function need return statement return someth,2016-11-30 05:36:24.793 UTC,121,40881039,tri creat program iter charact password determin meet specifications.it need least seven charact one uppercas charact one lowercas charact one digit know bark wrong tree submit $$$$$$$ anyon help,0.024793388429752067,3,list loops passwords python,python iter charact string return none,1,password,0.9218444228172302
forget asign variabl need assign second input statement userinput,2017-06-20 21:33:02.5 UTC,34,44663389,beginn programm right tri creat username/password program code whenev run program input correct password shown alway say password incorrect,0.2647058823529412,9,python,python creat usernam password program,4,username|password|forge|signing,0.894956111907959
try work expect left exercis hint print valu want want iter sort code current actual produc tri call string put someth bracket make tupl need add trail comma want instead someth doe creat list valid usernam password want check input - - list instead,2013-09-22 19:12:36.34 UTC,100,18947741,basic made basic login program accept user input current allow one usernam password combo tri make accept multipl usernam password know new python know code terrible/messi tri accept multipl login combin `when add anoth block run els block aswel valu usernam password work problem try multipl valu believ,0.12,12,if-statement python statements,python - multipl login combin,4,login|username|password|validate,0.8936259746551514
current code work simpli move section loop remov call fix code alway exit function execut loop,2016-01-18 12:40:27.947 UTC,39,34855037,loop login whenev someon sign wrong usernam password program ask usernam password correct users.csv contain,0.20512820512820512,8,csv function login loops python,loop login python,4,login|signing|username|password,0.8770343661308289
,2017-11-08 19:36:07.92 UTC,50,47188227,exampl password 3 consecut letter qwerti keyboard everi 3 password 5 point deduct score 3 consecut letter either upper lower case affect order exampl password = u = - 5 f g = - 15,0.1,5,passwords python python-3.x,check enter password contain 3 consecut letter uk qwerti keyboard python 3,1,password,0.8749712705612183
contain two fs contain one anyway implement requir least two differ uppercas charact try simpli count match charact instead intersect correct count uppercas char exampl,2014-10-03 20:40:25.93 UTC,94,26186511,write simpl condit password checker script condit > 8 charact &lt 24 charact special charact least two upper case letter least two lower case letter least two digit code type preform quit need instanc type funkyfunky56 throw messag must contain two uppercas letter clearli howev type two consecut uppercas letter funkyfunky56 give valid password messag anyon help understand need change? code,0.06382978723404255,6,input passwords python string,python condit password program,3,password|scripting|validate,0.8699535131454468
structur for-loop return first char uppercas return uppercas loop finish return clearli letter lowercas return problem,2013-12-01 00:32:16.463 UTC,63,20307353,work python program check seri password document see valid must 7 charact long contain least 1 uppercas letter 1 lowercas letter 1 number charact reason loop termin check first charact figur problem someon take look code help figur,0.06349206349206349,4,loops passwords python python-3.x,password check program loop problem,2,password|validate,0.8687059879302979
simpl statement ask want exampl statement return string least one match case one upperca lowerca digit charact requir statement return condit met,2020-03-18 13:15:15,71,60740395,need make program check input password follow requir least 8 charact length contain least one lowerca letter contain least one upperca letter contain least one number return fal requir satisfi far made follow first requir know implement requir without regex,0.028169014084507043,2,python string passwords,check string requir without regex python,1,password,0.8673579692840576
specif want know work negat check substr .consid check charact one present second check intersect empti - turn second interesect first function result thu least one charact first str present second otherwi happen write yesterday.season tast,2020-01-30 09:30:49,90,59982784,**the error phrase print password enter without number capit capit input error string run even though input still miss number input number capit letter want capit letter number requir input probabl tell thank edit:i want know make password requir program specif want know working.,0.03333333333333333,3,python python-3.x passwords,requir capit letter number input string python,1,password,0.8652551174163818
welcom stack overflow aidyn problem see code condit ever happen first part check password lowercas next part check uppercas password lowercas uppercas time return true fals instead check line insid condit matter result true fals affect program perhap want check number symbol,2018-11-23 18:06:38.167 UTC,102,53451241,make password program check strength password accord length mani uppercas /lowercas letter number symbol follow program far howev whenev enter password return medium work instead given either weak strong furthermor know check symbol string suggest achiev achiev program? ask simpl explan suggest beginn middl school thank much help,0.06862745098039216,7,passwords python python-3.x,program check password strength and/or oper working/check symbol string,1,password,0.8606073260307312
"code valid password min length 6 max length 20 least includ digit number least upcas lowcas letter least special charact check whole string digit string contain digit return true charact string digit least one charact fals otherwis check whole string uppercas string contain least one uppercas charact return true case charact string uppercas least one case charact fals otherwis need use built-in function return true least one digit present return true least one charact consid uppercas mayb regex express check uppercas letter check digit password python 2.7the loop assign condit number charact i.e pa$$w0rd list = 1,2,4,4,2,3,2,2,5 sinc set contain uniqu valu = 1,2,3,4,5 therefor sinc condit met len = 5 pa$$w = 2,4 len = 2 therefor invalid modul regular express code look check got least one digit check isdigit isupp method entir password string object charact string follow function check password meet specif requir regex stuff print defect enter password check password contain digit check charact accord str.isdigit return true charact string digit least one charact fals otherwis check password capit check charact accord str.isupp return true case charact string uppercas least one case charact fals otherwis solut pleas check question accept answer check string contain number build -function copi link question -function",2016-12-13 09:38:03.23 UTC,243,41117733,creat code valid whether password least 8 charact long contain least 1 number contain least 1 capit letter code sure wrong enter password number - keep tell need password number solut,0.07407407407407407,18,passwords python validation,valid password - python,3,password|validate|signing,0.8584954738616943
result true usernam password match case usernam correct password wrong fals true = fals loop end need prompt wrong credenti either wrong use common error oper negat complement refer de-morgan law one creat condit check usernam password match put front condit check user match usernam password right credenti speeeddi state use de-morgan law condit make code easier read understand code chang oper exactli stay loop long matching.what want continu loop match oper,2019-03-20 10:14:30.43 UTC,97,55258297,reason oper function properli within loop go run code exit loop either password usernam match help great,0.13402061855670103,13,login python python-3.x,python - oper function properli,4,login|password|username|credential,0.8581187129020691
one provid question case clear go give brief descript work equival want one singl line idea loop charact password check charact number sum digit password call number digit password check least 2 statement provid return class want return number digit cours,2016-04-03 13:09:57.543 UTC,80,36385813,problem write function check whether string valid password rule must least 8 charact password must consist letter digit password must contain least 2 digit troubl def countsdigitsfor want check least 2 digit,0.125,10,passwords python python-3.x,python 3- password check,3,password|validate|scripting,0.8469233512878418
,2017-10-24 15:57:35.49 UTC,57,46915044,password strength program.aft check letter number special charact includ want check user input password contain adjac letter keyboard row qwertyuiop asdfghkl zxcbnm want add point e.g- letter contain +5 point etc everi adjac letter keyboard -5 want print point score decid password strength e.g>20 strong&lt;0 weak medium strength,0.07017543859649122,4,function passwords python string,check adjac keyboard row python,1,password,0.846295177936554
valu checker never actual chang alway evalu mean alway call one solut check statement first need import modul convent top file time want function problem describ imposs code show sinc assign checker never chang rest code execut program never print howev print correct password enter exit checker alway think answer question! chang valu checker person get password wrong want program automat restart that? work valu checker incorrect password found correct noth done noth notifi program correct password enter see program program acknowledg password correct simpli say check noth els 3 line later program find checker still incorrect program see password correct noth chang checker line 9 inevit go happen fix put line 10 statement remov line 9 code look someth suggest improv,2016-05-22 20:30:04.2 UTC,167,37379328,need help correct password badger123 even enter correct password print password correct exit want ignor exit continu wrong password enter program print incorrect exit program react correctli incorrect password enter correct password enter need help,0.10179640718562874,17,login passwords python python-3.x username,make login forum python 3,4,login|password|username|signing,0.8451531529426575
creat pool allow charact power check unwant charact give check password pool charact let password code give check length result differ everyth fine,2016-04-26 07:52:38.307 UTC,97,36858633,need write program check make sure password input user pass follow paramet contain least eight charact contain 24 charact consist letter digit one special charact given contain least two upper case letter contain least two lower case letter contain least two digit contain one follow special charact !@#$%&amp;*_ everyth work except consist letter digit one special charact given idea write check ideas? tip clean code write effici appreci,0.061855670103092786,6,computer-science passwords python,password valid program,2,password|validate,0.8387026786804199
"two issu iter actual charact indic check string method fix maintain current approach want bit concis gener boolean base whether charact use fact python isaplha method return true alphabet charact string tell length string print ,lenpassword letter password regex achiev well update/correct",2017-02-26 23:40:46.42 UTC,79,42475653,tri write basic password check program whenev user use two attempt enter correct password suppos print hint mani letter password password variabl store correct string code give error wrong,0.08860759493670886,7,letters passwords python,python count mani letter string,1,password,0.8372740745544434
rather method let try solv main thing lack loop exampl want test everi letter loop letter method verifi everi letter right rang structur method test uniqu condit state question pass condit return true end think make method method similar differ condit bonu think make method share check method solv creat new variabl remov underscor use .isalnum compar variabl,2019-10-27 19:16:44,108,58582547,assign write python program prompt user creat user account check whether provid user name password legal note password start letter consist letter number underscor symbol _ length 8 16 troubl password start letter consist letter number underscor symbol _ part know eleg code,0.07407407407407407,8,passwords python,password contain number letter underscor,4,password|signing|user account|user name,0.8302730917930603
regex definit easiest go given sampl password check piec continu portion code function want first actual call method sinc put parentheses--y need write second actual want tri check contain lowercas uppercas number instead check complet uppercas complet lowercas obvious statement alway return instead want someth altern without happen prefer concis guess want check whether password contain lowercas uppercas digit secondli go evalu 6 return els 7which truthi valu well instead use flag variabl need condit,2013-06-14 10:02:22.183 UTC,118,17105957,program password strength code python tri find password contain number found see contain upper lower case letter put two togeth friend told see password contain number need help need code password contain lower upper case letter number,0.06779661016949153,8,numbers passwords python,python password strength,1,password,0.8266452550888062
understand correctly? add anoth loop need flag variabl either end loop good user password,2014-02-28 08:18:31.77 UTC,64,22089745,function check whether user password qualifi far alphanumer charact 10 charact length min lower uppercas charact want create_us function raw_input passcod return back passcod user password qualifi function howev create_us function return passcod raw_input back user raw_input password work fix this?thank,0.09375,6,passwords python raw-input,password compli statement return back raw_input,1,password,0.8214603066444397
isupp islow function password contain uppercas lowercas e.g think bit easier ensur meet base requir handl upfront ensur password charact need rest charact exampl list alphanumer charact call time,2017-05-18 17:20:17.88 UTC,70,44054200,tri creat password gener python must contain uppercas letter lowercas letter number must length 6 20 charact howev troubl check password make sure contain requir charact list earlier sure if/how continu statement.ani help greatli appreci,0.08571428571428572,6,passwords python python-2.7,python password gener,1,password,0.8167973160743713
ero1ca answer explain mani issu last part code work loop everi char password increment base charact mandat length > 3 condit statement end wont cover password! revis version code raw_input instead input python 2.7 edit holi necro! mistak lads! lot littl issu fix section code realli tell produc improp output 1 ken state alway return true compar int list give length password never equal statement howev length password compar valu list match one one thing use rangea b includ number b-1 realli want 2 logic loop chang chang first point.if evalu true statement loop move next section delet section chang 3 rid sinc use anywher 4 password string call oper loop 5 check numer valu 6 need store separ sinc ad togeth end anyway actual accomplish one liner familiar list comprehens although seem c.isalnum alphanumer write 7 know anyth password strength calcul think special charact consid well case magic one current code bug notic definit fix problem,2015-06-16 17:39:59.19 UTC,219,30874495,comput program class task make gener password strength checker mine work check length correctli whatev reason 2nd part work properli figur help greatli appreci brows similar problem someth specif kind difficult edit remov parenthesi loop noth work anyway rang part make differ still error traceback recent call last file c:\users\owen\desktop\password checker.pi line 21 char password,0.0502283105022831,11,passwords python,python password checker help debug,1,password,0.8161721229553223
,2019-12-20 05:24:37,60,59420231,tri make regist function take usernam password made check list usernam save registered.txt test first input invalid usernam work fine put valid usernam save registered.txt made text file howev label bottom window still usernam invalid. even though regist process success tri use pack_forget function work use right fix,0.16666666666666666,10,macos python python-3.x tkinter,rid label tkinter insid statement place insid function,4,username|password|validate|forge,0.8143309354782104
fresh input password due invalid reset counter zero start check process scratch simpli charact check digit either want check number want re-ask password number,2015-11-09 19:54:14.087 UTC,57,33617160,make secur login program python keep get error messag error line part check password user enter number number password invalid fix this? variabl counter,0.14035087719298245,8,indexing out python range string,string index rang python,4,security|login|password|validate,0.8102977275848389
anoth solv use regex friend method type python call simpl function output better version output someth count upper char digit non alphanumer char give integ output test,2013-12-14 10:43:32.277 UTC,74,20582277,tri make password strength simul ask user password give back score use try see good input password instead return boolean valu want assess charact password program add true valu turn score exampl code help much appreciated!! thank,0.06756756756756757,5,function passwords python return,isalnum isdigit isupp test charact string,1,password,0.8037712574005127
bug line check usernam password field row sinc two field usernam password row execut twice fix,2019-08-08 03:42:49.157 UTC,86,57404893,tri write login modul search .csv file enter usernam find usernam take enter password pass function verifi password salt hash save .csv file ran code run test desir result usernam list correct password usernam list usernam list incorrect password test user list correct password statement print twice test user list incorrect password twice desir result want understand go test usernam list print,0.22093023255813954,19,csv python testing,one print statement output twice,5,login|username|password|salt|hash,0.8021389842033386
