answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
verifi one one charact group run note regex place appear import must either first charact last charact middl interpret indic rang charact altern verifi one charact test mention comment verifi least one lower case letter convert charact upper case leav unchang lower-cas letter display verifi least one upper case letter convert charact lower case leav unchang upper case charact display verifi least one number remov non-numb charact left display test base paramet expans,2014-10-23 06:12:53.603 UTC,113,26522231,basic im tri make password valid check password see contain exactli one one special charact @$#!*&amp far got identifi special charact paramet cannot seem figur make statement make identifi one special charact password,0.05309734513274336,6,bash passwords,bash password special charact checker,2,password|validate,0.9622614979743958
pwgen instal linux distro notabl ubuntu default window version well that? guarante one one special charact well least one digit lower case upper case place charact randomli within password use scrambl order charact password print work defin conveni function take one argument string randomli select charact string print one charact per line one requir type charact print remain number charact need one charact per line charact select randomli digit lower case upper case special charact alway first digit second etc need random serv remov newlin charact result string charact one line improv comment jonathanleff show output fulli random sort hash line appar random seed ad line receiv seed around version provid seed line done chang function end use remov number display complet password line divid field first field randomli chosen letter second random number ad seed hash statement print first field trail whitespac ignor second field end result password want captur password variabl captur output variabl command substitut command substitut denot run command paren captur stdout,2014-10-30 23:50:55.313 UTC,214,26665389,tri make password gener gener password 8-16 charact contain digit lower uppercas letter well one special charact randomli place string gener moment code sometim give password meet requir eg lowercas letter addit need help make special symbol appear password fix this? code,0.06074766355140187,13,bash passwords,random password gener bash,2,password|hash,0.8623566627502441
prevent charact ř appear output match substr i.e singl charact shuffl line origin use kept charact togeth,2015-06-19 21:57:56.07 UTC,52,30947873,follow code randomli gener password perfectli want two chang contain one special charact list choos random length tri put length got posit result,0.057692307692307696,3,bash passwords random shell unix,gener random password shell one special charact,1,password,0.7802394032478333
logic roll singl regular express permit charact wish permit requir minimum eight charact assum probabl need limit length whatev store databas field specifi pattern look creat charact class consist legal charact quantifi mani charact need minimum eight anchor start end string string must contain charact start finish need maximum length place comma quantifi,2014-02-12 08:57:17.223 UTC,141,21722974,"creat simpl script valid password criteria password length must equal greater 8 password option contain a-z,a-z,0-9 mean user password char,onli digit mix char digit user mix char #,$,+,* password password match reject user pass charact criteria mean password reject script follow work match password pass password must reject problem script condit true one statement true tri script place demand password must contain least one char fit criteria requir one idea valid password match fit criteria",0.15602836879432624,22,bash linux passwords regex validation,password valid use bash script seem confus work,3,password|validate|scripting,0.7291672825813293
need space around oper otherwis bash see one larg word test,2015-03-09 11:33:17.777 UTC,81,28940992,tri gener random password certain requir minimum 8 charact atleast 1 lowercas letter atleast 1 uppercas letter atleast 1 number must 1 special charact atm tri compar random passphras gener number array determin number exist gener passphras get work want similar check array lowercas uppercas special char howev run script code echo instead echo . two valu equal know work,0.04938271604938271,4,arrays bash linux passwords string,compar array valu bash script,2,password|scripting,0.7270216941833496
tool pwgen apg even someth,2016-04-30 21:47:20.327 UTC,21,36960615,call follow function $1 charact length output,0.09523809523809523,2,bash passwords,prefer method gener strong password use bash,1,password,0.6805963516235352
"secur gener password desir length say 20 charact consist alphanumer charact slow tast follow fast probabl good enough advantag md5sum use alphabet charact a-f b produc upper lower case discuss secur vs see post /dev/random vs /dev/urandom reason secur sever problem bash use simpl linear random number gener strongli random bash seed gener time day pid know roughli password gener even year alreadi reduc search space lot multipli two number 0..n give n^2 possibl 1*16 = 2*8 = 4*4 = 8 * 2 = 16*1 quick program show two number 0..32768 232,483,839 possibl product even fix 1,071,711,169 possibl equival 5 alphanumer charact crack pretti quickli anyon knew password gener scheme",2019-04-12 21:45:06.897 UTC,166,55659819,"daili bash process requir use new password everyday avoid deal special charact gener password use md5 product two variabl idea sinc gener random integ 0 32,767 gener two random int multipli increas search space 32,767^2 = 1,071,711,169 secur expert curiou approach reason secur better approach",0.10240963855421686,17,bash linux passwords random security,bash gener secur password special charact,4,password|security|md5|crack,0.6705790162086487
62 possibl charact 16 charact translat 62^16 47672401706823533450263330816 trial wors case half averag attack billion trial per second mean 47672401706823533450 second 1511681941489 year think pretti good protect even chop charact still feel pretti safe note say thing chosen 16 charact password brain rather use /dev/urandom human brain good choos good cryptograph key,2015-12-02 16:54:58.333 UTC,90,34048475,gener 16 charact alphanumer secret key bash command think use key encrypt password long gener take attack brute forc find key decrypt password encrypt use method,0.15555555555555556,14,authentication bash encryption performance security,long brute forc 16 charact secret key,8,authentication|encrypt|crypt|security|password|attack|protect|safe,0.6546388864517212
,2018-01-04 19:16:53.177 UTC,51,48102061,look simpler valid user request password chang account local valid user id format valid user id format - first charact upper lowercas letter follow letter follow 4 alphanumer charact total 6 charact long current use follow evalu els - better,0.1568627450980392,8,authentication bash linux validation,bash regular express valid user account linux,4,authentication|validate|user account|password,0.6211190223693848
password contain syntact perl easi pass hard script option pass argument environ problem bash tri shell variabl contain singl quot enclos singl quot work per man page enclos charact singl quot preserv liter valu charact within quot singl quot occur singl quot even preced backslash suppli password paramet one-lin instead interpol directli code output,2017-07-03 13:03:06.687 UTC,95,44886314,tri hash password use crypt hash function perl bash script far modify/copi /etc/shadow use sed method work except pass string contain singl quot handl password contain singl quotes? run solari 10 os,0.12631578947368421,12,bash hash perl solaris,password hash work singl quot,4,hash|password|crypt|scripting,0.6197171211242676
